"allele_name","gene_family","consensus_gene_name","consensus_product","threshold","alleles_at_maximum_threshold","number_genomes","average_dose","min_dose","max_dose","genomes_containing_fissions","genomes_containing_duplications","number_fission_loci","number_duplicated_loci","no_loci","products","gene_names","min_length.bp.","max_length.bp.","average_length.bp.","cluster","cluster_order","RAC06","MA01"
"g022640_000005","g022640","idi","Isopentenyl-diphosphate Delta-isomerase",95,2,3,1,1,1,0,0,0,0,3,"Isopentenyl-diphosphate Delta-isomerase(3)","idi(3)",534,534,534,18134,18,"RAC06_03658","MA01_03197"
"g025602_000001","g025602",NA,"hypothetical protein",60,2,3,1,1,1,0,0,0,0,3,"hypothetical protein(3)","NA(3)",267,303,291,18138,1,"RAC06_01993","MA01_00425"
"g018474_000003","g018474",NA,"hypothetical protein",80,3,3,1,1,1,0,0,0,0,3,"hypothetical protein(3)","NA(3)",288,288,288,18138,2,"RAC06_01994","MA01_00424"
"g017984_000002","g017984",NA,"hypothetical protein",70,3,3,1,1,1,0,0,0,0,3,"hypothetical protein(3)","NA(3)",249,249,249,18138,3,"RAC06_01995","MA01_00423"
"g016654_000003","g016654","pgpA","Phosphatidylglycerophosphatase A",80,3,3,1,1,1,0,0,0,0,3,"Phosphatidylglycerophosphatase A(2):hypothetical protein(1)","pgpA(2):NA(1)",507,576,530,18138,4,"RAC06_01996","MA01_00422"
"g019008_000005","g019008","mrpA","Na(+)/H(+) antiporter subunit A",95,2,3,1,1,1,0,0,0,0,3,"Na(+)/H(+) antiporter subunit A(3)","mrpA(3)",2319,2319,2319,18138,5,"RAC06_01998","MA01_00420"
"g025383_000005","g025383","mrpB","Na(+)/H(+) antiporter subunit B",95,2,3,1,1,1,0,0,0,0,3,"Na(+)/H(+) antiporter subunit B(3)","mrpB(3)",405,405,405,18138,6,"RAC06_01999","MA01_00419"
"g026080_000005","g026080",NA,"hypothetical protein",95,2,3,1,1,1,0,0,0,0,3,"hypothetical protein(3)","NA(3)",387,387,387,18138,7,"RAC06_02000","MA01_00418"
"g019143_000005","g019143","mrpD","Na(+)/H(+) antiporter subunit D",95,2,3,1,1,1,0,0,0,0,3,"Na(+)/H(+) antiporter subunit D(3)","mrpD(3)",1506,1506,1506,18138,8,"RAC06_02001","MA01_00417"
"g024393_000005","g024393","mrpE","Na(+)/H(+) antiporter subunit E",95,2,3,1,1,1,0,0,0,0,3,"Na(+)/H(+) antiporter subunit E(3)","mrpE(3)",336,336,336,18138,9,"RAC06_02002","MA01_00416"
"g044987_000006","g044987",NA,"hypothetical protein",98,1,3,1,1,1,0,0,0,0,3,"hypothetical protein(3)","NA(3)",291,291,291,18138,10,"RAC06_02003","MA01_00415"
"g020366_000004","g020366",NA,"hypothetical protein",90,2,3,1,1,1,0,0,0,0,3,"hypothetical protein(3)","NA(3)",1242,1242,1242,18138,11,"RAC06_02004","MA01_00414"
"g020073_000004","g020073","sasA","Adaptive-response sensory-kinase SasA",90,2,3,1,1,1,0,0,0,0,3,"Adaptive-response sensory-kinase SasA(3)","sasA(3)",1440,1440,1440,18138,12,"RAC06_02005","MA01_00413"
"g015801_000004","g015801","atoC","Regulatory protein AtoC",90,2,3,1,1,1,0,0,0,0,3,"Regulatory protein AtoC(3)","atoC(3)",1338,1341,1340,18138,13,"RAC06_02006","MA01_00412"
"g016499_000004","g016499",NA,"hypothetical protein",90,3,3,1,1,1,0,0,0,0,3,"hypothetical protein(3)","NA(3)",990,990,990,18141,1,"RAC06_03431","MA01_03428"
"g020245_000005","g020245",NA,"hypothetical protein",95,2,3,1,1,1,0,0,0,0,3,"hypothetical protein(3)","NA(3)",1329,1329,1329,18141,2,"RAC06_03432","MA01_03427"
"g020514_000004","g020514",NA,"hypothetical protein",90,2,3,1,1,1,0,0,0,0,3,"hypothetical protein(3)","NA(3)",1695,1701,1699,18141,3,"RAC06_03433","MA01_03426"
"g019939_000005","g019939",NA,"hypothetical protein",95,2,3,1,1,1,0,0,0,0,3,"hypothetical protein(3)","NA(3)",1263,1263,1263,18141,4,"RAC06_03434","MA01_03425"
"g023743_000005","g023743",NA,"hypothetical protein",95,2,3,1,1,1,0,0,0,0,3,"hypothetical protein(3)","NA(3)",864,864,864,18141,5,"RAC06_03435","MA01_03424"
"g019615_000004","g019615",NA,"hypothetical protein",90,2,3,1,1,1,0,0,0,0,3,"hypothetical protein(3)","NA(3)",1194,1194,1194,18141,6,"RAC06_03436","MA01_03423"
"g020075_000005","g020075","ubiA","4-hydroxybenzoate octaprenyltransferase",95,2,3,1,1,1,0,0,0,0,3,"4-hydroxybenzoate octaprenyltransferase(3)","ubiA(3)",1440,1440,1440,18141,7,"RAC06_03437","MA01_03422"
"g015723_000004","g015723","dprE1","Decaprenylphosphoryl-beta-D-ribose oxidase",90,3,3,1,1,1,0,0,0,0,3,"Decaprenylphosphoryl-beta-D-ribose oxidase(3)","dprE1(3)",1329,1329,1329,18141,8,"RAC06_03438","MA01_03421"
"g025286_000005","g025286","arnF","4-amino-4-deoxy-L-arabinose-phosphoundecaprenol flippase subunit ArnF",95,2,3,1,1,1,0,0,0,0,3,"4-amino-4-deoxy-L-arabinose-phosphoundecaprenol flippase subunit ArnF(3)","arnF(3)",423,423,423,18141,9,"RAC06_03439","MA01_03420"
"g021368_000005","g021368","strE","dTDP-glucose 4%2C6-dehydratase",95,2,3,1,1,1,0,0,0,0,3,"dTDP-glucose 4%2C6-dehydratase(3)","strE(3)",1011,1011,1011,18141,10,"RAC06_03440","MA01_03419"
"g028486_000006","g028486","pigE","Aminotransferase PigE",98,1,3,1,1,1,0,0,0,0,3,"Aminotransferase PigE(3)","pigE(3)",1464,1464,1464,18141,11,"RAC06_03441","MA01_03418"
"g019460_000004","g019460",NA,"hypothetical protein",90,2,3,1,1,1,0,0,0,0,3,"hypothetical protein(3)","NA(3)",1584,1782,1673,18141,12,"RAC06_03442","MA01_03417"
"g016960_000004","g016960","ndbB","hypothetical protein",90,3,3,1,1,1,0,0,0,0,3,"hypothetical protein(2):Demethylphylloquinone reductase NdbB(1)","NA(2):ndbB(1)",1113,1113,1113,18143,1,"RAC06_03602","MA01_03253"
"g023679_000004","g023679","phnT","Putative 2-aminoethylphosphonate import ATP-binding protein PhnT",90,2,3,1,1,1,0,0,0,0,3,"Putative 2-aminoethylphosphonate import ATP-binding protein PhnT(2):Thiamine import ATP-binding protein ThiQ(1)","phnT(2):thiQ(1)",675,675,675,18143,2,"RAC06_03601","MA01_03254"
"g020522_000004","g020522",NA,"hypothetical protein",90,2,3,1,1,1,0,0,0,0,3,"hypothetical protein(3)","NA(3)",1656,1698,1670,18143,3,"RAC06_03600","MA01_03255"
"g019757_000004","g019757","ynjB","Protein YnjB",90,2,3,1,1,1,0,0,0,0,3,"Protein YnjB(3)","ynjB(3)",1230,1230,1230,18143,4,"RAC06_03599","MA01_03256"
"g017222_1_000006","g017222_1",NA,"hypothetical protein",90,2,3,1,1,1,0,0,0,0,3,"hypothetical protein(3)","NA(3)",795,795,795,18143,5,"RAC06_03598","MA01_03257"
"g013616_1_000007","g013616_1","sigW","ECF RNA polymerase sigma factor SigW",95,3,3,1,1,1,0,0,0,0,3,"ECF RNA polymerase sigma factor SigW(2):ECF RNA polymerase sigma-E factor(1)","sigW(2):rpoE(1)",609,609,609,18143,6,"RAC06_03597","MA01_03258"
"g016567_000005","g016567","ynjF","Inner membrane protein YnjF",95,3,3,1,1,1,0,0,0,0,3,"Inner membrane protein YnjF(3)","ynjF(3)",618,618,618,18143,7,"RAC06_03596","MA01_03259"
"g020667_000005","g020667","merA","Mercuric reductase",95,2,3,1,1,1,0,0,0,0,3,"Mercuric reductase(3)","merA(3)",1512,1512,1512,18143,8,"RAC06_03595","MA01_03260"
"g006415_2_000024","g006415_2","cynR","HTH-type transcriptional regulator CynR",95,2,3,1,1,1,0,0,0,0,3,"HTH-type transcriptional regulator CynR(3)","cynR(3)",978,978,978,18143,9,"RAC06_03594","MA01_03261"
"g021440_000005","g021440","linE","Chlorohydroquinone/hydroquinone 1%2C2-dioxygenase",95,2,3,1,1,1,0,0,0,0,3,"Chlorohydroquinone/hydroquinone 1%2C2-dioxygenase(3)","linE(3)",957,957,957,18143,10,"RAC06_03593","MA01_03262"
"g017082_000004","g017082",NA,"hypothetical protein",90,3,3,1,1,1,0,0,0,0,3,"hypothetical protein(3)","NA(3)",663,663,663,18143,11,"RAC06_03592","MA01_03263"
"g024249_000004","g024249",NA,"hypothetical protein",90,2,3,1,1,1,0,0,0,0,3,"hypothetical protein(3)","NA(3)",354,354,354,18170,1,"RAC06_01605","MA01_00812"
"g020318_000005","g020318",NA,"hypothetical protein",95,2,3,1,1,1,0,0,0,0,3,"hypothetical protein(3)","NA(3)",1302,1302,1302,18170,2,"RAC06_01606","MA01_00811"
"g020147_000004","g020147",NA,"hypothetical protein",90,2,3,1,1,1,0,0,0,0,3,"hypothetical protein(3)","NA(3)",1398,1512,1436,18170,3,"RAC06_01607","MA01_00810"
"g015000_000001","g015000",NA,"hypothetical protein",60,3,3,1,1,1,0,0,0,0,3,"hypothetical protein(3)","NA(3)",2529,2553,2540,18170,4,"RAC06_01608","MA01_00809"
"g015176_000003","g015176",NA,"hypothetical protein",80,3,3,1,1,1,0,0,0,0,3,"hypothetical protein(3)","NA(3)",2208,2235,2226,18170,5,"RAC06_01609","MA01_00808"
"g015055_1_000006","g015055_1",NA,"hypothetical protein",90,2,3,1,1,1,0,0,0,0,3,"hypothetical protein(3)","NA(3)",2271,2271,2271,18170,6,"RAC06_01611","MA01_00806"
"g016503_000003","g016503",NA,"hypothetical protein",80,3,3,1,1,1,0,0,0,0,3,"hypothetical protein(3)","NA(3)",630,630,630,18183,1,"RAC06_01006","MA01_01414"
"g048063_000006","g048063",NA,"hypothetical protein",98,1,3,1,1,1,0,0,0,0,3,"hypothetical protein(3)","NA(3)",375,375,375,18183,2,"RAC06_01007","MA01_01413"
"g022568_000001","g022568",NA,"hypothetical protein",60,2,3,1,1,1,0,0,0,0,3,"hypothetical protein(3)","NA(3)",531,549,539,18183,3,"RAC06_01008","MA01_01412"
"g018768_000003","g018768","gpgP","Glucosyl-3-phosphoglycerate/mannosyl-3-phosphoglycerate phosphatase",80,3,3,1,1,1,0,0,0,0,3,"Glucosyl-3-phosphoglycerate/mannosyl-3-phosphoglycerate phosphatase(3)","gpgP(3)",792,795,794,18183,4,"RAC06_01013","MA01_01407"
"g019845_000005","g019845","gpgS","Glucosyl-3-phosphoglycerate synthase",95,2,3,1,1,1,0,0,0,0,3,"Glucosyl-3-phosphoglycerate synthase(3)","gpgS(3)",1215,1215,1215,18183,5,"RAC06_01014","MA01_01406"
"g021251_000004","g021251",NA,"hypothetical protein",90,2,3,1,1,1,0,0,0,0,3,"hypothetical protein(3)","NA(3)",975,975,975,18183,6,"RAC06_01015","MA01_01405"
"g019808","g019808","nanK","N-acetylmannosamine kinase",50,2,3,1,1,1,0,0,0,0,3,"N-acetylmannosamine kinase(2):N-acetyl-D-glucosamine kinase(1)","nanK(2):nagK(1)",1215,1221,1219,18185,1,"RAC06_03288","MA01_03574"
"g019967","g019967","argE","Acetylornithine deacetylase",50,2,3,1,1,1,0,0,0,0,3,"Acetylornithine deacetylase(2):N-formyl-4-amino-5-aminomethyl-2-methylpyrimidine deformylase(1)","argE(2):ylmB(1)",1257,1257,1257,18185,2,"RAC06_03289","MA01_03573"
"g017649_1_000003","g017649_1",NA,"hypothetical protein",70,2,3,1,1,1,0,0,0,0,3,"hypothetical protein(3)","NA(3)",1062,1065,1063,18185,3,"RAC06_03290","MA01_03572"
"g021087_000001","g021087","rbsC","Ribose import permease protein RbsC",60,2,3,1,1,1,0,0,0,0,3,"Ribose import permease protein RbsC(3)","rbsC(3)",942,948,946,18185,4,"RAC06_03291","MA01_03571"
"g019824_000001","g019824","yhfX","putative protein YhfX",60,2,3,1,1,1,0,0,0,0,3,"putative protein YhfX(3)","yhfX(3)",1200,1218,1212,18185,5,"RAC06_03292","MA01_03570"
"g025135_000002","g025135","frcA","Fructose import ATP-binding protein FrcA",70,2,3,1,1,1,0,0,0,0,3,"Fructose import ATP-binding protein FrcA(3)","frcA(3)",735,735,735,18185,6,"RAC06_03293","MA01_03569"
"g026048_000005","g026048",NA,"hypothetical protein",95,2,3,1,1,1,0,0,0,0,3,"hypothetical protein(3)","NA(3)",396,396,396,18196,1,"RAC06_03536","MA01_03318"
"g027743_000006","g027743","gsiB","Glutathione-binding protein GsiB",98,1,3,1,1,1,0,0,0,0,3,"Glutathione-binding protein GsiB(3)","gsiB(3)",1569,1569,1569,18196,2,"RAC06_03535","MA01_03319"
"g019392_000006","g019392","dppD","Dipeptide transport ATP-binding protein DppD",98,1,3,1,1,1,0,0,0,0,3,"Dipeptide transport ATP-binding protein DppD(3)","dppD(3)",981,981,981,18196,3,"RAC06_03532","MA01_03322"
"g015530_000004","g015530","gsiB","Glutathione-binding protein GsiB",90,3,3,1,1,1,0,0,0,0,3,"Glutathione-binding protein GsiB(3)","gsiB(3)",1470,1470,1470,18196,4,"RAC06_03530","MA01_03324"
"g015537_000005","g015537","triA","Melamine deaminase",95,3,3,1,1,1,0,0,0,0,3,"Melamine deaminase(3)","triA(3)",1461,1461,1461,18196,5,"RAC06_03529","MA01_03325"
"g001356_2_000007","g001356_2","dmlR","HTH-type transcriptional regulator DmlR",80,3,3,1,1,1,0,0,0,0,3,"HTH-type transcriptional regulator DmlR(3)","dmlR(3)",912,912,912,18197,1,"RAC06_03022","MA01_03841"
"g023613_000005","g023613","carA","Carbamoyl-phosphate synthase small chain",95,2,3,1,1,1,0,0,0,0,3,"Carbamoyl-phosphate synthase small chain(2):Gamma-glutamyl-L-1-hydroxyisopropylamide hydrolase(1)","carA(2):ipuF(1)",687,687,687,18197,2,"RAC06_03021","MA01_03842"
"g023659_000005","g023659","mcbR","HTH-type transcriptional regulator McbR",95,2,3,1,1,1,0,0,0,0,3,"HTH-type transcriptional regulator McbR(3)","mcbR(3)",678,678,678,18197,3,"RAC06_03020","MA01_03843"
"g019261_000005","g019261","ctpF","putative cation-transporting ATPase F",95,2,3,1,1,1,0,0,0,0,3,"putative cation-transporting ATPase F(3)","ctpF(3)",2706,2706,2706,18197,4,"RAC06_03019","MA01_03844"
"g018964_000004","g018964",NA,"hypothetical protein",90,2,3,1,1,1,0,0,0,0,3,"hypothetical protein(3)","NA(3)",4245,4251,4249,18197,5,"RAC06_03018","MA01_03845"
"g023843_000002","g023843","gcvA","Glycine cleavage system transcriptional activator",70,2,3,1,1,1,0,0,0,0,3,"Glycine cleavage system transcriptional activator(3)","gcvA(3)",915,915,915,18198,1,"RAC06_01891","MA01_00525"
"g024045_000003","g024045",NA,"hypothetical protein",80,2,3,1,1,1,0,0,0,0,3,"hypothetical protein(3)","NA(3)",699,699,699,18198,2,"RAC06_01892","MA01_00524"
"g017926_000003","g017926",NA,"hypothetical protein",80,3,3,1,1,1,0,0,0,0,3,"hypothetical protein(3)","NA(3)",339,339,339,18198,3,"RAC06_01893","MA01_00523"
"g019131_000001","g019131","pepO","Neutral endopeptidase",60,2,3,1,1,1,0,0,0,0,3,"Neutral endopeptidase(3)","pepO(3)",2028,2067,2054,18198,4,"RAC06_01894","MA01_00522"
"g022571_000002","g022571",NA,"hypothetical protein",70,2,3,1,1,1,0,0,0,0,3,"hypothetical protein(3)","NA(3)",474,549,524,18198,5,"RAC06_01895","MA01_00521"
"g012628_1_000007","g012628_1","dapH","2%2C3%2C4%2C5-tetrahydropyridine-2%2C6-dicarboxylate N-acetyltransferase",90,3,3,1,1,1,0,0,0,0,3,"2%2C3%2C4%2C5-tetrahydropyridine-2%2C6-dicarboxylate N-acetyltransferase(3)","dapH(3)",639,675,651,18205,1,"RAC06_00033","MA01_02353"
"g026390_000004","g026390","phnE","Phosphate-import permease protein PhnE",90,2,3,1,1,1,0,0,0,0,3,"Phosphate-import permease protein PhnE(3)","phnE(3)",792,792,792,18205,2,"RAC06_01908","MA01_00508"
"g026384_000004","g026384","phnC","Phosphate-import ATP-binding protein PhnC",90,2,3,1,1,1,0,0,0,0,3,"Phosphate-import ATP-binding protein PhnC(3)","phnC(3)",747,747,747,18205,3,"RAC06_01907","MA01_00509"
"g020201_000004","g020201","phnM","Alpha-D-ribose 1-methylphosphonate 5-triphosphate diphosphatase",90,2,3,1,1,1,0,0,0,0,3,"Alpha-D-ribose 1-methylphosphonate 5-triphosphate diphosphatase(3)","phnM(3)",1167,1167,1167,18205,4,"RAC06_01905","MA01_00511"
"g025566_000004","g025566","frlR","putative fructoselysine utilization operon transcriptional repressor",90,2,3,1,1,1,0,0,0,0,3,"putative fructoselysine utilization operon transcriptional repressor(2):Fatty acid metabolism regulator protein(1)","frlR(2):fadR(1)",273,774,607,18205,5,"RAC06_01904","MA01_00512"
"g040435_000006","g040435","cytR","HTH-type transcriptional repressor CytR",98,1,3,1,1,1,0,0,0,0,3,"HTH-type transcriptional repressor CytR(2):Ribose operon repressor(1)","cytR(2):rbsR(1)",1080,1080,1080,18219,1,"RAC06_04595","MA01_04648"
"g025774_000002","g025774",NA,"hypothetical protein",70,2,3,1,1,1,0,0,0,0,3,"hypothetical protein(3)","NA(3)",720,732,728,18219,2,"RAC06_04594","MA01_04647"
"g025758_000003","g025758",NA,"hypothetical protein",80,2,3,1,1,1,0,0,0,0,3,"hypothetical protein(3)","NA(3)",735,762,744,18219,3,"RAC06_04592","MA01_04645"
"g020396_000002","g020396",NA,"hypothetical protein",70,2,3,1,1,1,0,0,0,0,3,"hypothetical protein(3)","NA(3)",1350,1359,1356,18219,4,"RAC06_04591","MA01_04644"
"g019922_000003","g019922","mshA","D-inositol-3-phosphate glycosyltransferase",80,2,3,1,1,1,0,0,0,0,3,"D-inositol-3-phosphate glycosyltransferase(3)","mshA(3)",1263,1269,1265,18219,5,"RAC06_04590","MA01_04643"
"g004330_2_000010","g004330_2","kdgK","2-dehydro-3-deoxygluconokinase",90,2,3,1,1,1,0,0,0,0,3,"2-dehydro-3-deoxygluconokinase(3)","kdgK(3)",915,921,919,18250,1,"RAC06_02232","MA01_00188"
"g023134_000003","g023134",NA,"hypothetical protein",80,2,3,1,1,1,0,0,0,0,3,"hypothetical protein(3)","NA(3)",171,174,172,18250,2,"RAC06_02231","MA01_00189"
"g023498_000004","g023498",NA,"hypothetical protein",90,2,3,1,1,1,0,0,0,0,3,"hypothetical protein(3)","NA(3)",1092,1092,1092,18250,3,"RAC06_02230","MA01_00190"
"g019918","g019918",NA,"hypothetical protein",50,2,3,1,1,1,0,0,0,0,3,"hypothetical protein(3)","NA(3)",1269,1293,1285,18250,4,"RAC06_02229","MA01_00191"
"g018857_000002","g018857","coxL","Carbon monoxide dehydrogenase large chain",70,2,3,1,1,1,0,0,0,0,3,"Carbon monoxide dehydrogenase large chain(3)","coxL(3)",2421,2430,2427,18251,1,"RAC06_00650","MA01_01766"
"g006853_2_000004","g006853_2",NA,"hypothetical protein",70,2,3,1,1,1,0,0,0,0,3,"hypothetical protein(3)","NA(3)",879,882,881,18251,2,"RAC06_00651","MA01_01765"
"g019649","g019649",NA,"hypothetical protein",50,2,3,1,1,1,0,0,0,0,3,"hypothetical protein(3)","NA(3)",1188,1206,1194,18251,3,"RAC06_00652","MA01_01764"
"g025140","g025140",NA,"hypothetical protein",50,2,3,1,1,1,0,0,0,0,3,"hypothetical protein(3)","NA(3)",819,834,824,18251,4,"RAC06_00653","MA01_01763"
"g020979_000005","g020979",NA,"hypothetical protein",95,2,3,1,1,1,0,0,0,0,3,"hypothetical protein(3)","NA(3)",591,591,591,18252,1,"RAC06_03627","MA01_03228"
"g029528_000006","g029528","siaT","Sialic acid TRAP transporter permease protein SiaT",98,1,3,1,1,1,0,0,0,0,3,"Sialic acid TRAP transporter permease protein SiaT(3)","siaT(3)",1290,1290,1290,18252,2,"RAC06_03626","MA01_03229"
"g023810_000005","g023810",NA,"hypothetical protein",95,2,3,1,1,1,0,0,0,0,3,"hypothetical protein(3)","NA(3)",1056,1056,1056,18252,3,"RAC06_03625","MA01_03230"
"g022370_000005","g022370",NA,"hypothetical protein",95,2,3,1,1,1,0,0,0,0,3,"hypothetical protein(3)","NA(3)",1047,1047,1047,18252,4,"RAC06_03624","MA01_03231"
"g019453_000004","g019453",NA,"hypothetical protein",90,2,3,1,1,1,0,0,0,0,3,"hypothetical protein(3)","NA(3)",1584,1584,1584,18253,1,"RAC06_01491","MA01_00927"
"g024740_000003","g024740",NA,"hypothetical protein",80,2,3,1,1,1,0,0,0,0,3,"hypothetical protein(3)","NA(3)",222,222,222,18253,2,"RAC06_01490","MA01_00928"
"g024187_000004","g024187",NA,"hypothetical protein",90,2,3,1,1,1,0,0,0,0,3,"hypothetical protein(3)","NA(3)",240,387,338,18253,3,"RAC06_01488","MA01_00930"
"g025938_000004","g025938",NA,"hypothetical protein",90,2,3,1,1,1,0,0,0,0,3,"hypothetical protein(3)","NA(3)",303,303,303,18253,4,"RAC06_01487","MA01_00931"
"g016035_000005","g016035",NA,"hypothetical protein",95,3,3,1,1,1,0,0,0,0,3,"hypothetical protein(3)","NA(3)",564,603,585,18256,1,"RAC06_02540","MA01_04338"
"g016788_000003","g016788",NA,"hypothetical protein",80,3,3,1,1,1,0,0,0,0,3,"hypothetical protein(3)","NA(3)",486,519,505,18256,2,"RAC06_02539","MA01_04339"
"g022670_000005","g022670","qseB","Transcriptional regulatory protein QseB",95,2,3,1,1,1,0,0,0,0,3,"Transcriptional regulatory protein QseB(3)","qseB(3)",666,666,666,18256,3,"RAC06_02538","MA01_04340"
"g020256_000004","g020256",NA,"hypothetical protein",90,2,3,1,1,1,0,0,0,0,3,"hypothetical protein(3)","NA(3)",1323,1323,1323,18256,4,"RAC06_02537","MA01_04341"
"g016498_000004","g016498",NA,"Renalase",90,3,3,1,1,1,0,0,0,0,3,"Renalase(3)","NA(3)",990,990,990,18257,1,"RAC06_03735","MA01_03120"
"g025063_000004","g025063",NA,"hypothetical protein",90,2,3,1,1,1,0,0,0,0,3,"hypothetical protein(3)","NA(3)",432,432,432,18257,2,"RAC06_03734","MA01_03121"
"g022323_000004","g022323",NA,"hypothetical protein",90,2,3,1,1,1,0,0,0,0,3,"hypothetical protein(3)","NA(3)",633,633,633,18257,3,"RAC06_03733","MA01_03122"
"g022931_000005","g022931",NA,"hypothetical protein",95,2,3,1,1,1,0,0,0,0,3,"hypothetical protein(3)","NA(3)",195,195,195,18257,4,"RAC06_03732","MA01_03123"
"g015693_000002","g015693","ada","Bifunctional transcriptional activator/DNA repair enzyme Ada",70,3,3,1,1,1,0,0,0,0,3,"Bifunctional transcriptional activator/DNA repair enzyme Ada(2):hypothetical protein(1)","ada(2):NA(1)",252,282,272,18261,1,"RAC06_01551","MA01_00867"
"g022614_000005","g022614",NA,"hypothetical protein",95,2,3,1,1,1,0,0,0,0,3,"hypothetical protein(3)","NA(3)",540,540,540,18261,2,"RAC06_01549","MA01_00869"
"g021614_000005","g021614",NA,"Solute-binding protein",95,2,3,1,1,1,0,0,0,0,3,"Solute-binding protein(3)","NA(3)",1035,1035,1035,18261,3,"RAC06_01548","MA01_00870"
"g020766_000004","g020766",NA,"hypothetical protein",90,2,3,1,1,1,0,0,0,0,3,"hypothetical protein(3)","NA(3)",1143,1146,1144,18261,4,"RAC06_01547","MA01_00871"
"g024113_000005","g024113","mdtA","Multidrug resistance protein MdtA",95,2,3,1,1,1,0,0,0,0,3,"Multidrug resistance protein MdtA(3)","mdtA(3)",1086,1086,1086,18277,1,"RAC06_02764","MA01_04100"
"g020824_000004","g020824","mdtE","Multidrug resistance protein MdtE",90,2,3,1,1,1,0,0,0,0,3,"Multidrug resistance protein MdtE(3)","mdtE(3)",1128,1128,1128,18277,2,"RAC06_02765","MA01_04099"
"g021808_000003","g021808",NA,"hypothetical protein",80,2,3,1,1,1,0,0,0,0,3,"hypothetical protein(3)","NA(3)",612,612,612,18277,3,"RAC06_02766","MA01_04098"
"g024015_000004","g024015",NA,"hypothetical protein",90,2,3,1,1,1,0,0,0,0,3,"hypothetical protein(3)","NA(3)",705,705,705,18277,4,"RAC06_02767","MA01_04097"
"g015900_000002","g015900",NA,"hypothetical protein",70,3,3,1,1,1,0,0,0,0,3,"hypothetical protein(3)","NA(3)",1506,1521,1516,18280,1,"RAC06_00593",NA
"g015153_000002","g015153",NA,"hypothetical protein",70,3,3,1,1,1,0,0,0,0,3,"hypothetical protein(3)","NA(3)",2109,2118,2114,18280,2,"RAC06_00594",NA
"g018399_000003","g018399",NA,"hypothetical protein",80,3,3,1,1,1,0,0,0,0,3,"hypothetical protein(3)","NA(3)",411,420,417,18280,3,"RAC06_00595",NA
"g018713_000003","g018713",NA,"hypothetical protein",80,3,3,1,1,1,0,0,0,0,3,"hypothetical protein(3)","NA(3)",387,387,387,18280,4,"RAC06_00596",NA
"g016353_000004","g016353","gsiC","Glutathione transport system permease protein GsiC",90,3,3,1,1,1,0,0,0,0,3,"Glutathione transport system permease protein GsiC(3)","gsiC(3)",987,1005,999,18295,1,"RAC06_03573","MA01_03282"
"g017619_000005","g017619","dppC","Dipeptide transport system permease protein DppC",95,3,3,1,1,1,0,0,0,0,3,"Dipeptide transport system permease protein DppC(3)","dppC(3)",864,864,864,18295,2,"RAC06_03572","MA01_03283"
"g018682_000004","g018682","ddpD","putative D%2CD-dipeptide transport ATP-binding protein DdpD",90,3,3,1,1,1,0,0,0,0,3,"putative D%2CD-dipeptide transport ATP-binding protein DdpD(2):Oligopeptide transport ATP-binding protein OppD(1)","ddpD(2):oppD(1)",810,810,810,18295,3,"RAC06_03571","MA01_03284"
