"allele_name","gene_family","consensus_gene_name","consensus_product","threshold","alleles_at_maximum_threshold","number_genomes","average_dose","min_dose","max_dose","genomes_containing_fissions","genomes_containing_duplications","number_fission_loci","number_duplicated_loci","no_loci","products","gene_names","min_length.bp.","max_length.bp.","average_length.bp.","cluster","cluster_order","AF310","CFBP5473","CFBP5477"
"g007927_2","g007927_2",NA,"putative peptidase",50,5,43,1,1,1,0,0,0,0,43,"putative peptidase(43)","NA(43)",1188,1206,1192.19,6614,3,"AF310_04140","CFBP5473_04821",NA
"g009998_000003","g009998","potA","Spermidine/putrescine import ATP-binding protein PotA",80,6,43,1,1,1,0,0,0,0,43,"Spermidine/putrescine import ATP-binding protein PotA(43)","potA(43)",1080,1089,1082.23,6616,1,"AF310_04141","CFBP5473_04820",NA
"g010139_000002","g010139","potD","Spermidine/putrescine-binding periplasmic protein",70,6,43,1,1,1,0,0,0,0,43,"Spermidine/putrescine-binding periplasmic protein(34):hypothetical protein(9)","potD(34):NA(9)",1020,1029,1027.12,6616,2,"AF310_04142","CFBP5473_04819",NA
"g009783_000002","g009783",NA,"hypothetical protein",70,6,43,1,1,1,0,0,0,0,43,"hypothetical protein(43)","NA(43)",1779,1782,1781.44,6616,3,"AF310_04143","CFBP5473_04818",NA
"g006381_000002","g006381","gsiC","Glutathione transport system permease protein GsiC",70,10,43,1.02,1,2,0,1,0,1,44,"Glutathione transport system permease protein GsiC(44)","gsiC(44)",939,1011,1007.18,6620,1,"AF310_03833","CFBP5473_04651",NA
"g007765_000002","g007765","ddpC","putative D%2CD-dipeptide transport system permease protein DdpC",70,9,43,1.02,1,2,0,1,0,1,44,"putative D%2CD-dipeptide transport system permease protein DdpC(40):Glutathione transport system permease protein GsiD(4)","ddpC(40):gsiD(4)",786,816,815.05,6620,2,"AF310_03834","CFBP5473_04652",NA
"g017816_000001","g017816",NA,"hypothetical protein",60,3,43,1,1,1,0,0,0,0,43,"hypothetical protein(43)","NA(43)",1077,1077,1077,6630,1,NA,NA,"CFBP5477_00369"
"g005672_000001","g005672","iolE","Inosose dehydratase",60,13,43,1.05,1,2,0,2,0,2,45,"Inosose dehydratase(45)","iolE(45)",231,942,789.4,6643,1,"AF310_04250","CFBP5473_04383",NA
"g002285_000001","g002285",NA,"hypothetical protein",60,27,43,1.05,1,2,0,2,0,2,45,"hypothetical protein(45)","NA(45)",276,489,372.53,6645,1,NA,NA,"CFBP5477_01096"
"g000885_2_000008","g000885_2",NA,"putative 5-dehydro-4-deoxyglucarate dehydratase",80,13,43,1.19,1,2,3,8,3,8,51,"putative 5-dehydro-4-deoxyglucarate dehydratase(51):5-dehydro-4-deoxyglucarate dehydratase(3)","NA(54)",390,927,868.83,6647,1,"AF310_04703","CFBP5473_02908",NA
"g006632","g006632",NA,"hypothetical protein",50,11,43,1,1,1,0,0,0,0,43,"hypothetical protein(43)","NA(43)",390,411,390.7,6654,1,"AF310_04246","CFBP5473_04379",NA
"g008849_000001","g008849","hpsN","Sulfopropanediol 3-dehydrogenase",60,7,43,1,1,1,0,0,0,0,43,"Sulfopropanediol 3-dehydrogenase(43)","hpsN(43)",1278,1341,1291.6,6656,1,NA,NA,"CFBP5477_00089"
"g005161","g005161",NA,"hypothetical protein",50,15,43,1.07,1,4,0,1,0,3,46,"hypothetical protein(46)","NA(46)",138,147,141.59,6662,1,"AF310_03865","CFBP5473_04960",NA
"g002731_1_000003","g002731_1","dmlR","HTH-type transcriptional regulator DmlR",70,21,42,1.05,1,2,0,2,0,2,44,"HTH-type transcriptional regulator DmlR(39):hypothetical protein(5)","dmlR(39):NA(5)",159,894,822.14,6674,1,"AF310_02064","CFBP5473_04448",NA
"g000415_2_000049","g000415_2",NA,"hypothetical protein",95,7,42,1.57,1,9,0,13,0,24,66,"hypothetical protein(66)","NA(66)",354,354,354,6681,1,"AF310_04785","CFBP5473_02901",NA
"g005575_1_000006","g005575_1","rbsA","Ribose import ATP-binding protein RbsA",70,9,42,1,1,1,0,0,0,0,42,"Ribose import ATP-binding protein RbsA(41):hypothetical protein(1)","rbsA(41):NA(1)",267,1503,1470.36,6685,1,"AF310_04228","CFBP5473_04361",NA
"g007763","g007763","gno","Gluconate 5-dehydrogenase",50,9,42,1,1,1,0,0,0,0,42,"Gluconate 5-dehydrogenase(41):2-dehydro-3-deoxy-D-gluconate 5-dehydrogenase(1)","gno(41):kduD(1)",417,834,769.21,6686,1,NA,NA,"CFBP5477_00090"
"g005900_1_000004","g005900_1",NA,"IS66 family transposase ISRosp4",90,9,42,1.12,1,3,0,3,0,5,47,"IS66 family transposase ISRosp4(46):IS66 family transposase IS866(1)","NA(47)",216,1689,1593.83,6689,1,"AF310_04786","CFBP5473_02900",NA
"g005426","g005426","bdcA","Cyclic-di-GMP-binding biofilm dispersal mediator protein",50,14,42,1,1,1,0,0,0,0,42,"Cyclic-di-GMP-binding biofilm dispersal mediator protein(33):3-oxoacyl-[acyl-carrier-protein] reductase FabG(5):hypothetical protein(2):2-dehydro-3-deoxy-D-gluconate 5-dehydrogenase(2)","bdcA(33):fabG(5):NA(2):kduD(2)",189,768,674.36,6690,1,"AF310_01409","CFBP5473_00955","CFBP5477_02433"
"g008138_000003","g008138","rbsC","Ribose import permease protein RbsC",80,8,41,1,1,1,0,0,0,0,41,"Ribose import permease protein RbsC(41)","rbsC(41)",1011,1017,1015.32,6702,1,"AF310_04229","CFBP5473_04362",NA
"g008131_000004","g008131",NA,"hypothetical protein",90,8,41,1,1,1,0,0,0,0,41,"hypothetical protein(41)","NA(41)",978,1023,979.76,6702,2,"AF310_04230","CFBP5473_04363",NA
"g007455_000003","g007455",NA,"hypothetical protein",80,9,41,1,1,1,0,0,0,0,41,"hypothetical protein(41)","NA(41)",894,951,895.39,6702,3,"AF310_04231","CFBP5473_04364",NA
"g005194_000001","g005194",NA,"Sugar transporter SemiSWEET",60,14,41,1.12,1,2,0,5,0,5,46,"Sugar transporter SemiSWEET(43):hypothetical protein(3)","NA(46)",216,342,260.22,6717,1,"AF310_04647","CFBP5473_02971;CFBP5473_04301",NA
"g004847_1_000001","g004847_1",NA,"hypothetical protein",60,11,41,1.12,1,3,0,4,0,5,46,"hypothetical protein(46)","NA(46)",180,459,241.11,6718,1,NA,NA,"CFBP5477_00456"
"g003106","g003106",NA,"hypothetical protein",50,19,41,1.05,1,2,0,2,0,2,43,"hypothetical protein(43)","NA(43)",162,303,294.42,6736,1,"AF310_00343","CFBP5473_01542","CFBP5477_03064"
"g002849","g002849",NA,"hypothetical protein",50,26,41,1.05,1,2,2,2,2,2,43,"hypothetical protein(45)","NA(45)",330,1344,1107.93,6742,1,NA,NA,"CFBP5477_03888"
"g005646_000002","g005646","mdtA","Multidrug resistance protein MdtA",70,13,40,1,1,1,0,0,0,0,40,"Multidrug resistance protein MdtA(40)","mdtA(40)",1143,1158,1155.75,6748,1,"AF310_01915","CFBP5473_03836","CFBP5477_04013"
"g005231_1_000008","g005231_1","mdtB","Multidrug resistance protein MdtB",80,5,40,1,1,1,1,0,1,0,40,"Multidrug resistance protein MdtB(23):Multidrug resistance protein MdtC(18)","mdtB(23):mdtC(18)",822,3207,3065.34,6748,2,"AF310_01914","CFBP5473_03837","CFBP5477_04014"
"g005036_1_000003","g005036_1","yxaF","putative HTH-type transcriptional regulator YxaF",70,14,40,1.02,1,2,0,1,0,1,41,"putative HTH-type transcriptional regulator YxaF(40):hypothetical protein(1)","yxaF(40):NA(1)",555,609,584.41,6756,1,"AF310_03094","CFBP5473_01932","CFBP5477_03492"
"g002875_2_000001","g002875_2","rbsC","Ribose import permease protein RbsC",60,10,40,1.1,1,2,1,4,1,4,44,"Ribose import permease protein RbsC(44):hypothetical protein(1)","rbsC(44):NA(1)",465,1047,996.87,6761,1,"AF310_04237","CFBP5473_04370",NA
"g004277","g004277",NA,"hypothetical protein",50,18,40,1.15,1,2,0,6,0,6,46,"hypothetical protein(46)","NA(46)",186,1839,1412.28,6769,1,"AF310_01901","CFBP5473_03850",NA
"g004860","g004860",NA,"hypothetical protein",50,15,40,1,1,1,0,0,0,0,40,"hypothetical protein(40)","NA(40)",330,540,372.9,6770,1,"AF310_01660","CFBP5473_00002","CFBP5477_01240"
"g003237","g003237",NA,"hypothetical protein",50,24,40,1,1,1,0,0,0,0,40,"hypothetical protein(40)","NA(40)",168,438,318.82,6777,1,"AF310_01543","CFBP5473_01089","CFBP5477_02571"
"g005509_000002","g005509",NA,"hypothetical protein",70,14,40,1,1,1,0,0,0,0,40,"hypothetical protein(40)","NA(40)",252,435,393.15,6778,1,"AF310_00655","CFBP5473_00300","CFBP5477_01538"
"g005595_000001","g005595","bcr","Bicyclomycin resistance protein",60,13,40,1,1,1,0,0,0,0,40,"Bicyclomycin resistance protein(25):Multidrug resistance protein MdtL(15)","bcr(25):mdtL(15)",1206,1224,1212.67,6782,1,"AF310_00282","CFBP5473_01603","CFBP5477_03125"
"g005676","g005676","araD","L-2-keto-3-deoxyarabonate dehydratase",50,13,40,1,1,1,0,0,0,0,40,"L-2-keto-3-deoxyarabonate dehydratase(40)","araD(40)",831,936,921.08,6800,1,"AF310_02591","CFBP5473_03010","CFBP5477_04446"
"g002461","g002461",NA,"hypothetical protein",50,29,39,1.03,1,2,6,1,6,1,40,"hypothetical protein(46)","NA(46)",249,270,260.22,6808,1,NA,NA,"CFBP5477_01050"
"g008484_000002","g008484",NA,"hypothetical protein",70,8,39,1,1,1,0,0,0,0,39,"hypothetical protein(39)","NA(39)",327,336,334.77,6811,1,"AF310_03934","CFBP5473_00682",NA
"g002598_2","g002598_2",NA,"hypothetical protein",50,11,39,1,1,1,0,0,0,0,39,"hypothetical protein(39)","NA(39)",210,243,223.62,6816,1,"AF310_02391","CFBP5473_04052","CFBP5477_04261"
"g004276","g004276",NA,"hypothetical protein",50,18,39,1.03,1,2,0,1,0,1,40,"hypothetical protein(40)","NA(40)",1134,1629,1551.67,6829,1,"AF310_00905","CFBP5473_02594",NA
"g001808_2","g001808_2","yecS","L-cystine transport system permease protein YecS",50,10,39,1,1,1,0,0,0,0,39,"L-cystine transport system permease protein YecS(34):L-cystine transport system permease protein TcyB(4):Arginine transport system permease protein ArtQ(1)","yecS(34):tcyB(4):artQ(1)",456,660,644.54,6830,1,"AF310_02278","CFBP5473_03428","CFBP5477_03582"
"g003250_000003","g003250",NA,"hypothetical protein",80,24,39,1.1,1,4,0,2,0,4,43,"hypothetical protein(43)","NA(43)",633,672,660.07,6831,1,NA,NA,"CFBP5477_01064"
"g004432_000002","g004432",NA,"hypothetical protein",70,18,39,1.03,1,2,0,1,0,1,40,"hypothetical protein(40)","NA(40)",252,264,252.3,6843,1,NA,NA,"CFBP5477_02991"
"g003151_000002","g003151",NA,"hypothetical protein",70,24,39,1.1,1,4,0,2,0,4,43,"hypothetical protein(43)","NA(43)",1440,2271,2224.95,6846,1,NA,NA,"CFBP5477_01063"
"g008636_000001","g008636","iutA","Ferric aerobactin receptor",60,7,38,1,1,1,0,0,0,0,38,"Ferric aerobactin receptor(38)","iutA(38)",2232,2274,2254.89,6853,1,"AF310_02340","CFBP5473_03366",NA
"g010158_000002","g010158","rhaR","HTH-type transcriptional activator RhaR",70,5,38,1,1,1,0,0,0,0,38,"HTH-type transcriptional activator RhaR(30):HTH-type transcriptional activator RhaS(8)","rhaR(30):rhaS(8)",948,1002,967.58,6853,2,"AF310_02339","CFBP5473_03367",NA
"g008796_000003","g008796","ampG","Protein AmpG",80,7,38,1,1,1,1,0,1,0,38,"Protein AmpG(37):hypothetical protein(2)","ampG(37):NA(2)",531,1317,1203.54,6853,3,"AF310_02332","CFBP5473_03374",NA
"g005452","g005452",NA,"hypothetical protein",50,14,38,1.37,1,4,0,9,0,14,52,"hypothetical protein(51):IS3 family transposase IS1312(1)","NA(52)",156,432,363.06,6861,1,"AF310_03244;AF310_04163","CFBP5473_02927;CFBP5473_03352;CFBP5473_04798",NA
"g003099_1_000001","g003099_1","azoB","hypothetical protein",60,17,38,1.03,1,2,0,1,0,1,39,"hypothetical protein(32):NAD(P)H azoreductase(7)","NA(32):azoB(7)",870,870,870,6866,1,"AF310_02063","CFBP5473_04447",NA
"g005360","g005360","fabG","hypothetical protein",50,14,38,1,1,1,0,0,0,0,38,"hypothetical protein(19):3-oxoacyl-[acyl-carrier-protein] reductase FabG(19)","NA(19):fabG(19)",318,783,608.37,6867,1,"AF310_02590","CFBP5473_03011","CFBP5477_04447"
"g003268","g003268",NA,"hypothetical protein",50,24,38,1.11,1,4,0,2,0,4,42,"hypothetical protein(42)","NA(42)",168,174,171.5,6880,1,NA,NA,"CFBP5477_01062"
"g004839_1_000003","g004839_1","rspR","HTH-type transcriptional repressor RspR",70,11,38,1.03,1,2,0,1,0,1,39,"HTH-type transcriptional repressor RspR(39)","rspR(39)",678,720,712.85,6881,1,"AF310_04704","CFBP5473_02909",NA
"g008758_000003","g008758",NA,"hypothetical protein",80,6,38,1.03,1,2,0,1,0,1,39,"hypothetical protein(35):IS21 family transposase ISPpu7(4)","NA(39)",309,1536,711.54,6882,1,NA,NA,"CFBP5477_00447"
"g007118","g007118","vapC2","Ribonuclease VapC2",50,10,38,1,1,1,0,0,0,0,38,"Ribonuclease VapC2(37):Ribonuclease VapC1(1)","vapC2(37):vapC1(1)",390,402,398.92,6895,1,"AF310_02817","CFBP5473_00632","CFBP5477_02094"
"g010550_000004","g010550",NA,"hypothetical protein",90,6,37,1,1,1,0,0,0,0,37,"hypothetical protein(37)","NA(37)",129,129,129,6905,1,NA,NA,"CFBP5477_00511"
"g003549_1_000005","g003549_1","occR","hypothetical protein",70,13,37,1.03,1,2,0,1,0,1,38,"hypothetical protein(37):Octopine catabolism/uptake operon regulatory protein OccR(1)","NA(37):occR(1)",231,957,892.18,6914,1,"AF310_02258","CFBP5473_03448","CFBP5477_03602"
"g005514","g005514",NA,"hypothetical protein",50,14,37,1,1,1,0,0,0,0,37,"hypothetical protein(37)","NA(37)",225,240,226.62,6917,1,NA,NA,"CFBP5477_02731"
"g007786_000003","g007786","higB","Endoribonuclease HigB",80,9,37,1,1,1,0,0,0,0,37,"Endoribonuclease HigB(36):hypothetical protein(1)","higB(36):NA(1)",210,327,288.97,6919,1,"AF310_03933","CFBP5473_00681",NA
"g006453_2","g006453_2","izt","Adenylate dimethylallyltransferase",50,4,37,1,1,1,0,0,0,0,37,"Adenylate dimethylallyltransferase(37)","izt(37)",711,792,749.19,6924,1,"AF310_04171","CFBP5473_04790",NA
"g003571_1_000002","g003571_1",NA,"hypothetical protein",70,15,37,1,1,1,0,0,0,0,37,"hypothetical protein(37)","NA(37)",498,513,503.35,6925,1,"AF310_04867","CFBP5473_02884",NA
"g002889_000003","g002889",NA,"hypothetical protein",80,23,37,1.03,1,2,12,1,13,1,38,"hypothetical protein(33):IS3 family transposase ISMco1(12):IS3 family transposase ISAcma13(6)","NA(51)",132,798,431.12,6949,1,"(AF310_04082:AF310_04813)","(CFBP5473_04890:CFBP5473_04895)",NA
"g005232_1_000006","g005232_1",NA,"hypothetical protein",90,11,37,1.14,1,2,0,5,0,5,42,"hypothetical protein(42)","NA(42)",249,606,323.14,6952,1,"AF310_04812","CFBP5473_04889",NA
"g005278","g005278",NA,"hypothetical protein",50,14,36,1.11,1,3,0,3,0,4,40,"hypothetical protein(40)","NA(40)",225,1191,353.85,6963,1,NA,NA,"CFBP5477_00555"
"g000117_2_000002","g000117_2",NA,"hypothetical protein",60,12,36,1.61,1,9,0,12,0,22,58,"hypothetical protein(58)","NA(58)",363,576,464.84,6971,1,"AF310_04784","CFBP5473_02902",NA
"g005881_000002","g005881",NA,"Tn3 family transposase ISAzs17",70,12,36,1.42,1,4,3,12,3,15,51,"Tn3 family transposase ISAzs17(51):hypothetical protein(3)","NA(54)",132,2967,2382.06,6972,1,"AF310_01310","CFBP5473_04245",NA
"g002418_000001","g002418",NA,"hypothetical protein",60,29,36,1.42,1,3,7,8,7,15,51,"hypothetical protein(58)","NA(58)",129,624,298.03,6976,1,"AF310_02058","CFBP5473_04442",NA
"g006315","g006315",NA,"hypothetical protein",50,11,36,1,1,1,2,0,2,0,36,"hypothetical protein(38)","NA(38)",240,1410,1297.18,6982,1,"AF310_02329","CFBP5473_03377","CFBP5477_03526"
"g003059","g003059",NA,"hypothetical protein",50,25,36,1.08,1,2,0,3,0,3,39,"hypothetical protein(39)","NA(39)",246,468,436.38,6987,1,NA,NA,"CFBP5477_04205"
"g003906_000001","g003906",NA,"hypothetical protein",60,20,36,1.11,1,4,0,2,0,4,40,"hypothetical protein(40)","NA(40)",939,954,946.35,6988,1,NA,NA,"CFBP5477_01065"
"g004434_000002","g004434",NA,"hypothetical protein",70,18,36,1,1,1,0,0,0,0,36,"hypothetical protein(36)","NA(36)",246,465,448,6994,1,NA,NA,"CFBP5477_01054"
"g006618","g006618",NA,"hypothetical protein",50,11,36,1,1,1,0,0,0,0,36,"hypothetical protein(36)","NA(36)",420,435,434.58,6997,1,"AF310_00360","CFBP5473_01525","CFBP5477_03047"
"g006193","g006193",NA,"hypothetical protein",50,11,36,1,1,1,0,0,0,0,36,"hypothetical protein(36)","NA(36)",312,429,424.42,7004,1,"AF310_04393","CFBP5473_02164",NA
"g006791_000002","g006791","dinF","DNA damage-inducible protein F",70,8,36,1.03,1,2,2,1,2,1,37,"DNA damage-inducible protein F(38):hypothetical protein(2)","dinF(38):NA(2)",339,1338,1239.67,7006,1,"AF310_02570","CFBP5473_03032","CFBP5477_04469"
"g004287_000001","g004287","hpyO","FAD-dependent urate hydroxylase",60,17,35,1,1,1,0,0,0,0,35,"FAD-dependent urate hydroxylase(35)","hpyO(35)",1101,1500,1483.63,7013,1,"AF310_02249","CFBP5473_03457","CFBP5477_03611"
"g006083_000001","g006083","nsaD","2-hydroxychromene-2-carboxylate isomerase",60,12,35,1,1,1,0,0,0,0,35,"2-hydroxychromene-2-carboxylate isomerase(33):hypothetical protein(2)","nsaD(32):NA(2):nahD(1)",642,645,644.83,7013,2,"AF310_02250","CFBP5473_03456","CFBP5477_03610"
"g007448_000003","g007448",NA,"hypothetical protein",80,9,35,1,1,1,0,0,0,0,35,"hypothetical protein(35)","NA(35)",1002,1002,1002,7013,3,"AF310_02251","CFBP5473_03455","CFBP5477_03609"
"g006581_000003","g006581",NA,"hypothetical protein",80,11,35,1,1,1,0,0,0,0,35,"hypothetical protein(35)","NA(35)",1074,1083,1075.03,7013,4,"AF310_02252","CFBP5473_03454","CFBP5477_03608"
"g007618_000003","g007618","potB","Spermidine/putrescine transport system permease protein PotB",80,9,35,1,1,1,0,0,0,0,35,"Spermidine/putrescine transport system permease protein PotB(35)","potB(35)",870,888,877.03,7015,1,"AF310_02254","CFBP5473_03452","CFBP5477_03606"
"g008602_000003","g008602","sugB","Trehalose transport system permease protein SugB",80,8,35,1,1,1,0,0,0,0,35,"Trehalose transport system permease protein SugB(35)","sugB(35)",729,795,787.97,7015,2,"AF310_02255","CFBP5473_03451","CFBP5477_03605"
"g004290_000001","g004290",NA,"Carboxylesterase",60,18,35,1,1,1,0,0,0,0,35,"Carboxylesterase(35)","NA(35)",1491,1554,1507.97,7015,3,"AF310_02256","CFBP5473_03450","CFBP5477_03604"
"g010402_000001","g010402","potF","Putrescine-binding periplasmic protein",60,6,35,1.03,1,2,0,1,0,1,36,"Putrescine-binding periplasmic protein(29):Spermidine-binding periplasmic protein SpuE(7)","potF(29):spuE(7)",1101,1110,1101.25,7016,1,"AF310_02577","CFBP5473_03025","CFBP5477_04462"
"g010178_000001","g010178",NA,"hypothetical protein",60,6,35,1.03,1,2,0,1,0,1,36,"hypothetical protein(36)","NA(36)",969,1011,982.67,7016,2,"AF310_02576","CFBP5473_03026","CFBP5477_04463"
"g011006_000002","g011006","ydcV","Inner membrane ABC transporter permease protein YdcV",70,6,35,1.03,1,2,0,1,0,1,36,"Inner membrane ABC transporter permease protein YdcV(36)","ydcV(36)",702,795,789.58,7016,3,"AF310_02575","CFBP5473_03027","CFBP5477_04464"
"g002636","g002636","noc","Nucleoid occlusion protein",50,27,35,1.06,1,2,0,2,0,2,37,"Nucleoid occlusion protein(33):hypothetical protein(4)","noc(33):NA(4)",567,2271,1852.38,7022,1,NA,NA,"CFBP5477_02962"
"g010109","g010109","dppB","Dipeptide transport system permease protein DppB",50,6,35,1,1,1,0,0,0,0,35,"Dipeptide transport system permease protein DppB(21):Glutathione transport system permease protein GsiC(14)","dppB(21):gsiC(14)",921,933,928.11,7023,1,NA,NA,"CFBP5477_00138"
"g017449_000003","g017449",NA,"hypothetical protein",80,3,35,1,1,1,0,0,0,0,35,"hypothetical protein(35)","NA(35)",126,129,126.17,7027,1,"AF310_00444","CFBP5473_01440",NA
"g007899_000002","g007899","ddpA","putative D%2CD-dipeptide-binding periplasmic protein DdpA",70,8,35,1.03,1,2,0,1,0,1,36,"putative D%2CD-dipeptide-binding periplasmic protein DdpA(35):Periplasmic dipeptide transport protein(1)","ddpA(35):dppA(1)",1590,1596,1591.42,7028,1,"AF310_04705","CFBP5473_02910",NA
"g005286","g005286",NA,"hypothetical protein",50,14,35,1,1,1,0,0,0,0,35,"hypothetical protein(35)","NA(35)",1296,1698,1458.77,7045,1,"AF310_04366","CFBP5473_02191","CFBP5477_00560"
"g004944_000001","g004944",NA,"hypothetical protein",60,16,35,1,1,1,0,0,0,0,35,"hypothetical protein(35)","NA(35)",261,276,271.03,7047,1,"AF310_00078","CFBP5473_01808",NA
"g004093_000001","g004093",NA,"IS1182 family transposase ISMno9",60,17,35,1.09,1,2,7,3,7,3,38,"IS1182 family transposase ISMno9(23):hypothetical protein(22)","NA(45)",201,1383,905.67,7056,1,"AF310_01888","CFBP5473_03863","CFBP5477_04026;CFBP5477_04198"
"g004066_2_000009","g004066_2","dgoD","D-galactonate dehydratase",90,6,35,1.03,1,2,0,1,0,1,36,"D-galactonate dehydratase(36)","dgoD(36)",1140,1140,1140,7062,1,"AF310_04702","CFBP5473_02907",NA
"g000552_2_000001","g000552_2",NA,"hypothetical protein",60,13,35,1.06,1,2,0,2,0,2,37,"hypothetical protein(37)","NA(37)",285,996,862.3,7064,1,"AF310_01249;AF310_01250","CFBP5473_03580;CFBP5473_03581","CFBP5477_03733"
"g005081_2","g005081_2","rnhA","Ribonuclease HI",50,11,35,1,1,1,0,0,0,0,35,"Ribonuclease HI(32):Ribonuclease H(3)","rnhA(35)",333,678,500.06,7066,1,"AF310_02310","CFBP5473_03396","CFBP5477_03546"
"g007269_000003","g007269","hpyO","FAD-dependent urate hydroxylase",80,9,34,1.03,1,2,0,1,0,1,35,"FAD-dependent urate hydroxylase(35)","hpyO(35)",1467,1482,1476.43,7073,1,"AF310_02573","CFBP5473_03029","CFBP5477_04466"
"g006947_000001","g006947",NA,"hypothetical protein",60,10,34,1.03,1,2,0,1,0,1,35,"hypothetical protein(35)","NA(35)",501,531,508.46,7073,2,"AF310_02572","CFBP5473_03030","CFBP5477_04467"
"g008178_1_000003","g008178_1","odh","Opine dehydrogenase",70,7,34,1.03,1,2,0,1,0,1,35,"Opine dehydrogenase(35)","odh(35)",1080,1107,1084.11,7075,1,"AF310_02579","CFBP5473_03023","CFBP5477_04459"
"g008149_000002","g008149",NA,"hypothetical protein",70,8,34,1.03,1,2,0,1,0,1,35,"hypothetical protein(35)","NA(35)",969,996,977.23,7075,2,"AF310_02578","CFBP5473_03024","CFBP5477_04461"
"g013577_000002","g013577",NA,"hypothetical protein",70,4,34,1,1,1,0,0,0,0,34,"hypothetical protein(34)","NA(34)",564,726,621.71,7086,1,NA,NA,"CFBP5477_00503"
"g004232_000001","g004232",NA,"hypothetical protein",60,19,34,1,1,1,0,0,0,0,34,"hypothetical protein(34)","NA(34)",213,273,223.59,7087,1,NA,NA,"CFBP5477_01053"
"g006078_000002","g006078",NA,"hypothetical protein",70,11,34,1.09,1,2,0,3,0,3,37,"hypothetical protein(37)","NA(37)",225,483,281.51,7100,1,"AF310_03868","CFBP5473_04963",NA
"g005826","g005826",NA,"hypothetical protein",50,13,34,1,1,1,0,0,0,0,34,"hypothetical protein(34)","NA(34)",207,258,243.18,7117,1,"AF310_04266","CFBP5473_02718",NA
"g001719_2","g001719_2","ydeP","Protein YdeP",50,17,34,1.18,1,2,2,6,2,6,40,"Protein YdeP(40):putative oxidoreductase(2)","ydeP(40):NA(2)",264,2409,2155.36,7119,1,"AF310_03774","CFBP5473_03944","CFBP5477_04108"
"g012194","g012194",NA,"hypothetical protein",50,5,34,1,1,1,0,0,0,0,34,"hypothetical protein(34)","NA(34)",384,846,830.74,7120,1,"AF310_03723","CFBP5473_03232","CFBP5477_04669"
"g013608_000002","g013608","comR","HTH-type transcriptional repressor ComR",70,3,33,1,1,1,0,0,0,0,33,"HTH-type transcriptional repressor ComR(33)","comR(33)",612,666,615.27,7134,1,"AF310_03721","CFBP5473_03234","CFBP5477_04671"
