"allele_name","gene_family","consensus_gene_name","consensus_product","threshold","alleles_at_maximum_threshold","number_genomes","average_dose","min_dose","max_dose","genomes_containing_fissions","genomes_containing_duplications","number_fission_loci","number_duplicated_loci","no_loci","products","gene_names","min_length.bp.","max_length.bp.","average_length.bp.","cluster","cluster_order","S33a","CC001","FDAARGOS_525","CFBP5494"
"g015934_000002","g015934","nagA","N-acetylglucosamine-6-phosphate deacetylase",70,3,5,1,1,1,0,0,0,0,5,"N-acetylglucosamine-6-phosphate deacetylase(5)","nagA(5)",1152,1152,1152,15493,1,NA,NA,"FDAARGOS_525_00620",NA
"g014431","g014431",NA,"hypothetical protein",50,4,5,1,1,1,0,0,0,0,5,"hypothetical protein(5)","NA(5)",345,387,378.6,15520,1,NA,NA,"FDAARGOS_525_02028",NA
"g018626_000003","g018626",NA,"hypothetical protein",80,3,5,1,1,1,0,0,0,0,5,"hypothetical protein(5)","NA(5)",312,312,312,15522,1,NA,NA,"FDAARGOS_525_01474",NA
"g009278_1_000005","g009278_1",NA,"hypothetical protein",80,6,5,1.2,1,2,0,1,0,1,6,"hypothetical protein(6)","NA(6)",162,162,162,15525,1,NA,"CC001_01760",NA,NA
"g014603","g014603",NA,"hypothetical protein",50,4,5,1,1,1,0,0,0,0,5,"hypothetical protein(5)","NA(5)",282,447,408.6,15531,1,NA,NA,"FDAARGOS_525_05961","CFBP5494_05483"
"g009148_000001","g009148",NA,"hypothetical protein",60,7,5,1.4,1,3,0,1,0,2,7,"hypothetical protein(7)","NA(7)",477,483,480.86,15557,1,NA,NA,"FDAARGOS_525_05965","CFBP5494_01092;CFBP5494_01998;CFBP5494_05487"
"g025619_000004","g025619",NA,"hypothetical protein",90,2,5,1,1,1,0,0,0,0,5,"hypothetical protein(5)","NA(5)",264,264,264,15570,1,NA,NA,"FDAARGOS_525_04360",NA
"g013527_1_000005","g013527_1","fepG","Ferric enterobactin transport system permease protein FepG",80,3,5,1,1,1,0,0,0,0,5,"Ferric enterobactin transport system permease protein FepG(4):hypothetical protein(1)","fepG(4):NA(1)",369,1062,878.4,15587,1,NA,NA,"FDAARGOS_525_05229",NA
"g013065","g013065",NA,"hypothetical protein",50,4,5,1,1,1,0,0,0,0,5,"hypothetical protein(5)","NA(5)",1401,1404,1403.4,15593,1,NA,NA,"FDAARGOS_525_04526",NA
"g024722_000002","g024722",NA,"hypothetical protein",70,2,5,1,1,1,0,0,0,0,5,"hypothetical protein(5)","NA(5)",225,402,260.4,15599,1,NA,NA,NA,"CFBP5494_05161"
"g018140_000002","g018140",NA,"hypothetical protein",70,3,5,1,1,1,0,0,0,0,5,"hypothetical protein(5)","NA(5)",213,216,214.2,15605,1,NA,"CC001_01767","FDAARGOS_525_01467",NA
"g009511","g009511",NA,"hypothetical protein",50,7,5,1.2,1,2,1,1,1,1,6,"hypothetical protein(7)","NA(7)",294,726,379.71,15607,1,NA,NA,"(FDAARGOS_525_05962:FDAARGOS_525_05963)","CFBP5494_01090;CFBP5494_01996"
"g012304_000003","g012304",NA,"hypothetical protein",80,5,5,1,1,1,0,0,0,0,5,"hypothetical protein(5)","NA(5)",333,333,333,15618,1,NA,"CC001_04993",NA,NA
"g016458_000003","g016458","iolG","Inositol 2-dehydrogenase/D-chiro-inositol 3-dehydrogenase",80,3,5,1,1,1,0,0,0,0,5,"Inositol 2-dehydrogenase/D-chiro-inositol 3-dehydrogenase(5)","iolG(5)",1038,1038,1038,15622,1,NA,NA,"FDAARGOS_525_00618",NA
"g038496_000006","g038496",NA,"hypothetical protein",98,1,5,1.2,1,2,0,1,0,1,6,"hypothetical protein(6)","NA(6)",1104,1104,1104,15635,1,NA,NA,"FDAARGOS_525_05292;FDAARGOS_525_05388",NA
"g011879_000001","g011879",NA,"hypothetical protein",60,5,5,1,1,1,0,0,0,0,5,"hypothetical protein(5)","NA(5)",885,933,908.4,15637,1,NA,NA,NA,"CFBP5494_00670"
"g017378_000004","g017378",NA,"hypothetical protein",90,3,5,1,1,1,0,0,0,0,5,"hypothetical protein(5)","NA(5)",156,156,156,15654,1,NA,NA,"FDAARGOS_525_01485",NA
"g027493_000006","g027493","ohyA","Oleate hydratase",98,1,5,1.2,1,2,0,1,0,1,6,"Oleate hydratase(6)","ohyA(6)",1980,1980,1980,15668,1,NA,NA,"FDAARGOS_525_05291;FDAARGOS_525_05389",NA
"g013820_000002","g013820",NA,"hypothetical protein",70,4,5,1,1,1,0,0,0,0,5,"hypothetical protein(5)","NA(5)",750,771,762.6,15669,1,"S33a_01505","CC001_03507",NA,"CFBP5494_04026"
"g014078_000005","g014078",NA,"IS481 family transposase ISRhba4",95,4,5,1.6,1,3,0,2,0,3,8,"IS481 family transposase ISRhba4(7):hypothetical protein(1)","NA(8)",171,894,771.38,15675,1,NA,NA,"FDAARGOS_525_05377;FDAARGOS_525_05463","CFBP5494_04938;CFBP5494_05145;CFBP5494_05187"
"g018601_000001","g018601",NA,"hypothetical protein",60,3,5,1,1,1,0,0,0,0,5,"hypothetical protein(5)","NA(5)",324,324,324,15678,1,"S33a_01510","CC001_03502",NA,"CFBP5494_04031"
"g007579_2","g007579_2",NA,"hypothetical protein",50,2,5,1,1,1,0,0,0,0,5,"hypothetical protein(5)","NA(5)",648,708,684,15702,1,NA,NA,NA,"CFBP5494_05716"
"g012869_1_000003","g012869_1","recB","RecBCD enzyme subunit RecB",80,3,5,1.2,1,2,0,1,0,1,6,"RecBCD enzyme subunit RecB(5):hypothetical protein(1)","recB(5):NA(1)",477,1770,1549.5,15730,1,NA,NA,"FDAARGOS_525_00627;FDAARGOS_525_01209",NA
"g016071_000003","g016071","dedA","hypothetical protein",80,3,5,1,1,1,0,0,0,0,5,"hypothetical protein(3):Protein DedA(2)","NA(3):dedA(2)",555,597,579,15733,1,NA,NA,"FDAARGOS_525_05319",NA
"g006951_2","g006951_2","livF","High-affinity branched-chain amino acid transport ATP-binding protein LivF",50,3,5,1,1,1,0,0,0,0,5,"High-affinity branched-chain amino acid transport ATP-binding protein LivF(5)","livF(5)",714,747,720.6,15758,1,"S33a_00065",NA,NA,NA
"g015847","g015847","ilvB","Acetolactate synthase isozyme 1 large subunit",50,3,5,1,1,1,0,0,0,0,5,"Acetolactate synthase isozyme 1 large subunit(3):Acetolactate synthase isozyme 3 large subunit(1):Acetolactate synthase isozyme 2 large subunit(1)","ilvB(3):ilvI(1):ilvG(1)",1668,1701,1678.8,15761,1,NA,NA,NA,"CFBP5494_05747"
"g011572","g011572",NA,"hypothetical protein",50,5,5,1,1,1,0,0,0,0,5,"hypothetical protein(5)","NA(5)",930,951,938.4,15765,1,NA,NA,"FDAARGOS_525_00146",NA
"g022470","g022470",NA,"hypothetical protein",50,2,5,1,1,1,0,0,0,0,5,"hypothetical protein(5)","NA(5)",1113,1122,1120.2,15767,1,"S33a_01784","CC001_03232","FDAARGOS_525_04512","CFBP5494_04296"
"g019096_000003","g019096",NA,"hypothetical protein",80,2,5,1,1,1,0,0,0,0,5,"hypothetical protein(4):Tn3 family transposase ISAzs17(1)","NA(5)",216,399,343.8,15776,1,NA,NA,"FDAARGOS_525_05378",NA
"g032456_000006","g032456",NA,"IS481 family transposase ISAzs36",98,1,5,1.2,1,2,0,1,0,1,6,"IS481 family transposase ISAzs36(6)","NA(6)",978,978,978,15803,1,NA,NA,"FDAARGOS_525_05370;FDAARGOS_525_06030",NA
"g013811_000001","g013811",NA,"hypothetical protein",60,4,5,1,1,1,0,0,0,0,5,"hypothetical protein(5)","NA(5)",636,666,654,15811,1,"S33a_02932",NA,NA,NA
"g010408_000004","g010408",NA,"hypothetical protein",90,6,5,1.2,1,2,0,1,0,1,6,"hypothetical protein(6)","NA(6)",426,432,427,15839,1,NA,NA,NA,"CFBP5494_02178;CFBP5494_04423"
"g021072","g021072","yhaJ","hypothetical protein",50,2,5,1,1,1,0,0,0,0,5,"hypothetical protein(4):HTH-type transcriptional regulator YhaJ(1)","NA(4):yhaJ(1)",486,897,568.2,15847,1,NA,NA,"FDAARGOS_525_01239",NA
"g014429_000001","g014429",NA,"hypothetical protein",60,4,5,1,1,1,0,0,0,0,5,"hypothetical protein(5)","NA(5)",411,450,424.8,15864,1,"S33a_05205",NA,NA,NA
"g013165_000002","g013165","aspT","Aspartate/alanine antiporter",70,4,5,1,1,1,0,0,0,0,5,"Aspartate/alanine antiporter(5)","aspT(5)",1683,1689,1686,15872,1,"S33a_01526","CC001_03489",NA,NA
"g013643_000003","g013643",NA,"hypothetical protein",80,3,5,1,1,1,0,0,0,0,5,"hypothetical protein(5)","NA(5)",153,732,548.4,15873,1,"S33a_03958",NA,NA,NA
"g009431_1_000005","g009431_1",NA,"hypothetical protein",90,6,5,1.2,1,2,0,1,0,1,6,"hypothetical protein(6)","NA(6)",351,351,351,15875,1,NA,"CC001_01761",NA,NA
"g014817_000001","g014817",NA,"hypothetical protein",60,4,5,1,1,1,0,0,0,0,5,"hypothetical protein(5)","NA(5)",312,318,314.4,15881,1,NA,NA,"FDAARGOS_525_05977",NA
"g009769_1_000001","g009769_1",NA,"hypothetical protein",60,5,5,1.2,1,2,0,1,0,1,6,"hypothetical protein(6)","NA(6)",1056,1374,1192,15888,1,NA,NA,NA,"CFBP5494_03644;CFBP5494_05567"
"g012823_1_000008","g012823_1",NA,"hypothetical protein",98,1,5,1,1,1,1,0,1,0,5,"hypothetical protein(6)","NA(6)",468,1653,1391.5,15909,1,NA,NA,"FDAARGOS_525_05369",NA
"g016598_1_000011","g016598_1",NA,"hypothetical protein",98,1,5,1.2,1,2,0,1,0,1,6,"hypothetical protein(6)","NA(6)",699,699,699,15915,1,NA,NA,"FDAARGOS_525_05287;FDAARGOS_525_05393",NA
"g014961_000002","g014961",NA,"hypothetical protein",70,3,5,1,1,1,0,0,0,0,5,"hypothetical protein(5)","NA(5)",2367,2442,2412,15921,1,NA,NA,"FDAARGOS_525_04097",NA
"g012461","g012461",NA,"hypothetical protein",50,5,5,1,1,1,0,0,0,0,5,"hypothetical protein(5)","NA(5)",309,459,427.8,15924,1,NA,NA,NA,"CFBP5494_05593"
"g011298_1_000019","g011298_1","dyp2","Multifunctional dye peroxidase DyP2",98,1,5,1.2,1,2,0,1,0,1,6,"Multifunctional dye peroxidase DyP2(6)","dyp2(6)",1377,1377,1377,15928,1,NA,NA,"FDAARGOS_525_05288;FDAARGOS_525_05392",NA
"g015637_000002","g015637","mtlK","Mannitol 2-dehydrogenase",70,3,5,1,1,1,0,0,0,0,5,"Mannitol 2-dehydrogenase(3):Polyol:NADP oxidoreductase(2)","mtlK(3):por(2)",1422,1431,1425,15975,1,NA,NA,"FDAARGOS_525_00626",NA
"g010034","g010034",NA,"hypothetical protein",50,6,5,1.2,1,2,0,1,0,1,6,"hypothetical protein(6)","NA(6)",192,600,513,15987,1,NA,NA,NA,"CFBP5494_03021"
"g012087_000003","g012087",NA,"hypothetical protein",80,5,5,1,1,1,0,0,0,0,5,"hypothetical protein(5)","NA(5)",123,123,123,16008,1,"S33a_05038",NA,"FDAARGOS_525_02098","CFBP5494_01308"
"g011935_1_000001","g011935_1","lspA","Lipoprotein signal peptidase",60,4,5,1.2,1,2,0,1,0,1,6,"Lipoprotein signal peptidase(6)","lspA(6)",522,534,527,16024,1,NA,NA,NA,"CFBP5494_05019"
"g017241","g017241",NA,"hypothetical protein",50,3,5,1,1,1,0,0,0,0,5,"hypothetical protein(5)","NA(5)",153,189,167.4,16051,1,"S33a_01434","CC001_03560",NA,"CFBP5494_04006"
"g012064","g012064",NA,"hypothetical protein",50,5,5,1,1,1,0,0,0,0,5,"hypothetical protein(5)","NA(5)",153,357,315,16087,1,"S33a_03970",NA,NA,NA
"g017700","g017700","bioH","Pimeloyl-[acyl-carrier protein] methyl ester esterase",50,3,5,1,1,1,0,0,0,0,5,"Pimeloyl-[acyl-carrier protein] methyl ester esterase(3):Putative aminoacrylate hydrolase RutD(2)","bioH(3):rutD(2)",816,888,846,16092,1,NA,NA,"FDAARGOS_525_05869","CFBP5494_05410"
"g016265_1_000005","g016265_1",NA,"hypothetical protein",95,2,5,1,1,1,0,0,0,0,5,"hypothetical protein(5)","NA(5)",1035,1035,1035,16097,1,NA,NA,NA,"CFBP5494_04407"
"g011514_1_000023","g011514_1",NA,"hypothetical protein",98,1,5,1.2,1,2,0,1,0,1,6,"hypothetical protein(6)","NA(6)",600,600,600,16102,1,NA,NA,"FDAARGOS_525_05290;FDAARGOS_525_05390",NA
"g015186","g015186","smc","hypothetical protein",50,3,5,1,1,1,0,0,0,0,5,"hypothetical protein(4):Chromosome partition protein Smc(1)","NA(4):smc(1)",753,2181,1131,16115,1,NA,NA,"FDAARGOS_525_03294",NA
"g022794_000002","g022794",NA,"hypothetical protein",70,2,5,1,1,1,0,0,0,0,5,"hypothetical protein(5)","NA(5)",468,525,513.6,16147,1,NA,NA,NA,"CFBP5494_05058"
"g023736_1_000012","g023736_1","hbd","3-hydroxybutyryl-CoA dehydrogenase",98,1,5,1.2,1,2,0,1,0,1,6,"3-hydroxybutyryl-CoA dehydrogenase(6)","hbd(6)",855,855,855,16161,1,NA,NA,"FDAARGOS_525_05289;FDAARGOS_525_05391",NA
"g012671","g012671","xerC","Tyrosine recombinase XerC",50,4,5,1,1,1,0,0,0,0,5,"Tyrosine recombinase XerC(3):hypothetical protein(2)","xerC(3):NA(2)",1029,1107,1074.6,16176,1,"S33a_02315",NA,NA,NA
"g012359_000003","g012359",NA,"hypothetical protein",80,5,5,1,1,1,0,0,0,0,5,"hypothetical protein(5)","NA(5)",234,273,256.8,16182,1,NA,"CC001_05306",NA,NA
"g017166_000001","g017166",NA,"hypothetical protein",60,3,5,1.2,1,2,0,1,0,1,6,"hypothetical protein(6)","NA(6)",423,426,425,16188,1,NA,NA,NA,"CFBP5494_02161;CFBP5494_04406"
"g017488","g017488",NA,"hypothetical protein",50,3,5,1,1,1,0,0,0,0,5,"hypothetical protein(5)","NA(5)",855,885,865.8,16196,1,NA,NA,NA,"CFBP5494_04967"
"g013803_000003","g013803",NA,"hypothetical protein",80,4,5,1.2,1,2,0,1,0,1,6,"hypothetical protein(6)","NA(6)",285,306,299,16197,1,"S33a_01444","CC001_03551;CC001_04975",NA,NA
"g019938","g019938",NA,"hypothetical protein",50,2,5,1,1,1,0,0,0,0,5,"hypothetical protein(5)","NA(5)",1209,1263,1230.6,16216,1,NA,NA,NA,"CFBP5494_05751"
"g029887_000006","g029887","dctM","C4-dicarboxylate TRAP transporter large permease protein DctM",98,1,4,1,1,1,0,0,0,0,4,"C4-dicarboxylate TRAP transporter large permease protein DctM(4)","dctM(4)",1275,1275,1275,16223,1,NA,NA,NA,"CFBP5494_04998"
"g025212_000005","g025212",NA,"hypothetical protein",95,2,4,1,1,1,0,0,0,0,4,"hypothetical protein(4)","NA(4)",468,468,468,16223,2,NA,NA,NA,"CFBP5494_04997"
"g032107_000006","g032107","siaP","Sialic acid-binding periplasmic protein SiaP",98,1,4,1,1,1,0,0,0,0,4,"Sialic acid-binding periplasmic protein SiaP(4)","siaP(4)",1005,1005,1005,16223,3,NA,NA,NA,"CFBP5494_04996"
"g039723_000006","g039723","frlD","Fructosamine kinase FrlD",98,1,4,1,1,1,0,0,0,0,4,"Fructosamine kinase FrlD(4)","frlD(4)",888,888,888,16223,4,NA,NA,NA,"CFBP5494_04995"
"g032142_000006","g032142","frlB","Fructosamine deglycase FrlB",98,1,4,1,1,1,0,0,0,0,4,"Fructosamine deglycase FrlB(4)","frlB(4)",1002,1002,1002,16223,5,NA,NA,NA,"CFBP5494_04994"
"g039969_000006","g039969","yurK","putative HTH-type transcriptional regulator YurK",98,1,4,1,1,1,0,0,0,0,4,"putative HTH-type transcriptional regulator YurK(4)","yurK(4)",711,711,711,16223,6,NA,NA,NA,"CFBP5494_04993"
"g032256_000006","g032256",NA,"Delta(1)-pyrroline-2-carboxylate reductase",98,1,4,1,1,1,0,0,0,0,4,"Delta(1)-pyrroline-2-carboxylate reductase(4)","NA(4)",951,951,951,16223,7,NA,NA,NA,"CFBP5494_04992"
"g038620_000006","g038620","cytR","HTH-type transcriptional repressor CytR",98,1,4,1,1,1,0,0,0,0,4,"HTH-type transcriptional repressor CytR(4)","cytR(4)",1089,1089,1089,16223,8,NA,NA,NA,"CFBP5494_04991"
"g039894_000006","g039894",NA,"hypothetical protein",98,1,4,1,1,1,0,0,0,0,4,"hypothetical protein(4)","NA(4)",846,846,846,16223,9,NA,NA,NA,"CFBP5494_04990"
"g011514_2","g011514_2",NA,"hypothetical protein",50,4,4,1,1,1,0,0,0,0,4,"hypothetical protein(4)","NA(4)",624,660,642.75,16271,1,NA,NA,NA,"CFBP5494_05134"
"g012225_2_000005","g012225_2",NA,"hypothetical protein",80,4,4,1,1,1,0,0,0,0,4,"hypothetical protein(4)","NA(4)",1086,1089,1086.75,16271,2,NA,NA,NA,"CFBP5494_05133"
"g016598_2_000007","g016598_2",NA,"hypothetical protein",95,2,4,1,1,1,0,0,0,0,4,"hypothetical protein(4)","NA(4)",612,612,612,16271,3,NA,NA,NA,"CFBP5494_05132"
"g011298_2_000004","g011298_2","dyp2","Multifunctional dye peroxidase DyP2",80,4,4,1,1,1,0,0,0,0,4,"Multifunctional dye peroxidase DyP2(4)","dyp2(4)",1374,1413,1394.25,16271,4,NA,NA,NA,"CFBP5494_05131"
"g014466_000003","g014466",NA,"hypothetical protein",80,2,4,1,1,1,0,0,0,0,4,"hypothetical protein(4)","NA(4)",321,330,327.75,16280,1,NA,"CC001_05309",NA,NA
"g021790_000003","g021790",NA,"hypothetical protein",80,2,4,1,1,1,0,0,0,0,4,"hypothetical protein(4)","NA(4)",615,615,615,16280,2,NA,"CC001_05310",NA,NA
"g018226_000004","g018226",NA,"hypothetical protein",90,3,4,1,1,1,0,0,0,0,4,"hypothetical protein(4)","NA(4)",444,444,444,16280,3,NA,"CC001_05312",NA,NA
"g025864_000005","g025864",NA,"hypothetical protein",95,2,4,1,1,1,0,0,0,0,4,"hypothetical protein(4)","NA(4)",315,315,315,16280,4,NA,"CC001_05313",NA,NA
"g017844_000001","g017844",NA,"hypothetical protein",60,3,4,1,1,1,0,0,0,0,4,"hypothetical protein(4)","NA(4)",363,420,402.75,16285,1,NA,NA,"FDAARGOS_525_05253",NA
"g011910_1_000003","g011910_1","mshA","D-inositol-3-phosphate glycosyltransferase",80,3,4,1,1,1,0,0,0,0,4,"D-inositol-3-phosphate glycosyltransferase(4)","mshA(4)",660,1095,877.5,16285,2,NA,NA,"FDAARGOS_525_05254",NA
"g015182_000003","g015182",NA,"hypothetical protein",80,3,4,1,1,1,0,0,0,0,4,"hypothetical protein(4)","NA(4)",2211,2211,2211,16285,3,NA,NA,"FDAARGOS_525_05255",NA
"g016488","g016488",NA,"hypothetical protein",50,3,4,1,1,1,0,0,0,0,4,"hypothetical protein(4)","NA(4)",261,324,292.5,16285,4,NA,NA,"FDAARGOS_525_05260",NA
"g002303_2_000028","g002303_2","phnC","Phosphate-import ATP-binding protein PhnC",95,3,4,1,1,1,0,0,0,0,4,"Phosphate-import ATP-binding protein PhnC(4)","phnC(4)",807,849,817.5,16289,1,NA,NA,"FDAARGOS_525_05765",NA
"g017804_000004","g017804","phnD","Phosphate-import protein PhnD",90,3,4,1,1,1,0,0,0,0,4,"Phosphate-import protein PhnD(4)","phnD(4)",903,903,903,16289,2,NA,NA,"FDAARGOS_525_05764",NA
"g016926_000005","g016926",NA,"hypothetical protein",95,3,4,1,1,1,0,0,0,0,4,"hypothetical protein(4)","NA(4)",927,927,927,16289,3,NA,NA,"FDAARGOS_525_05763",NA
"g017625_000005","g017625","phnE","Phosphate-import permease protein PhnE",95,3,4,1,1,1,0,0,0,0,4,"Phosphate-import permease protein PhnE(4)","phnE(4)",861,861,861,16289,4,NA,NA,"FDAARGOS_525_05762",NA
"g022674_000002","g022674",NA,"hypothetical protein",70,2,4,1,1,1,0,0,0,0,4,"hypothetical protein(4)","NA(4)",654,666,657,16290,1,NA,NA,"FDAARGOS_525_04145","CFBP5494_05760"
"g025201_000002","g025201",NA,"hypothetical protein",70,2,4,1,1,1,0,0,0,0,4,"hypothetical protein(4)","NA(4)",471,471,471,16290,2,NA,NA,"FDAARGOS_525_04144","CFBP5494_05761"
"g025202_000002","g025202",NA,"hypothetical protein",70,2,4,1,1,1,0,0,0,0,4,"hypothetical protein(4)","NA(4)",372,471,446.25,16290,3,NA,NA,"FDAARGOS_525_04143","CFBP5494_05762"
"g015659_000001","g015659",NA,"hypothetical protein",60,3,4,1,1,1,0,0,0,0,4,"hypothetical protein(3):IS5 family transposase ISRsp18(1)","NA(4)",318,1410,606.75,16290,4,NA,NA,"FDAARGOS_525_04142",NA
"g023025_000001","g023025",NA,"hypothetical protein",60,2,4,1,1,1,0,0,0,0,4,"hypothetical protein(4)","NA(4)",189,198,195.75,16321,1,NA,NA,"FDAARGOS_525_05503",NA
"g046000_000006","g046000",NA,"hypothetical protein",98,1,4,1,1,1,0,0,0,0,4,"hypothetical protein(4)","NA(4)",258,258,258,16321,2,NA,NA,"FDAARGOS_525_05500",NA
"g025099_000004","g025099",NA,"hypothetical protein",90,2,4,1,1,1,0,0,0,0,4,"hypothetical protein(4)","NA(4)",417,426,421.5,16321,3,NA,NA,"FDAARGOS_525_05499",NA
"g020125","g020125","amnC","2-aminomuconic 6-semialdehyde dehydrogenase",50,2,4,1,1,1,0,0,0,0,4,"2-aminomuconic 6-semialdehyde dehydrogenase(3):Succinate-semialdehyde dehydrogenase [NADP(+)](1)","amnC(3):gabD(1)",1398,1413,1409.25,16325,2,"S33a_00284",NA,NA,NA
"g012847","g012847",NA,"hypothetical protein",50,4,4,1,1,1,0,0,0,0,4,"hypothetical protein(4)","NA(4)",1434,1644,1518,16332,3,NA,NA,"FDAARGOS_525_03939",NA
"g015813_000003","g015813",NA,"hypothetical protein",80,3,4,1,1,1,0,0,0,0,4,"hypothetical protein(4)","NA(4)",1278,1278,1278,16365,1,"S33a_00119",NA,NA,NA
"g012659_000001","g012659",NA,"hypothetical protein",60,4,4,1,1,1,1,0,1,0,4,"hypothetical protein(5)","NA(5)",1008,2586,2034.6,16365,2,"S33a_00118",NA,NA,NA
"g016361_000001","g016361","degA","HTH-type transcriptional regulator DegA",60,3,4,1,1,1,0,0,0,0,4,"HTH-type transcriptional regulator DegA(3):HTH-type transcriptional repressor PurR(1)","degA(3):purR(1)",864,1002,965.25,16365,3,"S33a_00117",NA,NA,NA
"g021950_000005","g021950",NA,"hypothetical protein",95,2,4,1,1,1,0,0,0,0,4,"hypothetical protein(4)","NA(4)",567,567,567,16458,1,NA,NA,"FDAARGOS_525_00525",NA
"g022928_000004","g022928",NA,"hypothetical protein",90,2,4,1,1,1,0,0,0,0,4,"hypothetical protein(4)","NA(4)",195,195,195,16458,2,NA,NA,"FDAARGOS_525_00524",NA
"g012949_000003","g012949","soj","hypothetical protein",80,4,4,1,1,1,0,0,0,0,4,"hypothetical protein(3):Sporulation initiation inhibitor protein Soj(1)","NA(3):soj(1)",630,630,630,16462,1,NA,NA,"FDAARGOS_525_06026",NA
"g014558","g014558",NA,"hypothetical protein",50,4,4,1,1,1,0,0,0,0,4,"hypothetical protein(4)","NA(4)",210,216,214.5,16462,2,NA,NA,"FDAARGOS_525_06027",NA
"g025675_000001","g025675",NA,"hypothetical protein",60,2,4,1,1,1,0,0,0,0,4,"hypothetical protein(4)","NA(4)",255,255,255,16482,1,NA,NA,"FDAARGOS_525_05587",NA
"g025386_000001","g025386","vapC","tRNA(fMet)-specific endonuclease VapC",60,2,4,1,1,1,0,0,0,0,4,"tRNA(fMet)-specific endonuclease VapC(3):hypothetical protein(1)","vapC(3):NA(1)",405,405,405,16482,2,NA,NA,"FDAARGOS_525_05586",NA
"g007073_2_000002","g007073_2","traM","Transcriptional repressor TraM",60,3,4,1,1,1,0,0,0,0,4,"Transcriptional repressor TraM(4)","traM(4)",300,300,300,16485,1,NA,NA,NA,"CFBP5494_05672"
"g010305_2_000001","g010305_2","traR","Transcriptional activator protein TraR",60,2,4,1,1,1,0,0,0,0,4,"Transcriptional activator protein TraR(4)","traR(4)",705,705,705,16485,2,NA,NA,NA,"CFBP5494_05671"
"g025445_000003","g025445",NA,"hypothetical protein",80,2,4,1,1,1,0,0,0,0,4,"hypothetical protein(4)","NA(4)",291,291,291,16494,1,NA,NA,NA,"CFBP5494_05166"
"g024484_000003","g024484",NA,"hypothetical protein",80,2,4,1,1,1,0,0,0,0,4,"hypothetical protein(4)","NA(4)",249,249,249,16494,2,NA,NA,NA,"CFBP5494_05165"
"g018053_000001","g018053",NA,"hypothetical protein",60,3,4,1,1,1,0,0,0,0,4,"hypothetical protein(4)","NA(4)",240,261,254.25,16512,1,NA,NA,"FDAARGOS_525_01480",NA
"g017763_000001","g017763",NA,"hypothetical protein",60,3,4,1,1,1,0,0,0,0,4,"hypothetical protein(4)","NA(4)",708,732,716.25,16512,2,NA,NA,"FDAARGOS_525_01479",NA
"g020599_000003","g020599","ftsH4","ATP-dependent zinc metalloprotease FtsH 4",80,2,4,1,1,1,0,0,0,0,4,"ATP-dependent zinc metalloprotease FtsH 4(4)","ftsH4(4)",1833,1833,1833,16532,1,NA,NA,"FDAARGOS_525_05234","CFBP5494_04930"
"g015189_000003","g015189","clpC","Negative regulator of genetic competence ClpC/MecB",80,3,4,1,1,1,0,0,0,0,4,"Negative regulator of genetic competence ClpC/MecB(2):ATP-dependent Clp protease ATP-binding subunit ClpC(2)","clpC(4)",2781,2907,2872.5,16532,2,NA,NA,"FDAARGOS_525_05233","CFBP5494_04929"
"g014529_000002","g014529",NA,"hypothetical protein",70,4,4,1,1,1,0,0,0,0,4,"hypothetical protein(4)","NA(4)",210,231,222,16541,1,NA,NA,NA,"CFBP5494_01517"
"g013870_000001","g013870",NA,"hypothetical protein",60,4,4,1,1,1,0,0,0,0,4,"hypothetical protein(4)","NA(4)",1107,1107,1107,16541,2,NA,NA,NA,"CFBP5494_01518"
"g043689_000006","g043689",NA,"hypothetical protein",98,1,4,1,1,1,0,0,0,0,4,"hypothetical protein(4)","NA(4)",432,432,432,16543,1,NA,NA,NA,"CFBP5494_05057"
"g030912_000006","g030912",NA,"hypothetical protein",98,1,4,1,1,1,0,0,0,0,4,"hypothetical protein(4)","NA(4)",1140,1140,1140,16543,2,NA,NA,NA,"CFBP5494_05056"
"g020433_000003","g020433",NA,"hypothetical protein",80,2,4,1,1,1,0,0,0,0,4,"hypothetical protein(4)","NA(4)",1281,1281,1281,16567,1,NA,"CC001_05290",NA,NA
"g025625_1_000011","g025625_1",NA,"hypothetical protein",98,1,4,1,1,1,0,0,0,0,4,"hypothetical protein(4)","NA(4)",258,258,258,16567,2,NA,NA,"FDAARGOS_525_05434",NA
"g024481_000005","g024481",NA,"hypothetical protein",95,2,4,1,1,1,0,0,0,0,4,"hypothetical protein(4)","NA(4)",231,249,244.5,16568,1,NA,NA,"FDAARGOS_525_05115","CFBP5494_05363"
"g023158_000001","g023158",NA,"hypothetical protein",60,2,4,1,1,1,0,0,0,0,4,"hypothetical protein(4)","NA(4)",165,171,169.5,16568,2,NA,NA,NA,"CFBP5494_05366"
"g013072_000005","g013072","dnaN","Beta sliding clamp",95,4,4,1,1,1,0,0,0,0,4,"Beta sliding clamp(4)","dnaN(4)",1173,1173,1173,16569,2,NA,"CC001_01765",NA,NA
"g004641_2","g004641_2",NA,"hypothetical protein",50,3,4,1,1,1,0,0,0,0,4,"hypothetical protein(4)","NA(4)",165,459,385.5,16570,2,NA,NA,"FDAARGOS_525_04370",NA
