"allele_name","gene_family","consensus_gene_name","consensus_product","threshold","alleles_at_maximum_threshold","number_genomes","average_dose","min_dose","max_dose","genomes_containing_fissions","genomes_containing_duplications","number_fission_loci","number_duplicated_loci","no_loci","products","gene_names","min_length.bp.","max_length.bp.","average_length.bp.","cluster","cluster_order","TR3","Eu2_1NK","Eu3_2RS","A19_93","AS1A61","Eu3_2NK"
"g011472_000001","g011472",NA,"hypothetical protein",60,5,11,1,1,1,0,0,0,0,11,"hypothetical protein(11)","NA(11)",1098,1143,1134.82,10863,3,NA,"Eu2_1NK_03698",NA,NA,NA,NA
"g007680_000002","g007680",NA,"hypothetical protein",70,9,11,1,1,1,0,0,0,0,11,"hypothetical protein(11)","NA(11)",357,378,372.27,10868,1,"TR3_03356",NA,NA,NA,NA,NA
"g008257_000002","g008257",NA,"hypothetical protein",70,8,11,1,1,1,0,0,0,0,11,"hypothetical protein(11)","NA(11)",339,513,448.09,10868,2,"TR3_03357",NA,NA,NA,NA,NA
"g006230_1_000001","g006230_1",NA,"hypothetical protein",60,9,11,1.09,1,2,0,1,0,1,12,"hypothetical protein(12)","NA(12)",1857,2313,2017.25,10872,1,NA,NA,NA,"A19_93_02588",NA,NA
"g007711","g007711",NA,"hypothetical protein",50,9,11,1.09,1,2,0,1,0,1,12,"hypothetical protein(12)","NA(12)",240,474,409,10872,2,NA,NA,NA,"A19_93_02573",NA,NA
"g018239_000003","g018239",NA,"hypothetical protein",80,3,11,1,1,1,0,0,0,0,11,"hypothetical protein(11)","NA(11)",408,453,443.45,10879,1,NA,"Eu2_1NK_01442","Eu3_2RS_01601","A19_93_01286","AS1A61_01284","Eu3_2NK_01284"
"g015586_000004","g015586","mhpT","3-(3-hydroxy-phenyl)propionate transporter",90,3,11,1,1,1,0,0,0,0,11,"3-(3-hydroxy-phenyl)propionate transporter(11)","mhpT(11)",1230,1236,1233.82,10879,2,NA,"Eu2_1NK_01441","Eu3_2RS_01602","A19_93_01287","AS1A61_01285","Eu3_2NK_01283"
"g010312","g010312",NA,"hypothetical protein",50,6,11,1,1,1,0,0,0,0,11,"hypothetical protein(11)","NA(11)",417,519,499.64,10889,1,"TR3_00419",NA,NA,NA,NA,NA
"g007345_000001","g007345",NA,"hypothetical protein",60,9,11,1,1,1,0,0,0,0,11,"hypothetical protein(11)","NA(11)",1275,1281,1279.91,10889,2,"TR3_00418",NA,NA,NA,NA,NA
"g011664_000001","g011664","pgrR","HTH-type transcriptional regulator PgrR",60,5,11,1,1,1,0,0,0,0,11,"HTH-type transcriptional regulator PgrR(11)","pgrR(11)",912,987,929.73,10916,1,"TR3_00369","Eu2_1NK_01248","Eu3_2RS_01844","A19_93_01527","AS1A61_02000","Eu3_2NK_01633"
"g011053_000001","g011053",NA,"hypothetical protein",60,5,11,1.27,1,2,2,3,2,3,14,"hypothetical protein(13):Blue-light-activated histidine kinase(3)","NA(16)",372,1350,643.12,10920,1,NA,"Eu2_1NK_05237",NA,NA,NA,NA
"g010822_000001","g010822",NA,"hypothetical protein",60,6,11,1,1,1,0,0,0,0,11,"hypothetical protein(11)","NA(11)",444,459,455.73,10931,1,"TR3_00470",NA,NA,NA,NA,NA
"g007537","g007537",NA,"hypothetical protein",50,9,11,1.55,1,2,0,6,0,6,17,"hypothetical protein(17)","NA(17)",198,750,404.65,10943,1,NA,NA,"Eu3_2RS_03987;Eu3_2RS_05467","A19_93_02962;A19_93_02975","AS1A61_01814;AS1A61_01815","Eu3_2NK_02988;Eu3_2NK_03009"
"g008352_000002","g008352",NA,"hypothetical protein",70,7,11,1,1,1,0,0,0,0,11,"hypothetical protein(11)","NA(11)",198,273,204.82,10954,1,"TR3_00407",NA,NA,NA,NA,NA
"g011270","g011270",NA,"hypothetical protein",50,5,11,1,1,1,0,0,0,0,11,"hypothetical protein(11)","NA(11)",1377,1458,1405.36,10971,1,NA,"Eu2_1NK_03683","Eu3_2RS_04420","A19_93_04498","AS1A61_04224","Eu3_2NK_04436"
"g008631_000001","g008631",NA,"hypothetical protein",60,7,11,1,1,1,0,0,0,0,11,"hypothetical protein(11)","NA(11)",2478,2763,2560.36,10978,1,"TR3_00429",NA,NA,NA,NA,NA
"g033671_000006","g033671",NA,"hypothetical protein",98,1,11,1,1,1,0,0,0,0,11,"hypothetical protein(11)","NA(11)",501,501,501,10994,1,NA,"Eu2_1NK_01215","Eu3_2RS_01657","A19_93_01448","AS1A61_01338","Eu3_2NK_01446"
"g007138_000002","g007138",NA,"hypothetical protein",70,10,11,1.64,1,2,0,7,0,7,18,"hypothetical protein(18)","NA(18)",276,324,290.67,11001,1,NA,"Eu2_1NK_00635",NA,NA,NA,NA
"g009209","g009209","gntR","HTH-type transcriptional regulator McbR",50,7,11,1.27,1,2,0,3,0,3,14,"HTH-type transcriptional regulator McbR(5):putative D-xylose utilization operon transcriptional repressor(5):hypothetical protein(4)","gntR(5):mcbR(5):NA(4)",549,705,683.14,11009,1,NA,"Eu2_1NK_05045","Eu3_2RS_04590","A19_93_04328","AS1A61_04394","Eu3_2NK_04266"
"g011955","g011955",NA,"hypothetical protein",50,5,11,1,1,1,0,0,0,0,11,"hypothetical protein(11)","NA(11)",822,852,843.82,11013,1,"TR3_04658","Eu2_1NK_02372","Eu3_2RS_00635","A19_93_00635","AS1A61_00246","Eu3_2NK_02529"
"g009613_000003","g009613",NA,"hypothetical protein",80,7,11,1,1,1,0,0,0,0,11,"hypothetical protein(11)","NA(11)",816,822,820.36,11025,1,"TR3_04733","Eu2_1NK_02296","Eu3_2RS_00558","A19_93_00558","AS1A61_00323","Eu3_2NK_02452"
"g012311_000003","g012311",NA,"hypothetical protein",80,5,11,1,1,1,0,0,0,0,11,"hypothetical protein(11)","NA(11)",330,330,330,11059,1,"TR3_01918","Eu2_1NK_00190","Eu3_2RS_03559","A19_93_02935","AS1A61_02649","Eu3_2NK_03424"
"g009906_000003","g009906","amiD","Putative amidase AmiD",80,6,11,1,1,1,0,0,0,0,11,"Putative amidase AmiD(7):Glutamyl-tRNA(Gln) amidotransferase subunit A(4)","amiD(7):gatA(4)",1413,1518,1429.91,11065,1,NA,NA,"Eu3_2RS_04487","A19_93_04431","AS1A61_04291","Eu3_2NK_04369"
"g001306_3","g001306_3","fliY","L-cystine-binding protein FliY",50,4,11,1,1,1,0,0,0,0,11,"L-cystine-binding protein FliY(11)","fliY(11)",831,843,832.09,11066,1,"TR3_03630","Eu2_1NK_01717","Eu3_2RS_02499","A19_93_03034","AS1A61_02576","Eu3_2NK_00033"
"g005340_2_000002","g005340_2",NA,"hypothetical protein",60,2,11,1,1,1,0,0,0,0,11,"hypothetical protein(11)","NA(11)",600,621,607.64,11072,1,NA,NA,"Eu3_2RS_04517","A19_93_04401","AS1A61_04321","Eu3_2NK_04339"
"g012777","g012777","oppD","Oligopeptide transport ATP-binding protein OppD",50,4,11,1,1,1,0,0,0,0,11,"Oligopeptide transport ATP-binding protein OppD(10):Glutathione import ATP-binding protein GsiA(1)","oppD(10):gsiA(1)",936,1038,1025.45,11078,1,NA,"Eu2_1NK_04916",NA,NA,NA,NA
"g010072","g010072","bdcR","HTH-type transcriptional repressor BdcR",50,3,11,1,1,1,0,0,0,0,11,"HTH-type transcriptional repressor BdcR(10):hypothetical protein(1)","bdcR(10):NA(1)",165,621,520.09,11084,1,NA,NA,"Eu3_2RS_03035","A19_93_02019","AS1A61_01853","Eu3_2NK_02885"
"g008810_000001","g008810","hcnB","Hydrogen cyanide synthase subunit HcnB",60,7,11,1,1,1,0,0,0,0,11,"Hydrogen cyanide synthase subunit HcnB(10):Ferredoxin--NADP reductase(1)","hcnB(10):NA(1)",1236,1404,1371.27,11105,1,NA,NA,"Eu3_2RS_02138","A19_93_01817",NA,NA
"g012663_000001","g012663",NA,"hypothetical protein",60,4,11,1,1,1,0,0,0,0,11,"hypothetical protein(11)","NA(11)",291,5175,2735.18,11107,1,NA,"Eu2_1NK_01376","Eu3_2RS_01811","A19_93_01494","AS1A61_02033","Eu3_2NK_01600"
"g009568_000003","g009568","higA1","Antitoxin HigA1",80,7,11,1,1,1,0,0,0,0,11,"Antitoxin HigA1(11)","higA1(11)",279,279,279,11112,1,NA,"Eu2_1NK_00085","Eu3_2RS_03449","A19_93_02825","AS1A61_02759","Eu3_2NK_03314"
"g009308","g009308","Hgd","2-(hydroxymethyl)glutarate dehydrogenase",50,7,11,1.82,1,3,0,5,0,9,20,"2-(hydroxymethyl)glutarate dehydrogenase(11):2-hydroxy-3-oxopropionate reductase(9)","Hgd(11):garR(9)",837,900,889.65,11113,1,NA,"Eu2_1NK_05037;Eu2_1NK_05054","Eu3_2RS_04582;Eu3_2RS_04601;Eu3_2RS_04621","A19_93_04297;A19_93_04317;A19_93_04336","AS1A61_04386;AS1A61_04405;AS1A61_04425","Eu3_2NK_04235;Eu3_2NK_04255;Eu3_2NK_04274"
"g010762_1_000002","g010762_1",NA,"hypothetical protein",70,4,11,1,1,1,0,0,0,0,11,"hypothetical protein(11)","NA(11)",240,261,247.64,11117,1,NA,NA,"Eu3_2RS_03904","A19_93_02406","AS1A61_03121","Eu3_2NK_01859"
"g015865_000001","g015865",NA,"hypothetical protein",60,3,11,1,1,1,0,0,0,0,11,"hypothetical protein(11)","NA(11)",1800,1806,1803.82,11132,1,NA,NA,"Eu3_2RS_04515","A19_93_04403","AS1A61_04319","Eu3_2NK_04341"
"g012132","g012132",NA,"hypothetical protein",50,5,11,1.09,1,2,0,1,0,1,12,"hypothetical protein(12)","NA(12)",672,696,676.5,11134,1,"TR3_03631","Eu2_1NK_01718","Eu3_2RS_02500","A19_93_03035","AS1A61_02575","Eu3_2NK_00034"
"g010298_1_000006","g010298_1",NA,"hypothetical protein",95,5,11,1,1,1,0,0,0,0,11,"hypothetical protein(11)","NA(11)",123,699,277.91,11135,1,NA,"Eu2_1NK_05130",NA,NA,NA,NA
"g011991","g011991",NA,"hypothetical protein",50,5,11,1,1,1,0,0,0,0,11,"hypothetical protein(11)","NA(11)",195,279,244.09,11137,1,NA,"Eu2_1NK_05132",NA,NA,NA,NA
"g019703_000003","g019703","lcfB","Long-chain-fatty-acid--CoA ligase",80,2,11,1,1,1,0,0,0,0,11,"Long-chain-fatty-acid--CoA ligase(11)","lcfB(11)",1497,1497,1497,11143,1,NA,"Eu2_1NK_01445","Eu3_2RS_01598","A19_93_01283","AS1A61_01281","Eu3_2NK_01287"
"g013739_000001","g013739",NA,"hypothetical protein",60,4,11,1,1,1,0,0,0,0,11,"hypothetical protein(11)","NA(11)",435,495,442.64,11151,1,NA,NA,"Eu3_2RS_00879",NA,NA,"Eu3_2NK_02773"
"g010352_000001","g010352",NA,"hypothetical protein",60,6,11,1,1,1,0,0,0,0,11,"hypothetical protein(11)","NA(11)",336,792,503.73,11157,1,NA,NA,"Eu3_2RS_03014","A19_93_03550","AS1A61_02061","Eu3_2NK_00548"
"g009191","g009191",NA,"hypothetical protein",50,7,11,1,1,1,0,0,0,0,11,"hypothetical protein(11)","NA(11)",813,924,903.82,11162,1,NA,"Eu2_1NK_00599",NA,NA,NA,NA
"g008340_000001","g008340","apbE","FAD:protein FMN transferase",60,8,11,1,1,1,0,0,0,0,11,"FAD:protein FMN transferase(9):hypothetical protein(2)","apbE(9):NA(2)",216,903,813,11173,1,"TR3_00040",NA,"Eu3_2RS_00250","A19_93_00250","AS1A61_00631","Eu3_2NK_04097"
"g009433","g009433",NA,"hypothetical protein",50,7,11,1,1,1,0,0,0,0,11,"hypothetical protein(11)","NA(11)",333,414,352.36,11177,1,NA,NA,"Eu3_2RS_00889",NA,NA,"Eu3_2NK_02783"
"g010254_000002","g010254","comR","HTH-type transcriptional repressor ComR",70,6,11,1.18,1,2,0,2,0,2,13,"HTH-type transcriptional repressor ComR(7):hypothetical protein(6)","comR(7):NA(6)",165,609,404.08,11190,1,"TR3_00257;TR3_00757","Eu2_1NK_00998;Eu2_1NK_01034","Eu3_2RS_03016","A19_93_02000","AS1A61_01872","Eu3_2NK_02866"
"g013524_000003","g013524",NA,"hypothetical protein",80,4,11,1,1,1,0,0,0,0,11,"hypothetical protein(11)","NA(11)",879,1047,992.73,11199,1,NA,"Eu2_1NK_03842",NA,NA,NA,NA
"g001294_2","g001294_2","hisQ","Octopine transport system permease protein OccQ",50,8,11,1,1,1,0,0,0,0,11,"Octopine transport system permease protein OccQ(5):Histidine transport system permease protein HisQ(5):hypothetical protein(1)","hisQ(5):occQ(5):NA(1)",708,732,717.27,11201,1,NA,"Eu2_1NK_04992","Eu3_2RS_04534","A19_93_04384","AS1A61_04338","Eu3_2NK_04322"
"g009752_1_000001","g009752_1",NA,"hypothetical protein",60,5,11,1.18,1,2,3,2,3,2,13,"hypothetical protein(16)","NA(16)",198,1917,489.56,11233,1,"TR3_00220",NA,NA,NA,NA,NA
"g007622_000003","g007622","traC","DNA primase TraC",80,9,11,1,1,1,0,0,0,0,11,"DNA primase TraC(11)","traC(11)",681,882,853.91,11251,1,"TR3_00423",NA,NA,NA,NA,NA
"g011143_000001","g011143",NA,"hypothetical protein",60,5,11,1.18,1,2,0,2,0,2,13,"hypothetical protein(13)","NA(13)",1860,1899,1893.69,11255,1,"TR3_00308;TR3_00783","Eu2_1NK_01024;Eu2_1NK_04165","Eu3_2RS_04183","A19_93_03762","AS1A61_03611","Eu3_2NK_03641"
"g008008_000002","g008008","ugpB","sn-glycerol-3-phosphate-binding periplasmic protein UgpB",70,8,10,1,1,1,0,0,0,0,10,"sn-glycerol-3-phosphate-binding periplasmic protein UgpB(10)","ugpB(10)",1308,1332,1312.8,11271,1,NA,NA,"Eu3_2RS_02147","A19_93_01826",NA,NA
"g009187_000002","g009187","ugpA","sn-glycerol-3-phosphate transport system permease protein UgpA",70,7,10,1,1,1,0,0,0,0,10,"sn-glycerol-3-phosphate transport system permease protein UgpA(10)","ugpA(10)",891,927,898.2,11271,2,NA,NA,"Eu3_2RS_02146","A19_93_01825",NA,NA
"g008434_000002","g008434","lacG","Lactose transport system permease protein LacG",70,8,10,1,1,1,0,0,0,0,10,"Lactose transport system permease protein LacG(10)","lacG(10)",915,918,915.6,11271,3,NA,NA,"Eu3_2RS_02145","A19_93_01824",NA,NA
"g007806_1_000004","g007806_1",NA,"hypothetical protein",80,7,10,1,1,1,0,0,0,0,10,"hypothetical protein(10)","NA(10)",780,789,786.3,11292,1,NA,NA,"Eu3_2RS_02177","A19_93_01856",NA,NA
"g008525_000002","g008525","merR","Mercuric resistance operon regulatory protein",70,8,10,1,1,1,0,0,0,0,10,"Mercuric resistance operon regulatory protein(8):ISL3 family transposase ISStma11(2)","merR(8):NA(2)",300,384,375.6,11292,2,NA,NA,"Eu3_2RS_02178","A19_93_01857",NA,NA
"g010136_000002","g010136",NA,"hypothetical protein",70,6,10,1,1,1,0,0,0,0,10,"hypothetical protein(10)","NA(10)",999,1017,1013.4,11298,1,"TR3_00471",NA,NA,NA,NA,NA
"g008133_1_000003","g008133_1",NA,"hypothetical protein",70,7,10,1,1,1,0,0,0,0,10,"hypothetical protein(10)","NA(10)",447,450,449.7,11298,2,"TR3_00472",NA,NA,NA,NA,NA
"g008270_000001","g008270",NA,"hypothetical protein",60,8,10,1,1,1,0,0,0,0,10,"hypothetical protein(10)","NA(10)",471,753,506.1,11303,1,NA,NA,"Eu3_2RS_00863",NA,NA,"Eu3_2NK_02757"
"g008153_000003","g008153",NA,"hypothetical protein",80,8,10,1,1,1,0,0,0,0,10,"hypothetical protein(10)","NA(10)",969,978,972,11303,2,NA,NA,"Eu3_2RS_00862",NA,NA,"Eu3_2NK_02756"
"g004286_4","g004286_4","gsiB","Glutathione-binding protein GsiB",50,4,10,1,1,1,0,0,0,0,10,"Glutathione-binding protein GsiB(10)","gsiB(10)",1506,1506,1506,11304,1,"TR3_00859",NA,"Eu3_2RS_01488","A19_93_01173","AS1A61_01171","Eu3_2NK_01397"
"g014909_000003","g014909",NA,"hypothetical protein",80,4,10,1,1,1,0,0,0,0,10,"hypothetical protein(10)","NA(10)",789,804,798,11304,2,"TR3_00857",NA,"Eu3_2RS_01490","A19_93_01175","AS1A61_01173","Eu3_2NK_01395"
"g010347","g010347",NA,"hypothetical protein",50,6,10,1,1,1,1,0,1,0,10,"hypothetical protein(11)","NA(11)",255,714,648.82,11325,1,"(TR3_03605:TR3_03606)","Eu2_1NK_01693","Eu3_2RS_02475","A19_93_03010","AS1A61_02600","Eu3_2NK_00009"
"g011299","g011299",NA,"putative FAD-linked oxidoreductase",50,5,10,1,1,1,0,0,0,0,10,"putative FAD-linked oxidoreductase(10)","NA(10)",1386,1407,1396.8,11325,2,"TR3_03593","Eu2_1NK_01681","Eu3_2RS_01973","A19_93_01654","AS1A61_01602","Eu3_2NK_01936"
"g013276_000003","g013276",NA,"hypothetical protein",80,4,10,1.2,1,3,0,1,0,2,12,"hypothetical protein(12)","NA(12)",342,603,385.5,11342,1,NA,"Eu2_1NK_05233",NA,NA,NA,NA
"g015785_000003","g015785","hyuC","N-carbamoyl-L-amino-acid hydrolase",80,3,10,1,1,1,0,0,0,0,10,"N-carbamoyl-L-amino-acid hydrolase(10)","hyuC(10)",1239,1239,1239,11372,1,NA,NA,"Eu3_2RS_04666","A19_93_04611","AS1A61_04751","Eu3_2NK_04552"
"g013810_000002","g013810","rhtC","Threonine efflux protein",70,4,10,1,1,1,0,0,0,0,10,"Threonine efflux protein(10)","rhtC(10)",636,636,636,11376,1,"TR3_03248",NA,"Eu3_2RS_03270","A19_93_02646","AS1A61_02938","Eu3_2NK_03135"
"g011959","g011959",NA,"hypothetical protein",50,5,10,1,1,1,0,0,0,0,10,"hypothetical protein(10)","NA(10)",180,183,180.3,11385,1,NA,"Eu2_1NK_01251",NA,NA,NA,NA
"g014525_000001","g014525",NA,"hypothetical protein",60,4,10,1,1,1,0,0,0,0,10,"hypothetical protein(10)","NA(10)",207,231,226.2,11389,1,NA,NA,"Eu3_2RS_04486","A19_93_04432","AS1A61_04290","Eu3_2NK_04370"
"g013320","g013320",NA,"hypothetical protein",50,4,10,1,1,1,0,0,0,0,10,"hypothetical protein(10)","NA(10)",588,648,624,11390,1,"TR3_02708","Eu2_1NK_00827","Eu3_2RS_05112","A19_93_05053","AS1A61_04557","Eu3_2NK_04996"
"g010030_1_000003","g010030_1",NA,"hypothetical protein",80,5,10,1,1,1,0,0,0,0,10,"hypothetical protein(10)","NA(10)",606,609,608.4,11391,1,NA,"Eu2_1NK_05125",NA,NA,NA,NA
"g015601_000004","g015601","gntU","Low-affinity gluconate transporter",90,3,10,1,1,1,1,0,1,0,10,"Low-affinity gluconate transporter(9):Inner membrane permease YgbN(1):High-affinity gluconate transporter(1)","gntU(9):ygbN(1):gntT(1)",630,1380,1253.18,11393,1,"TR3_00169","(Eu2_1NK_01458:Eu2_1NK_01459)",NA,NA,NA,NA
"g010675","g010675",NA,"hypothetical protein",50,6,10,1,1,1,0,0,0,0,10,"hypothetical protein(10)","NA(10)",366,369,366.6,11402,1,"TR3_02243","Eu2_1NK_04591","Eu3_2RS_02402","A19_93_04189","AS1A61_03900","Eu3_2NK_02173"
"g010013_000002","g010013","soxA","Monomeric sarcosine oxidase",70,6,10,1,1,1,0,0,0,0,10,"Monomeric sarcosine oxidase(10)","soxA(10)",1119,1137,1129.2,11429,1,NA,NA,"Eu3_2RS_02137","A19_93_01816",NA,NA
"g010534","g010534","cpnA","Cyclopentanol dehydrogenase",50,6,10,1,1,1,0,0,0,0,10,"Cyclopentanol dehydrogenase(5):hypothetical protein(2):3-oxoacyl-[acyl-carrier-protein] reductase FabG(1):Cyclic-di-GMP-binding biofilm dispersal mediator protein(1):Dihydroanticapsin 7-dehydrogenase(1)","cpnA(5):NA(2):bdcA(1):bacC(1):fabG(1)",141,786,628.5,11440,1,NA,NA,"Eu3_2RS_04648",NA,NA,NA
"g007921_1_000003","g007921_1",NA,"hypothetical protein",80,7,10,1.2,1,2,0,2,0,2,12,"hypothetical protein(12)","NA(12)",237,1746,1606.75,11442,1,NA,NA,"Eu3_2RS_03124;Eu3_2RS_03601","A19_93_02086","AS1A61_01780","Eu3_2NK_02970;Eu3_2NK_02975"
"g015118_000002","g015118","egtB","Hercynine oxygenase",70,3,10,1,1,1,0,0,0,0,10,"Hercynine oxygenase(8):hypothetical protein(2)","egtB(8):NA(2)",1287,2055,1898.4,11444,1,"TR3_00838",NA,NA,NA,NA,NA
"g014671_000002","g014671","neo","Aminoglycoside 3'-phosphotransferase",70,4,10,1.1,1,2,0,1,0,1,11,"Aminoglycoside 3'-phosphotransferase(9):hypothetical protein(2)","neo(9):NA(2)",420,804,529.09,11464,1,NA,NA,"Eu3_2RS_03112","A19_93_02096","AS1A61_01790","Eu3_2NK_02958"
"g014684_000004","g014684",NA,"hypothetical protein",90,4,10,1.1,1,2,0,1,0,1,11,"hypothetical protein(11)","NA(11)",453,453,453,11482,1,NA,NA,"Eu3_2RS_01588","A19_93_01273","AS1A61_01271","Eu3_2NK_01297"
"g014473_000001","g014473",NA,"hypothetical protein",60,4,10,1,1,1,0,0,0,0,10,"hypothetical protein(10)","NA(10)",252,444,328.8,11509,1,NA,NA,"Eu3_2RS_00990","A19_93_00897","AS1A61_01123","Eu3_2NK_00584"
"g016864","g016864",NA,"Putative gluconeogenesis factor",50,3,10,1,1,1,0,0,0,0,10,"Putative gluconeogenesis factor(5):Gluconeogenesis factor(5)","NA(10)",639,1122,927.9,11512,1,NA,"Eu2_1NK_05087","Eu3_2RS_03098","A19_93_02077","AS1A61_01751","Eu3_2NK_02942"
"g007684_1_000004","g007684_1","higA-2","hypothetical protein",90,8,10,1.1,1,2,0,1,0,1,11,"hypothetical protein(10):Antitoxin HigA-2(1)","NA(10):higA-2(1)",306,306,306,11515,1,"TR3_00809",NA,"Eu3_2RS_04373","A19_93_04545","AS1A61_04176","Eu3_2NK_04483"
"g011536_000001","g011536",NA,"IS66 family transposase ISRsp1",60,5,10,1.3,1,3,0,2,0,3,13,"IS66 family transposase ISRsp1(13)","NA(13)",279,585,537.92,11519,1,NA,"Eu2_1NK_05236",NA,NA,NA,NA
"g015732","g015732",NA,"hypothetical protein",50,3,10,1,1,1,0,0,0,0,10,"hypothetical protein(10)","NA(10)",1290,1320,1309.8,11521,1,"TR3_02799",NA,NA,NA,NA,NA
"g018240_000001","g018240",NA,"hypothetical protein",60,3,10,1,1,1,0,0,0,0,10,"hypothetical protein(10)","NA(10)",441,468,460.2,11524,1,NA,NA,"Eu3_2RS_04402","A19_93_04516","AS1A61_04205","Eu3_2NK_04454"
"g008256_000001","g008256",NA,"hypothetical protein",60,8,10,1,1,1,0,0,0,0,10,"hypothetical protein(10)","NA(10)",492,1047,549.9,11530,1,"TR3_00123",NA,NA,NA,NA,NA
"g015519","g015519","dgt","Deoxyguanosinetriphosphate triphosphohydrolase-like protein",50,3,10,1,1,1,0,0,0,0,10,"Deoxyguanosinetriphosphate triphosphohydrolase-like protein(5):Deoxyguanosinetriphosphate triphosphohydrolase(5)","dgt(9):NA(1)",1215,1401,1364.4,11531,1,NA,"Eu2_1NK_01364",NA,NA,NA,NA
"g013497_000003","g013497",NA,"hypothetical protein",80,4,10,1,1,1,0,0,0,0,10,"hypothetical protein(10)","NA(10)",951,951,951,11532,1,NA,"Eu2_1NK_04679","Eu3_2RS_01217","A19_93_01124","AS1A61_00896","Eu3_2NK_00811"
"g014543","g014543",NA,"hypothetical protein",50,4,10,1.1,1,2,0,1,0,1,11,"hypothetical protein(11)","NA(11)",222,273,248.45,11563,1,NA,"Eu2_1NK_01338","Eu3_2RS_01933","A19_93_01617","AS1A61_01911","Eu3_2NK_01722"
"g007871","g007871","noc","hypothetical protein",50,8,10,1,1,1,1,0,1,0,10,"hypothetical protein(6):Nucleoid occlusion protein(4):Chromosome-partitioning protein Spo0J(1)","NA(6):noc(4):spo0C(1)",324,1935,919.91,11564,1,NA,NA,"Eu3_2RS_01581","A19_93_01266","AS1A61_01264","Eu3_2NK_01304"
"g013490_000002","g013490","ghrA","Glyoxylate/hydroxypyruvate reductase A",70,4,10,1,1,1,0,0,0,0,10,"Glyoxylate/hydroxypyruvate reductase A(10)","ghrA(10)",948,957,951.6,11576,1,NA,NA,"Eu3_2RS_04657","A19_93_04602","AS1A61_04742","Eu3_2NK_04543"
"g008225","g008225",NA,"hypothetical protein",50,8,10,1,1,1,0,0,0,0,10,"hypothetical protein(10)","NA(10)",558,573,565.8,11587,1,"TR3_02396",NA,NA,NA,NA,NA
"g015164_000004","g015164","oppF","Oligopeptide transport ATP-binding protein OppF",90,3,10,1,1,1,0,0,0,0,10,"Oligopeptide transport ATP-binding protein OppF(10)","oppF(10)",978,978,978,11593,1,"TR3_00866",NA,"Eu3_2RS_01481","A19_93_01166","AS1A61_01164","Eu3_2NK_01404"
"g001011_2","g001011_2",NA,"hypothetical protein",50,6,10,1.2,1,2,3,2,3,2,12,"hypothetical protein(15)","NA(15)",168,759,514.8,11594,1,"TR3_00035","Eu2_1NK_01538","(Eu3_2RS_00254:Eu3_2RS_02995)","(A19_93_00254:A19_93_03531)","(AS1A61_00627:AS1A61_02080)","Eu3_2NK_00529;Eu3_2NK_04101"
"g012046_000001","g012046",NA,"hypothetical protein",60,5,10,1,1,1,0,0,0,0,10,"hypothetical protein(10)","NA(10)",174,786,645.9,11600,1,NA,"Eu2_1NK_03677","Eu3_2RS_04414","A19_93_04504","AS1A61_04218","Eu3_2NK_04442"
"g014983","g014983","nreC","hypothetical protein",50,3,10,1,1,1,0,0,0,0,10,"hypothetical protein(6):Oxygen regulatory protein NreC(3):Transcriptional regulatory protein DegU(1)","NA(6):nreC(3):degU(1)",408,648,590.7,11618,1,"TR3_01654","Eu2_1NK_04974","Eu3_2RS_04911","A19_93_04855","AS1A61_04995","Eu3_2NK_04797"
"g007528","g007528",NA,"hypothetical protein",50,9,10,1,1,1,0,0,0,0,10,"hypothetical protein(10)","NA(10)",636,696,668.7,11619,1,NA,"Eu2_1NK_00263",NA,NA,NA,NA
"g013591_000002","g013591",NA,"hypothetical protein",70,4,10,1,1,1,0,0,0,0,10,"hypothetical protein(10)","NA(10)",621,621,621,11627,1,NA,"Eu2_1NK_03681","Eu3_2RS_04418","A19_93_04500","AS1A61_04222","Eu3_2NK_04438"
"g000088_2","g000088_2",NA,"hypothetical protein",50,6,10,1.1,1,2,0,1,0,1,11,"hypothetical protein(11)","NA(11)",276,336,291.82,11641,1,NA,NA,"Eu3_2RS_03123","A19_93_02085","AS1A61_01801","Eu3_2NK_02969"
"g004847_2_000006","g004847_2",NA,"hypothetical protein",70,4,10,1,1,1,0,0,0,0,10,"hypothetical protein(10)","NA(10)",207,432,342,11644,1,NA,NA,"Eu3_2RS_04652","A19_93_04597","AS1A61_04737","Eu3_2NK_04538"
"g013194_000003","g013194",NA,"hypothetical protein",80,4,10,1,1,1,0,0,0,0,10,"hypothetical protein(10)","NA(10)",198,1527,1394.1,11647,1,"TR3_00246","Eu2_1NK_03666",NA,NA,NA,NA
"g012405_000001","g012405",NA,"Acetyltransferase",60,5,10,1,1,1,0,0,0,0,10,"Acetyltransferase(10)","NA(10)",438,450,441.9,11651,1,NA,NA,"Eu3_2RS_04964","A19_93_04905","AS1A61_04705","Eu3_2NK_04848"
"g012357_000002","g012357",NA,"hypothetical protein",70,5,10,1,1,1,0,0,0,0,10,"hypothetical protein(10)","NA(10)",237,237,237,11656,1,"TR3_02936","Eu2_1NK_03074","Eu3_2RS_03833","A19_93_02335","AS1A61_03192","Eu3_2NK_01788"
