"allele_name","gene_family","consensus_gene_name","consensus_product","threshold","alleles_at_maximum_threshold","number_genomes","average_dose","min_dose","max_dose","genomes_containing_fissions","genomes_containing_duplications","number_fission_loci","number_duplicated_loci","no_loci","products","gene_names","min_length.bp.","max_length.bp.","average_length.bp.","cluster","cluster_order","AGR1_1","CFBP5506","Hayward0363","CFBP5507","YIC5082","NCPPB2657","GBBC3283"
"g024338_000005","g024338",NA,"hypothetical protein",95,2,3,1,1,1,0,0,0,0,3,"hypothetical protein(3)","NA(3)",309,345,333,20475,1,NA,NA,NA,NA,"YIC5082_03646","NCPPB2657_01217",NA
"g012913","g012913","mdeA","L-methionine gamma-lyase",50,4,3,1.33,1,2,0,1,0,1,4,"L-methionine gamma-lyase(4)","mdeA(3):megL(1)",1185,1251,1214.25,20493,1,NA,NA,NA,NA,"YIC5082_01682;YIC5082_01701",NA,NA
"g023967","g023967",NA,"hypothetical protein",50,2,3,1,1,1,0,0,0,0,3,"hypothetical protein(3)","NA(3)",774,846,798,20497,1,NA,NA,NA,NA,NA,NA,"GBBC3283_02217"
"g019697","g019697",NA,"hypothetical protein",50,2,3,1,1,1,0,0,0,0,3,"hypothetical protein(3)","NA(3)",1302,1503,1369,20509,1,NA,NA,NA,"CFBP5507_02455",NA,NA,NA
"g018434_000001","g018434",NA,"hypothetical protein",60,3,3,1,1,1,0,0,0,0,3,"hypothetical protein(3)","NA(3)",396,405,399,20510,1,NA,NA,NA,"CFBP5507_02102",NA,NA,NA
"g020139_000003","g020139","tetA","Tetracycline resistance protein%2C class C",80,2,3,1,1,1,0,0,0,0,3,"Tetracycline resistance protein%2C class C(3)","tetA(3)",1323,1407,1379,20531,1,NA,NA,NA,NA,NA,"NCPPB2657_05298",NA
"g017270_000003","g017270",NA,"hypothetical protein",80,3,3,1,1,1,0,0,0,0,3,"hypothetical protein(3)","NA(3)",165,186,172,20537,1,NA,NA,NA,"CFBP5507_01486",NA,NA,"GBBC3283_01708"
"g025507_000005","g025507",NA,"hypothetical protein",95,2,3,1,1,1,0,0,0,0,3,"hypothetical protein(3)","NA(3)",282,282,282,20563,1,"AGR1_1_05573",NA,NA,NA,NA,NA,NA
"g034883_000006","g034883",NA,"hypothetical protein",98,1,3,1,1,1,0,0,0,0,3,"hypothetical protein(3)","NA(3)",555,555,555,20577,1,NA,NA,NA,"CFBP5507_00049",NA,NA,NA
"g016213_000002","g016213",NA,"hypothetical protein",70,3,3,1,1,1,1,0,1,0,3,"hypothetical protein(4)","NA(4)",333,933,694.5,20579,1,NA,NA,NA,NA,NA,NA,"(GBBC3283_04469:GBBC3283_04470)"
"g013337_2_000001","g013337_2","rhaS","HTH-type transcriptional activator RhaS",60,3,3,1,1,1,0,0,0,0,3,"HTH-type transcriptional activator RhaS(3)","rhaS(3)",924,963,944,20630,1,NA,NA,NA,NA,NA,NA,"GBBC3283_04529"
"g021582_000003","g021582",NA,"hypothetical protein",80,2,3,1,1,1,0,0,0,0,3,"hypothetical protein(3)","NA(3)",975,990,982,20637,1,"AGR1_1_04797",NA,NA,NA,NA,NA,NA
"g020998_000004","g020998",NA,"hypothetical protein",90,2,3,1,1,1,0,0,0,0,3,"hypothetical protein(3)","NA(3)",336,576,496,20648,1,NA,NA,NA,NA,NA,NA,"GBBC3283_04521"
"g043224_000006","g043224",NA,"hypothetical protein",98,1,3,1,1,1,0,0,0,0,3,"hypothetical protein(3)","NA(3)",174,201,183,20651,1,"AGR1_1_05457",NA,NA,NA,NA,NA,NA
"g023598_000004","g023598","gph","Phosphoglycolate phosphatase",90,2,3,1,1,1,0,0,0,0,3,"Phosphoglycolate phosphatase(3)","gph(3)",690,690,690,20653,1,NA,NA,NA,"CFBP5507_00259",NA,NA,NA
"g022831_000005","g022831",NA,"hypothetical protein",95,2,3,1,1,1,0,0,0,0,3,"hypothetical protein(3)","NA(3)",507,519,511,20699,1,"AGR1_1_05083",NA,NA,NA,NA,NA,NA
"g017962","g017962",NA,"hypothetical protein",50,3,3,1,1,1,0,0,0,0,3,"hypothetical protein(3)","NA(3)",327,330,328,20701,1,NA,NA,NA,NA,NA,"NCPPB2657_05259","GBBC3283_04884"
"g021167_000002","g021167","virS","HTH-type transcriptional regulator VirS",70,2,3,1,1,1,0,0,0,0,3,"HTH-type transcriptional regulator VirS(3)","virS(3)",1029,1035,1033,20709,1,NA,NA,NA,NA,NA,"NCPPB2657_01779",NA
"g002730_2","g002730_2","occT","Octopine-binding periplasmic protein",50,2,3,1,1,1,0,0,0,0,3,"Octopine-binding periplasmic protein(2):Histidine-binding periplasmic protein(1)","occT(2):hisJ(1)",762,774,766,20802,1,NA,NA,NA,NA,NA,"NCPPB2657_03463",NA
"g024910_000005","g024910",NA,"hypothetical protein",95,2,3,1,1,1,0,0,0,0,3,"hypothetical protein(3)","NA(3)",201,201,201,20848,1,NA,"CFBP5506_00494","Hayward0363_03822",NA,NA,NA,NA
"g017178_000002","g017178",NA,"hypothetical protein",70,3,3,1,1,1,0,0,0,0,3,"hypothetical protein(3)","NA(3)",270,510,352,20863,1,NA,NA,"Hayward0363_04223",NA,NA,NA,NA
"g000431_2_000012","g000431_2","puuB","Gamma-glutamylputrescine oxidoreductase",80,2,3,1,1,1,0,0,0,0,3,"Gamma-glutamylputrescine oxidoreductase(3)","puuB(3)",1284,1284,1284,20867,1,NA,NA,NA,NA,NA,NA,"GBBC3283_03705"
"g025888","g025888",NA,"hypothetical protein",50,2,3,1,1,1,0,0,0,0,3,"hypothetical protein(3)","NA(3)",297,312,307,20911,1,NA,NA,NA,NA,NA,"NCPPB2657_05264","GBBC3283_04888"
"g015726","g015726",NA,"hypothetical protein",50,3,3,1,1,1,0,0,0,0,3,"hypothetical protein(3)","NA(3)",1326,1356,1342,20913,1,NA,NA,NA,NA,"YIC5082_02026",NA,NA
"g018562_000004","g018562","traM","Transcriptional repressor TraM",90,3,3,1,1,1,0,0,0,0,3,"Transcriptional repressor TraM(3)","traM(3)",294,294,294,20938,1,"AGR1_1_05719",NA,NA,NA,NA,"NCPPB2657_02077",NA
"g003714_2","g003714_2",NA,"hypothetical protein",50,2,3,1,1,1,0,0,0,0,3,"hypothetical protein(3)","NA(3)",585,609,601,20953,1,NA,NA,NA,"CFBP5507_00039",NA,NA,NA
"g015618","g015618",NA,"hypothetical protein",50,3,3,1,1,1,0,0,0,0,3,"hypothetical protein(3)","NA(3)",1440,1446,1442,20961,1,"AGR1_1_00752",NA,NA,NA,NA,NA,NA
"g016600_000002","g016600",NA,"hypothetical protein",70,3,3,1.33,1,2,0,1,0,1,4,"hypothetical protein(4)","NA(4)",450,612,516,20969,1,NA,NA,NA,NA,"YIC5082_02545",NA,NA
"g024192_000002","g024192","rutC","hypothetical protein",70,2,3,1,1,1,0,0,0,0,3,"hypothetical protein(2):Putative aminoacrylate peracid reductase RutC(1)","NA(2):rutC(1)",354,363,357,20972,1,NA,NA,NA,NA,NA,"NCPPB2657_01813",NA
"g025116_000001","g025116",NA,"hypothetical protein",60,2,3,1,1,1,0,0,0,0,3,"hypothetical protein(3)","NA(3)",420,840,560,20974,1,NA,"CFBP5506_00490","Hayward0363_03826",NA,NA,NA,NA
"g020581_000005","g020581",NA,"hypothetical protein",95,2,3,1,1,1,0,0,0,0,3,"hypothetical protein(3)","NA(3)",1872,1872,1872,20987,1,NA,"CFBP5506_03444","Hayward0363_00403",NA,NA,NA,NA
"g018398_000001","g018398",NA,"hypothetical protein",60,3,3,1,1,1,0,0,0,0,3,"hypothetical protein(3)","NA(3)",393,420,411,20990,1,"AGR1_1_05048",NA,NA,NA,NA,NA,NA
"g023850_000003","g023850",NA,"Soluble epoxide hydrolase",80,2,3,1,1,1,0,0,0,0,3,"Soluble epoxide hydrolase(3)","NA(3)",915,915,915,21018,1,NA,NA,NA,"CFBP5507_00170",NA,NA,NA
"g001657_2_000072","g001657_2",NA,"hypothetical protein",98,1,2,1,1,1,0,0,0,0,2,"hypothetical protein(2)","NA(2)",501,501,501,21051,1,NA,NA,NA,NA,NA,"NCPPB2657_01801",NA
"g039523_000006","g039523",NA,"hypothetical protein",98,1,2,1,1,1,0,0,0,0,2,"hypothetical protein(2)","NA(2)",915,915,915,21051,2,NA,NA,NA,NA,NA,"NCPPB2657_01800",NA
"g029204_000006","g029204","dgoD","D-galactonate dehydratase",98,1,2,1,1,1,0,0,0,0,2,"D-galactonate dehydratase(2)","dgoD(2)",1167,1167,1167,21051,3,NA,NA,NA,NA,NA,"NCPPB2657_01799",NA
"g027247_000006","g027247","malT","HTH-type transcriptional regulator MalT",98,1,2,1,1,1,0,0,0,0,2,"HTH-type transcriptional regulator MalT(2)","malT(2)",2709,2709,2709,21051,4,NA,NA,NA,NA,NA,"NCPPB2657_01798",NA
"g038758_000006","g038758","livH","High-affinity branched-chain amino acid transport system permease protein LivH",98,1,2,1,1,1,0,0,0,0,2,"High-affinity branched-chain amino acid transport system permease protein LivH(1):hypothetical protein(1)","NA(1):livH(1)",876,876,876,21051,5,NA,NA,NA,NA,NA,"NCPPB2657_01797",NA
"g029580_000006","g029580",NA,"hypothetical protein",98,1,2,1,1,1,0,0,0,0,2,"hypothetical protein(2)","NA(2)",1242,1242,1242,21051,6,NA,NA,NA,NA,NA,"NCPPB2657_01796",NA
"g019571_000005","g019571","btuD","Vitamin B12 import ATP-binding protein BtuD",95,2,2,1,1,1,0,0,0,0,2,"Vitamin B12 import ATP-binding protein BtuD(2)","btuD(2)",1773,1773,1773,21051,7,NA,NA,NA,NA,NA,"NCPPB2657_01795",NA
"g040203_000006","g040203","livF","High-affinity branched-chain amino acid transport ATP-binding protein LivF",98,1,2,1,1,1,0,0,0,0,2,"High-affinity branched-chain amino acid transport ATP-binding protein LivF(2)","livF(2)",693,693,693,21051,8,NA,NA,NA,NA,NA,"NCPPB2657_01794",NA
"g028235_000006","g028235","gatA","Glutamyl-tRNA(Gln) amidotransferase subunit A",98,1,2,1,1,1,0,0,0,0,2,"Glutamyl-tRNA(Gln) amidotransferase subunit A(2)","gatA(2)",1485,1485,1485,21051,9,NA,NA,NA,NA,NA,"NCPPB2657_01793",NA
"g020834_000003","g020834","ftsH","ATP-dependent zinc metalloprotease FtsH",80,2,2,1,1,1,0,0,0,0,2,"ATP-dependent zinc metalloprotease FtsH(2)","ftsH(2)",1125,1125,1125,21094,1,"AGR1_1_05697",NA,NA,NA,NA,NA,NA
"g019295_000003","g019295",NA,"hypothetical protein",80,2,2,1,1,1,0,0,0,0,2,"hypothetical protein(2)","NA(2)",2223,2223,2223,21094,2,"AGR1_1_05696",NA,NA,NA,NA,NA,NA
"g024326_000002","g024326",NA,"hypothetical protein",70,2,2,1,1,1,0,0,0,0,2,"hypothetical protein(2)","NA(2)",345,345,345,21094,3,"AGR1_1_05695",NA,NA,NA,NA,NA,NA
"g020143_000002","g020143",NA,"hypothetical protein",70,2,2,1,1,1,0,0,0,0,2,"hypothetical protein(2)","NA(2)",1401,1401,1401,21094,4,"AGR1_1_05694",NA,NA,NA,NA,NA,NA
"g026377_000003","g026377",NA,"hypothetical protein",80,2,2,1,1,1,0,0,0,0,2,"hypothetical protein(2)","NA(2)",753,753,753,21094,5,"AGR1_1_05693",NA,NA,NA,NA,NA,NA
"g024325_000004","g024325","rghR","HTH-type transcriptional repressor RghR",90,2,2,1,1,1,0,0,0,0,2,"HTH-type transcriptional repressor RghR(1):hypothetical protein(1)","rghR(1):NA(1)",345,345,345,21094,6,"AGR1_1_05692",NA,NA,NA,NA,NA,NA
"g016321_000001","g016321",NA,"hypothetical protein",60,3,2,1,1,1,1,0,1,0,2,"hypothetical protein(3)","NA(3)",186,963,601,21094,7,"(AGR1_1_05690:AGR1_1_05691)",NA,NA,NA,NA,NA,NA
"g021073_000003","g021073","occR","Octopine catabolism/uptake operon regulatory protein OccR",80,2,2,1,1,1,0,0,0,0,2,"Octopine catabolism/uptake operon regulatory protein OccR(2)","occR(2)",942,942,942,21118,1,"AGR1_1_03214",NA,NA,NA,NA,NA,NA
"g019196_000003","g019196","sasA","Adaptive-response sensory-kinase SasA",80,2,2,1,1,1,0,0,0,0,2,"Adaptive-response sensory-kinase SasA(2)","sasA(2)",5163,5658,5410.5,21118,2,"AGR1_1_03213",NA,NA,NA,NA,NA,NA
"g021792_000003","g021792","todT","Response regulator protein TmoT",80,2,2,1,1,1,0,0,0,0,2,"Response regulator protein TmoT(1):Response regulator protein TodT(1)","todT(1):tmoT(1)",648,648,648,21118,3,"AGR1_1_03212",NA,NA,NA,NA,NA,NA
"g026123_000002","g026123","todT","Response regulator protein TodT",70,2,2,1,1,1,0,0,0,0,2,"Response regulator protein TodT(2)","todT(2)",381,381,381,21118,4,"AGR1_1_03211",NA,NA,NA,NA,NA,NA
"g020377_000003","g020377","ynfM","Inner membrane transport protein YnfM",80,2,2,1,1,1,0,0,0,0,2,"Inner membrane transport protein YnfM(2)","ynfM(2)",861,1236,1048.5,21118,5,"AGR1_1_03210",NA,NA,NA,NA,NA,NA
"g020080","g020080","aldA","Putative aldehyde dehydrogenase AldA",50,2,2,1,1,1,0,0,0,0,2,"Putative aldehyde dehydrogenase AldA(1):NAD/NADP-dependent betaine aldehyde dehydrogenase(1)","aldA(1):betB(1)",1428,1437,1432.5,21118,6,"AGR1_1_03209",NA,NA,NA,NA,NA,NA
"g025391","g025391",NA,"hypothetical protein",50,2,2,1,1,1,0,0,0,0,2,"hypothetical protein(2)","NA(2)",399,405,402,21181,5,"AGR1_1_00615",NA,NA,NA,NA,NA,NA
"g047460_000006","g047460","sugB","Trehalose transport system permease protein SugB",98,1,2,1,1,1,0,0,0,0,2,"Trehalose transport system permease protein SugB(2)","sugB(2)",822,822,822,21186,1,NA,NA,NA,NA,NA,"NCPPB2657_01822",NA
"g029462_000006","g029462",NA,"putative ABC transporter-binding protein",98,1,2,1,1,1,0,0,0,0,2,"putative ABC transporter-binding protein(2)","NA(2)",1302,1302,1302,21186,2,NA,NA,NA,NA,NA,"NCPPB2657_01823",NA
"g039485_000006","g039485","lacF","Lactose transport system permease protein LacF",98,1,2,1,1,1,0,0,0,0,2,"Lactose transport system permease protein LacF(2)","lacF(2)",918,918,918,21186,3,NA,NA,NA,NA,NA,"NCPPB2657_01824",NA
"g026759_000006","g026759",NA,"hypothetical protein",98,1,2,1,1,1,0,0,0,0,2,"hypothetical protein(2)","NA(2)",2274,2274,2274,21186,4,NA,NA,NA,NA,NA,"NCPPB2657_01825",NA
"g044497_000006","g044497","pduE","Propanediol dehydratase small subunit",98,1,2,1,1,1,0,0,0,0,2,"Propanediol dehydratase small subunit(2)","pduE(2)",423,423,423,21186,5,NA,NA,NA,NA,NA,"NCPPB2657_01826",NA
"g029236_000006","g029236","uctC","Acetyl-CoA:oxalate CoA-transferase",98,1,2,1,1,1,0,0,0,0,2,"Acetyl-CoA:oxalate CoA-transferase(2)","uctC(2)",1164,1164,1164,21215,1,NA,NA,NA,NA,NA,NA,"GBBC3283_03690"
"g038740_000006","g038740",NA,"hypothetical protein",98,1,2,1,1,1,0,0,0,0,2,"hypothetical protein(2)","NA(2)",879,879,879,21215,2,NA,NA,NA,NA,NA,NA,"GBBC3283_03691"
"g040348_000006","g040348","dapAL","putative DapA-like lyase",98,1,2,1,1,1,0,0,0,0,2,"putative DapA-like lyase(2)","dapAL(2)",900,900,900,21215,3,NA,NA,NA,NA,NA,NA,"GBBC3283_03692"
"g028929_000006","g028929","hcnB","Hydrogen cyanide synthase subunit HcnB",98,1,2,1,1,1,0,0,0,0,2,"Hydrogen cyanide synthase subunit HcnB(2)","hcnB(2)",1422,1422,1422,21215,4,NA,NA,NA,NA,NA,NA,"GBBC3283_03693"
"g038526_000006","g038526","dadA","D-amino acid dehydrogenase",98,1,2,1,1,1,0,0,0,0,2,"D-amino acid dehydrogenase(2)","dadA(2)",1101,1101,1101,21215,5,NA,NA,NA,NA,NA,NA,"GBBC3283_03694"
"g028257_000006","g028257",NA,"hypothetical protein",98,1,2,1,1,1,0,0,0,0,2,"hypothetical protein(2)","NA(2)",1479,1479,1479,21221,1,"AGR1_1_03242",NA,NA,NA,NA,NA,NA
"g027437_000006","g027437",NA,"hypothetical protein",98,1,2,1,1,1,0,0,0,0,2,"hypothetical protein(2)","NA(2)",2796,2796,2796,21221,2,"AGR1_1_03241",NA,NA,NA,NA,NA,NA
"g020572_000005","g020572",NA,"hypothetical protein",95,2,2,1,1,1,0,0,0,0,2,"hypothetical protein(2)","NA(2)",1788,1788,1788,21221,3,"AGR1_1_03240",NA,NA,NA,NA,NA,NA
"g023758_000004","g023758",NA,"hypothetical protein",90,2,2,1,1,1,0,0,0,0,2,"hypothetical protein(2)","NA(2)",861,861,861,21221,4,"AGR1_1_03239",NA,NA,NA,NA,NA,NA
"g019989_000003","g019989",NA,"hypothetical protein",80,2,2,1,1,1,0,0,0,0,2,"hypothetical protein(2)","NA(2)",1251,1251,1251,21228,2,NA,NA,NA,NA,NA,NA,"GBBC3283_02012"
"g020799_000003","g020799",NA,"hypothetical protein",80,2,2,1,1,1,0,0,0,0,2,"hypothetical protein(2)","NA(2)",1137,1137,1137,21228,3,NA,NA,NA,NA,NA,NA,"GBBC3283_02011"
"g029448_000006","g029448",NA,"hypothetical protein",98,1,2,1,1,1,0,0,0,0,2,"hypothetical protein(2)","NA(2)",1305,1305,1305,21231,1,NA,"CFBP5506_03431","Hayward0363_00416",NA,NA,NA,NA
"g031483_000006","g031483",NA,"hypothetical protein",98,1,2,1,1,1,0,0,0,0,2,"hypothetical protein(2)","NA(2)",942,942,942,21231,2,NA,"CFBP5506_03432","Hayward0363_00415",NA,NA,NA,NA
"g042508_000006","g042508",NA,"hypothetical protein",98,1,2,1,1,1,0,0,0,0,2,"hypothetical protein(2)","NA(2)",219,219,219,21231,3,NA,"CFBP5506_03433","Hayward0363_00414",NA,NA,NA,NA
"g033473_000006","g033473",NA,"hypothetical protein",98,1,2,1,1,1,0,0,0,0,2,"hypothetical protein(2)","NA(2)",567,567,567,21231,4,NA,"CFBP5506_03434","Hayward0363_00413",NA,NA,NA,NA
"g022856_000004","g022856",NA,"hypothetical protein",90,2,2,1,1,1,0,0,0,0,2,"hypothetical protein(2)","NA(2)",159,516,337.5,21244,1,NA,NA,NA,NA,NA,NA,"GBBC3283_03015"
"g026086_000004","g026086","tipA","hypothetical protein",90,2,2,1,1,1,0,0,0,0,2,"hypothetical protein(1):HTH-type transcriptional activator TipA(1)","NA(1):tipA(1)",387,387,387,21244,2,NA,NA,NA,NA,NA,NA,"GBBC3283_03014"
"g020749_000004","g020749","nanT","hypothetical protein",90,2,2,1,1,1,0,0,0,0,2,"hypothetical protein(1):Putative sialic acid transporter(1)","nanT(1):NA(1)",1152,1152,1152,21244,3,NA,NA,NA,NA,NA,NA,"GBBC3283_03013"
"g023617_000004","g023617",NA,"hypothetical protein",90,2,2,1,1,1,0,0,0,0,2,"hypothetical protein(2)","NA(2)",687,687,687,21244,4,NA,NA,NA,NA,NA,NA,"GBBC3283_03012"
"g005125_2_000012","g005125_2",NA,"hypothetical protein",90,2,2,1,1,1,0,0,0,0,2,"hypothetical protein(2)","NA(2)",864,864,864,21248,1,NA,NA,NA,NA,"YIC5082_01657",NA,NA
"g021509_000003","g021509",NA,"hypothetical protein",80,2,2,1,1,1,0,0,0,0,2,"hypothetical protein(2)","NA(2)",987,990,988.5,21248,2,NA,NA,NA,NA,"YIC5082_01658",NA,NA
"g026291_000003","g026291","lptB","Lipopolysaccharide export system ATP-binding protein LptB",80,2,2,1,1,1,0,0,0,0,2,"Lipopolysaccharide export system ATP-binding protein LptB(2)","lptB(2)",750,750,750,21248,3,NA,NA,NA,NA,"YIC5082_01659",NA,NA
"g002942_2_000008","g002942_2","livF","High-affinity branched-chain amino acid transport ATP-binding protein LivF",80,2,2,1,1,1,0,0,0,0,2,"High-affinity branched-chain amino acid transport ATP-binding protein LivF(2)","livF(2)",705,705,705,21248,4,NA,NA,NA,NA,"YIC5082_01660",NA,NA
"g048358_000006","g048358",NA,"Crotonyl-CoA hydratase",98,1,2,1,1,1,0,0,0,0,2,"Crotonyl-CoA hydratase(2)","NA(2)",801,801,801,21265,1,"AGR1_1_03196",NA,NA,NA,NA,NA,NA
"g019319_000005","g019319",NA,"hypothetical protein",95,2,2,1,1,1,0,0,0,0,2,"hypothetical protein(2)","NA(2)",2877,2877,2877,21265,2,"AGR1_1_03195",NA,NA,NA,NA,NA,NA
"g025317_000005","g025317",NA,"hypothetical protein",95,2,2,1,1,1,0,0,0,0,2,"hypothetical protein(2)","NA(2)",270,420,345,21265,3,"AGR1_1_03194",NA,NA,NA,NA,NA,NA
"g020520_000005","g020520",NA,"hypothetical protein",95,2,2,1,1,1,0,0,0,0,2,"hypothetical protein(2)","NA(2)",1698,1698,1698,21265,4,"AGR1_1_03189",NA,NA,NA,NA,NA,NA
"g048487_000006","g048487","ribX","Riboflavin transport system permease protein RibX",98,1,2,1,1,1,0,0,0,0,2,"Riboflavin transport system permease protein RibX(2)","ribX(2)",774,774,774,21276,1,NA,NA,NA,NA,NA,"NCPPB2657_03483",NA
"g026956_000006","g026956","apc3","Acetophenone carboxylase gamma subunit",98,1,2,1,1,1,0,0,0,0,2,"Acetophenone carboxylase gamma subunit(2)","apc3(2)",1242,2073,1657.5,21276,2,NA,NA,NA,NA,NA,"NCPPB2657_03484",NA
"g027995_000006","g027995","apc4","Acetophenone carboxylase delta subunit",98,1,2,1,1,1,0,0,0,0,2,"Acetophenone carboxylase delta subunit(2)","apc4(2)",1734,1734,1734,21276,3,NA,NA,NA,NA,NA,"NCPPB2657_03485",NA
"g025123_000005","g025123",NA,"hypothetical protein",95,2,2,1,1,1,0,0,0,0,2,"hypothetical protein(2)","NA(2)",837,837,837,21276,4,NA,NA,NA,NA,NA,"NCPPB2657_03486",NA
"g025726_000004","g025726",NA,"hypothetical protein",90,2,2,1,1,1,0,0,0,0,2,"hypothetical protein(2)","NA(2)",744,744,744,21283,1,NA,NA,NA,NA,"YIC5082_01795",NA,NA
"g026111_000005","g026111",NA,"hypothetical protein",95,2,2,1,1,1,0,0,0,0,2,"hypothetical protein(2)","NA(2)",384,384,384,21283,2,NA,NA,NA,NA,"YIC5082_01794",NA,NA
"g020416_000003","g020416",NA,"hypothetical protein",80,2,2,1,1,1,0,0,0,0,2,"hypothetical protein(2)","NA(2)",1347,1347,1347,21283,3,NA,NA,NA,NA,"YIC5082_01793",NA,NA
"g022804_000002","g022804",NA,"hypothetical protein",70,2,2,1,1,1,0,0,0,0,2,"hypothetical protein(2)","NA(2)",162,525,343.5,21283,4,NA,NA,NA,NA,"YIC5082_01792",NA,NA
"g049301_000006","g049301","yecS","L-cystine transport system permease protein YecS",98,1,2,1,1,1,0,0,0,0,2,"L-cystine transport system permease protein YecS(2)","yecS(2)",783,783,783,21292,1,NA,NA,NA,NA,NA,NA,"GBBC3283_03680"
"g035473_000006","g035473","glnP","Glutamine transport system permease protein GlnP",98,1,2,1,1,1,0,0,0,0,2,"Glutamine transport system permease protein GlnP(2)","glnP(2)",657,657,657,21292,2,NA,NA,NA,NA,NA,NA,"GBBC3283_03679"
"g046465_000006","g046465",NA,"hypothetical protein",98,1,2,1,1,1,0,0,0,0,2,"hypothetical protein(2)","NA(2)",732,732,732,21292,3,NA,NA,NA,NA,NA,NA,"GBBC3283_03678"
"g027786_000006","g027786","ksdD","3-oxosteroid 1-dehydrogenase",98,1,2,1,1,1,0,0,0,0,2,"3-oxosteroid 1-dehydrogenase(2)","ksdD(2)",1635,1635,1635,21292,4,NA,NA,NA,NA,NA,NA,"GBBC3283_03677"
"g022360_000001","g022360","feaR","Transcriptional activator FeaR",60,2,2,1,1,1,0,0,0,0,2,"Transcriptional activator FeaR(2)","feaR(2)",1047,1050,1048.5,21298,1,"AGR1_1_04863",NA,NA,NA,NA,NA,NA
"g020602_000001","g020602",NA,"hypothetical protein",60,2,2,1,1,1,0,0,0,0,2,"hypothetical protein(2)","NA(2)",1845,1848,1846.5,21298,2,"AGR1_1_04864",NA,NA,NA,NA,NA,NA
"g022850_000001","g022850",NA,"hypothetical protein",60,2,2,1,1,1,0,0,0,0,2,"hypothetical protein(2)","NA(2)",516,516,516,21298,3,"AGR1_1_04865",NA,NA,NA,NA,NA,NA
"g024047_000002","g024047",NA,"hypothetical protein",70,2,2,1,1,1,0,0,0,0,2,"hypothetical protein(2)","NA(2)",699,699,699,21298,4,"AGR1_1_04866",NA,NA,NA,NA,NA,NA
"g002059_2_000040","g002059_2","artQ","Arginine ABC transporter permease protein ArtQ",95,2,2,1,1,1,0,0,0,0,2,"Arginine ABC transporter permease protein ArtQ(2)","artQ(2)",714,717,715.5,21321,1,NA,NA,NA,NA,NA,"NCPPB2657_03462",NA
"g001049_2_000028","g001049_2","occM","Octopine transport system permease protein OccM",90,2,2,1,1,1,0,0,0,0,2,"Octopine transport system permease protein OccM(2)","occM(2)",726,726,726,21321,2,NA,NA,NA,NA,NA,"NCPPB2657_03461",NA
"g026233_000003","g026233","udh","Uronate dehydrogenase",80,2,2,1,1,1,0,0,0,0,2,"Uronate dehydrogenase(2)","udh(2)",795,795,795,21321,3,NA,NA,NA,NA,NA,"NCPPB2657_03459",NA
"g022487_000004","g022487","gci","D-galactarolactone cycloisomerase",90,2,2,1,1,1,0,0,0,0,2,"D-galactarolactone cycloisomerase(2)","gci(2)",1116,1116,1116,21321,4,NA,NA,NA,NA,NA,"NCPPB2657_03458",NA
"g013060_2_000008","g013060_2","gcvT","Aminomethyltransferase",90,2,2,1,1,1,0,0,0,0,2,"Aminomethyltransferase(2)","gcvT(2)",1416,1416,1416,21323,1,NA,NA,NA,NA,"YIC5082_01654",NA,NA
"g025229_000003","g025229",NA,"hypothetical protein",80,2,2,1,1,1,0,0,0,0,2,"hypothetical protein(2)","NA(2)",420,465,442.5,21323,2,NA,NA,NA,NA,"YIC5082_01653",NA,NA
"g020509_000002","g020509","tfdB","2%2C4-dichlorophenol 6-monooxygenase",70,2,2,1,1,1,0,0,0,0,2,"2%2C4-dichlorophenol 6-monooxygenase(1):Aklavinone 12-hydroxylase RdmE(1)","tfdB(1):rdmE(1)",1686,1710,1698,21323,3,NA,NA,NA,NA,"YIC5082_01652",NA,NA
"g024240_000002","g024240","iolS","Aldo-keto reductase IolS",70,2,2,1,1,1,0,0,0,0,2,"Aldo-keto reductase IolS(1):hypothetical protein(1)","NA(1):iolS(1)",357,813,585,21323,4,NA,NA,NA,NA,"YIC5082_01651",NA,NA
"g025064_000003","g025064",NA,"hypothetical protein",80,2,2,1,1,1,0,0,0,0,2,"hypothetical protein(2)","NA(2)",420,432,426,21342,1,"AGR1_1_04659",NA,NA,NA,NA,NA,NA
"g019009_000003","g019009","iorB","Isoquinoline 1-oxidoreductase subunit beta",80,2,2,1,1,1,0,0,0,0,2,"Isoquinoline 1-oxidoreductase subunit beta(2)","iorB(2)",2220,2319,2269.5,21342,2,"AGR1_1_04661",NA,NA,NA,NA,NA,NA
"g004820_2_000013","g004820_2",NA,"hypothetical protein",80,2,2,1,1,1,0,0,0,0,2,"hypothetical protein(2)","NA(2)",630,831,730.5,21342,3,"AGR1_1_04668",NA,NA,NA,NA,NA,NA
"g021627_1_000006","g021627_1","dcyD","D-cysteine desulfhydrase",98,1,2,1,1,1,0,0,0,0,2,"D-cysteine desulfhydrase(2)","dcyD(2)",1032,1032,1032,21347,1,NA,NA,NA,NA,NA,"NCPPB2657_03494",NA
"g026212_1_000008","g026212_1","nimR","HTH-type transcriptional regulator NimR",98,1,2,1,1,1,0,0,0,0,2,"HTH-type transcriptional regulator NimR(2)","nimR(2)",795,795,795,21347,2,NA,NA,NA,NA,NA,"NCPPB2657_03493",NA
