"allele_name","gene_family","consensus_gene_name","consensus_product","threshold","alleles_at_maximum_threshold","number_genomes","average_dose","min_dose","max_dose","genomes_containing_fissions","genomes_containing_duplications","number_fission_loci","number_duplicated_loci","no_loci","products","gene_names","min_length.bp.","max_length.bp.","average_length.bp.","cluster","cluster_order","Kin002","NCPPB2659","MAFF210266"
"g003948_000001","g003948",NA,"hypothetical protein",60,16,108,1,1,1,1,0,1,0,108,"hypothetical protein(109)","NA(109)",204,489,483.96,3329,1,"Kin002_02892","NCPPB2659_02877","MAFF210266_00212"
"g003598_000001","g003598","dmlR","HTH-type transcriptional regulator DmlR",60,22,108,1.23,1,3,0,22,0,25,133,"HTH-type transcriptional regulator DmlR(133)","dmlR(133)",852,897,872.32,3330,1,"Kin002_02674;Kin002_05229;Kin002_05439","NCPPB2659_02295",NA
"g006715","g006715",NA,"hypothetical protein",50,10,108,1.01,1,2,0,1,0,1,109,"hypothetical protein(109)","NA(109)",1437,1635,1457.5,3332,1,NA,NA,"MAFF210266_04892"
"g002556_000001","g002556","noc","hypothetical protein",60,28,108,1,1,1,0,0,0,0,108,"hypothetical protein(73):Nucleoid occlusion protein(35)","NA(73):noc(35)",1023,1041,1031.19,3333,1,"Kin002_05030",NA,NA
"g005831_000001","g005831",NA,"hypothetical protein",60,13,108,1.04,1,2,0,4,0,4,112,"hypothetical protein(112)","NA(112)",234,240,234.27,3336,1,"Kin002_02937","NCPPB2659_02930",NA
"g000806_1_000007","g000806_1",NA,"hypothetical protein",80,27,108,1.04,1,2,0,4,0,4,112,"hypothetical protein(112)","NA(112)",186,300,298.85,3337,1,"Kin002_05099",NA,NA
"g001668","g001668","napF","hypothetical protein",50,34,108,1,1,1,106,0,106,0,108,"hypothetical protein(107):Ferredoxin-type protein NapF(106):Electron transport complex subunit RsxB(1)","NA(107):napF(106):rsxB(1)",186,693,343.47,3338,1,"(Kin002_03406:Kin002_03407)","(NCPPB2659_03429:NCPPB2659_03430)","(MAFF210266_04155:MAFF210266_04156)"
"g007947_000003","g007947",NA,"hypothetical protein",80,6,107,1,1,1,0,0,0,0,107,"hypothetical protein(107)","NA(107)",1110,1359,1354.18,3340,1,"Kin002_04860","NCPPB2659_04801","MAFF210266_04662"
"g003816_000002","g003816",NA,"hypothetical protein",70,21,107,1,1,1,0,0,0,0,107,"hypothetical protein(63):Putative monooxygenase(44)","NA(107)",285,324,304.88,3340,2,"Kin002_04861","NCPPB2659_04802","MAFF210266_04663"
"g001884_000002","g001884","garR","2-hydroxy-3-oxopropionate reductase",70,31,107,1,1,1,2,0,2,0,107,"2-hydroxy-3-oxopropionate reductase(108):hypothetical protein(1)","garR(102):glxR(6):NA(1)",255,936,889.02,3340,3,"Kin002_04862","NCPPB2659_04803","MAFF210266_04664"
"g005344","g005344",NA,"hypothetical protein",50,14,107,1,1,1,0,0,0,0,107,"hypothetical protein(107)","NA(107)",549,603,552.64,3341,1,"Kin002_04864","NCPPB2659_04805","MAFF210266_04666"
"g007344_000002","g007344","siaM","Sialic acid TRAP transporter large permease protein SiaM",70,9,107,1,1,1,1,0,1,0,107,"Sialic acid TRAP transporter large permease protein SiaM(106):Sialic acid TRAP transporter permease protein SiaT(1):C4-dicarboxylate TRAP transporter large permease protein DctM(1)","siaM(106):siaT(1):dctM(1)",261,1281,1269.14,3341,2,"Kin002_04865","NCPPB2659_04806","MAFF210266_04667"
"g005527_000005","g005527","ssuC","Putative aliphatic sulfonates transport permease protein SsuC",95,13,107,1.01,1,2,0,1,0,1,108,"Putative aliphatic sulfonates transport permease protein SsuC(108)","ssuC(108)",645,837,805.83,3342,1,"Kin002_03411","NCPPB2659_03433","MAFF210266_04152"
"g004030_000003","g004030","tauB","Taurine import ATP-binding protein TauB",80,20,107,1.01,1,2,0,1,0,1,108,"Taurine import ATP-binding protein TauB(100):Aliphatic sulfonates import ATP-binding protein SsuB(6):hypothetical protein(1):Vitamin B12 import ATP-binding protein BtuD(1)","tauB(100):ssuB(6):NA(1):btuD(1)",360,768,749.64,3342,2,"Kin002_03410","NCPPB2659_03432","MAFF210266_04153"
"g003620_1_000001","g003620_1",NA,"hypothetical protein",60,17,107,1,1,1,0,0,0,0,107,"hypothetical protein(107)","NA(107)",375,402,391.57,3344,1,"Kin002_04398",NA,NA
"g002620_1_000001","g002620_1","fabG","3-oxoacyl-[acyl-carrier-protein] reductase FabG",60,17,107,1.01,1,2,19,1,19,1,108,"3-oxoacyl-[acyl-carrier-protein] reductase FabG(107):hypothetical protein(20)","fabG(107):NA(20)",249,783,629.22,3347,1,"(Kin002_05326:Kin002_05327)",NA,NA
"g002260_000004","g002260",NA,"hypothetical protein",90,29,106,1,1,1,1,0,1,0,106,"hypothetical protein(107)","NA(107)",345,987,976.74,3352,1,"Kin002_03412","NCPPB2659_03434","MAFF210266_04151"
"g001835_000003","g001835",NA,"hypothetical protein",80,34,106,1,1,1,0,0,0,0,106,"hypothetical protein(106)","NA(106)",300,384,378.99,3352,2,"Kin002_03413","NCPPB2659_03435","MAFF210266_04150"
"g004887_000003","g004887",NA,"hypothetical protein",80,15,106,1,1,1,0,0,0,0,106,"hypothetical protein(106)","NA(106)",123,141,125.97,3353,1,"Kin002_00977","NCPPB2659_00927","MAFF210266_01155"
"g004498","g004498","ucpA","hypothetical protein",50,16,106,1.25,1,3,0,24,0,27,133,"hypothetical protein(56):putative oxidoreductase(41):Oxidoreductase UcpA(29):3-phenylpropionate-dihydrodiol/cinnamic acid-dihydrodiol dehydrogenase(6):D-beta-hydroxybutyrate dehydrogenase(1)","NA(97):ucpA(29):hcaB(6):bdhA(1)",516,1293,878.93,3354,1,"Kin002_03861;Kin002_05666;Kin002_05694",NA,NA
"g005655_000002","g005655","yiaO","2%2C3-diketo-L-gulonate-binding periplasmic protein YiaO",70,12,106,1,1,1,1,0,1,0,106,"2%2C3-diketo-L-gulonate-binding periplasmic protein YiaO(77):putative protein(29):hypothetical protein(1)","yiaO(77):NA(30)",429,996,987.03,3357,1,"Kin002_04863","NCPPB2659_04804","MAFF210266_04665"
"g005914_000001","g005914","nemA","N-ethylmaleimide reductase",60,12,106,1.1,1,3,0,10,0,11,117,"N-ethylmaleimide reductase(116):hypothetical protein(1)","nemA(116):NA(1)",207,1077,1067.13,3359,1,"Kin002_05228",NA,NA
"g002562_000002","g002562",NA,"IS3 family transposase ISXau3",70,23,106,1.11,1,6,0,7,0,12,118,"IS3 family transposase ISXau3(83):hypothetical protein(32):IS3 family transposase ISOgr1(3)","NA(118)",126,414,259.12,3360,1,"Kin002_04357",NA,"MAFF210266_03207"
"g004612_1_000001","g004612_1","bdcA","Cyclic-di-GMP-binding biofilm dispersal mediator protein",60,15,106,1.09,1,3,0,9,0,10,116,"Cyclic-di-GMP-binding biofilm dispersal mediator protein(115):Oxidoreductase UcpA(1)","bdcA(115):ucpA(1)",312,741,732.62,3361,1,NA,NA,"MAFF210266_05174"
"g004474_000003","g004474","gabD","Succinate-semialdehyde dehydrogenase [NADP(+)] GabD",80,16,106,1,1,1,11,0,11,0,106,"Succinate-semialdehyde dehydrogenase [NADP(+)] GabD(78):Glutarate-semialdehyde dehydrogenase DavD(27):Putrescine--pyruvate aminotransferase(11):NAD/NADP-dependent betaine aldehyde dehydrogenase(1)","gabD(78):davD(27):spuC(11):betB(1)",1404,2895,1484.05,3363,1,"Kin002_03539","NCPPB2659_03561","MAFF210266_04024"
"g003488_000002","g003488","metE","5-methyltetrahydropteroyltriglutamate--homocysteine methyltransferase",70,21,106,1,1,1,1,0,1,0,106,"5-methyltetrahydropteroyltriglutamate--homocysteine methyltransferase(107)","metE(107)",468,2451,2336.55,3368,1,"Kin002_04480","NCPPB2659_04407","MAFF210266_01732"
"g014755_000005","g014755",NA,"hypothetical protein",95,3,105,1,1,1,0,0,0,0,105,"hypothetical protein(105)","NA(105)",273,327,301.8,3371,1,"Kin002_05602",NA,NA
"g001635_1_000004","g001635_1",NA,"Insertion element IS6110 uncharacterized 12.0 kDa protein",80,31,105,1.48,1,4,1,44,1,50,155,"Insertion element IS6110 uncharacterized 12.0 kDa protein(82):IS3 family transposase IS868(34):IS3 family transposase ISRtr2(32):hypothetical protein(8)","NA(156)",135,915,328.62,3377,1,"Kin002_05243;Kin002_05285;Kin002_05307","NCPPB2659_02966",NA
"g001940_000004","g001940",NA,"hypothetical protein",90,33,105,1,1,1,0,0,0,0,105,"hypothetical protein(105)","NA(105)",291,291,291,3379,1,"Kin002_03423","NCPPB2659_03445","MAFF210266_04140"
"g006621_000001","g006621",NA,"hypothetical protein",60,11,105,1.18,1,2,0,19,0,19,124,"hypothetical protein(124)","NA(124)",423,426,424.84,3384,1,"Kin002_03865;Kin002_05700",NA,NA
"g001123_000001","g001123",NA,"hypothetical protein",60,41,104,1,1,1,0,0,0,0,104,"hypothetical protein(104)","NA(104)",348,894,838.33,3388,1,"Kin002_01349","NCPPB2659_01353","MAFF210266_05022"
"g006376_000002","g006376","dmlR","HTH-type transcriptional regulator DmlR",70,11,103,1.09,1,2,0,9,0,9,112,"HTH-type transcriptional regulator DmlR(111):hypothetical protein(1)","dmlR(111):NA(1)",423,942,900.96,3399,1,"Kin002_05233",NA,NA
"g005020_000002","g005020","clcB","Voltage-gated ClC-type chloride channel ClcB",70,15,103,1.05,1,2,0,5,0,5,108,"Voltage-gated ClC-type chloride channel ClcB(108)","clcB(108)",1737,1851,1801.47,3399,2,"Kin002_03769","NCPPB2659_03821","MAFF210266_03761"
"g000109_2_000002","g000109_2","msbA","Putative multidrug export ATP-binding/permease protein",60,11,103,1,1,1,0,0,0,0,103,"Putative multidrug export ATP-binding/permease protein(77):Lipid A export ATP-binding/permease protein MsbA(14):Multidrug resistance ABC transporter ATP-binding and permease protein(12)","NA(77):msbA(14):lmrA(12)",1710,1905,1804.43,3402,1,"Kin002_04237","NCPPB2659_04217","MAFF210266_01916"
"g002927","g002927",NA,"hypothetical protein",50,25,103,1,1,1,0,0,0,0,103,"hypothetical protein(103)","NA(103)",168,375,235.43,3406,1,"Kin002_05142",NA,NA
"g003594","g003594",NA,"hypothetical protein",50,22,103,1.12,1,3,1,7,1,12,115,"hypothetical protein(116)","NA(116)",171,459,431.87,3409,1,"Kin002_03768","NCPPB2659_03820","MAFF210266_03762"
"g008904_1_000001","g008904_1","ycaC","putative hydrolase YcaC",60,5,103,1.1,1,2,0,10,0,10,113,"putative hydrolase YcaC(113)","ycaC(113)",591,606,592.17,3410,1,"Kin002_05232",NA,NA
"g003103_000001","g003103",NA,"hypothetical protein",60,19,103,1,1,1,0,0,0,0,103,"hypothetical protein(103)","NA(103)",186,270,207.15,3412,1,"Kin002_00685",NA,NA
"g024581_000003","g024581",NA,"hypothetical protein",80,2,103,1,1,1,0,0,0,0,103,"hypothetical protein(103)","NA(103)",243,732,287.94,3413,1,"Kin002_05656",NA,NA
"g003636_000003","g003636","fabG","3-oxoacyl-[acyl-carrier-protein] reductase FabG",80,22,103,1.16,1,3,0,14,0,16,119,"3-oxoacyl-[acyl-carrier-protein] reductase FabG(119)","fabG(119)",774,774,774,3414,1,"Kin002_03469","NCPPB2659_03491","MAFF210266_04094"
"g001240_000002","g001240",NA,"IS21 family transposase ISRsp3",70,32,103,1.42,1,7,4,28,4,43,146,"IS21 family transposase ISRsp3(63):IS21 family transposase ISCsp3(48):IS21 family transposase IS1600(29):hypothetical protein(8):IS21 family transposase ISVasp1(1):IS21 family transposase ISVapa3(1)","NA(150)",153,1044,757.76,3416,1,NA,NA,"MAFF210266_04960"
"g004086_000002","g004086",NA,"hypothetical protein",70,18,102,1.01,1,2,2,1,2,1,103,"hypothetical protein(106)","NA(106)",204,1305,1231.19,3418,1,"Kin002_04030","NCPPB2659_04023","MAFF210266_02111"
"g006411_1_000020","g006411_1","ftsH","ATP-dependent zinc metalloprotease FtsH",95,4,102,1,1,1,0,0,0,0,102,"ATP-dependent zinc metalloprotease FtsH(102)","ftsH(102)",987,1011,987.71,3419,1,"Kin002_05541",NA,NA
"g009665_1_000006","g009665_1",NA,"hypothetical protein",95,4,102,1,1,1,0,0,0,0,102,"hypothetical protein(102)","NA(102)",378,2511,2437.68,3419,2,"Kin002_05542",NA,NA
"g005775_000004","g005775","araQ","L-arabinose transport system permease protein AraQ",90,13,102,1.01,1,2,0,1,0,1,103,"L-arabinose transport system permease protein AraQ(101):Lactose transport system permease protein LacG(2)","araQ(101):lacG(2)",645,882,879.35,3420,1,"Kin002_04028","NCPPB2659_04021","MAFF210266_02113"
"g003985_000003","g003985","lacF","hypothetical protein",80,20,102,1.05,1,2,0,5,0,5,107,"hypothetical protein(106):Lactose transport system permease protein LacF(1)","NA(106):lacF(1)",270,1089,1048.09,3420,2,"Kin002_04029","NCPPB2659_04022","MAFF210266_02112"
"g002779","g002779",NA,"hypothetical protein",50,26,102,1.02,1,2,0,2,0,2,104,"hypothetical protein(104)","NA(104)",345,471,437.11,3426,1,"Kin002_04404",NA,NA
"g006218","g006218","hyi","Hydroxypyruvate isomerase",50,12,102,1,1,1,0,0,0,0,102,"Hydroxypyruvate isomerase(102)","hyi(102)",762,771,770.35,3428,1,"Kin002_05187",NA,NA
"g011486_1_000015","g011486_1",NA,"IS110 family transposase ISSfr2",98,1,102,1,1,1,0,0,0,0,102,"IS110 family transposase ISSfr2(101):IS110 family transposase ISMtsp6(1)","NA(102)",543,924,914.06,3430,1,"Kin002_05618",NA,NA
"g000742","g000742","hin","DNA-invertase hin",50,48,102,1.16,1,3,4,14,4,16,118,"DNA-invertase hin(89):hypothetical protein(32):Tn3 family transposase ISYps3(1)","hin(89):NA(33)",396,774,575.85,3431,1,"Kin002_04137;Kin002_04382;Kin002_05820","NCPPB2659_00278",NA
"g007366_000003","g007366","dgoD","D-galactonate dehydratase",80,9,102,1.01,1,2,0,1,0,1,103,"D-galactonate dehydratase(103)","dgoD(103)",1149,1149,1149,3432,1,"Kin002_03816","NCPPB2659_03867",NA
"g007400_000001","g007400",NA,"hypothetical protein",60,9,102,1.09,1,2,0,9,0,9,111,"hypothetical protein(111)","NA(111)",765,765,765,3436,1,"Kin002_05231",NA,NA
"g007414_1_000002","g007414_1",NA,"hypothetical protein",70,7,101,1,1,1,0,0,0,0,101,"hypothetical protein(101)","NA(101)",615,942,676.66,3439,1,"Kin002_05236",NA,NA
"g005632","g005632","dgdA","2%2C2-dialkylglycine decarboxylase",50,13,101,1,1,1,0,0,0,0,101,"2%2C2-dialkylglycine decarboxylase(101)","dgdA(101)",1308,1335,1332.95,3440,1,"Kin002_04950","NCPPB2659_04890","MAFF210266_04751"
"g001669_000001","g001669","mshD","hypothetical protein",60,35,101,1,1,1,0,0,0,0,101,"hypothetical protein(99):Mycothiol acetyltransferase(2)","NA(99):mshD(2)",462,501,489.65,3444,1,"Kin002_01033","NCPPB2659_00983","MAFF210266_01210"
"g005285_000001","g005285","degP","Periplasmic serine endoprotease DegP",60,14,101,1,1,1,0,0,0,0,101,"Periplasmic serine endoprotease DegP(101)","degP(101)",1500,1524,1505.29,3445,1,"Kin002_00490","NCPPB2659_00460","MAFF210266_00689"
"g009188","g009188",NA,"hypothetical protein",50,7,100,1,1,1,0,0,0,0,100,"hypothetical protein(100)","NA(100)",903,927,903.72,3451,1,"Kin002_04935","NCPPB2659_04876","MAFF210266_04737"
"g011192_000002","g011192","fumD","Fumonisin B1 esterase",70,5,100,1,1,1,0,0,0,0,100,"Fumonisin B1 esterase(97):Carboxylesterase(3)","fumD(97):NA(3)",1680,1746,1702.02,3452,1,"Kin002_05341",NA,NA
"g004365_000001","g004365","hdfR","HTH-type transcriptional regulator HdfR",60,18,100,1,1,1,0,0,0,0,100,"HTH-type transcriptional regulator HdfR(90):HTH-type transcriptional regulator YofA(4):hypothetical protein(4):HTH-type transcriptional regulator GltR(2)","hdfR(90):yofA(4):NA(4):gltR(2)",735,897,876.9,3455,1,"Kin002_04949","NCPPB2659_04889","MAFF210266_04750"
"g006024","g006024","aes","Acetyl esterase",50,12,100,1,1,1,2,0,2,0,100,"Acetyl esterase(70):hypothetical protein(30):Monoterpene epsilon-lactone hydrolase(2)","aes(70):NA(30):mlhB(2)",393,1119,925.68,3457,1,NA,NA,"MAFF210266_05191"
"g010934","g010934","otnI","2-oxo-tetronate isomerase",50,6,99,1,1,1,0,0,0,0,99,"2-oxo-tetronate isomerase(99)","otnI(99)",741,807,774.88,3465,1,"Kin002_05324",NA,NA
"g006438_000003","g006438",NA,"hypothetical protein",80,11,99,1,1,1,0,0,0,0,99,"hypothetical protein(99)","NA(99)",390,624,393.39,3471,1,"Kin002_01169","NCPPB2659_01118","MAFF210266_01345"
"g000208_000001","g000208",NA,"hypothetical protein",60,63,99,1.48,1,3,3,41,3,48,147,"hypothetical protein(150)","NA(150)",201,1020,850.06,3475,1,"Kin002_02935;Kin002_04305;Kin002_04371","(NCPPB2659_04286:NCPPB2659_04287);NCPPB2659_02070","MAFF210266_01848;MAFF210266_02781"
"g005439_000002","g005439",NA,"putative protein",70,14,99,1,1,1,0,0,0,0,99,"putative protein(99)","NA(99)",558,1107,1078.36,3476,1,"Kin002_04406",NA,NA
"g005274_000003","g005274","mdtG","hypothetical protein",80,14,99,1,1,1,0,0,0,0,99,"hypothetical protein(55):Multidrug resistance protein MdtG(24):Bacillibactin exporter(13):Tetracycline resistance protein%2C class C(7)","NA(55):mdtG(24):ymfD(13):tetA(7)",1194,1203,1202.48,3478,1,"Kin002_02091","NCPPB2659_02088","MAFF210266_02802"
"g005092_000002","g005092",NA,"hypothetical protein",70,14,99,1.55,1,3,0,46,0,54,153,"hypothetical protein(153)","NA(153)",477,684,503,3479,1,"Kin002_05485",NA,NA
"g013855","g013855","gsiC","Glutathione transport system permease protein GsiC",50,4,98,1,1,1,0,0,0,0,98,"Glutathione transport system permease protein GsiC(98)","gsiC(98)",918,921,918.61,3483,1,"Kin002_05207",NA,NA
"g012148","g012148","dppC","Dipeptide transport system permease protein DppC",50,5,98,1,1,1,0,0,0,0,98,"Dipeptide transport system permease protein DppC(72):Glutathione transport system permease protein GsiD(26)","dppC(72):gsiD(26)",864,903,895.07,3483,2,"Kin002_05206",NA,NA
"g004454","g004454","cga","Glucoamylase",50,17,98,1,1,1,0,0,0,0,98,"Glucoamylase(98)","cga(98)",2250,2508,2410.74,3484,1,"Kin002_02963","NCPPB2659_02990",NA
"g004649","g004649","ppgK","hypothetical protein",50,17,98,1,1,1,2,0,2,0,98,"hypothetical protein(85):Polyphosphate glucokinase(15)","NA(85):ppgK(15)",162,741,677.13,3484,2,"Kin002_02960","NCPPB2659_02987",NA
"g008586_000001","g008586",NA,"hypothetical protein",60,8,98,1.01,1,2,0,1,0,1,99,"hypothetical protein(99)","NA(99)",300,300,300,3486,1,"Kin002_05318",NA,NA
"g006131_1_000001","g006131_1",NA,"hypothetical protein",60,6,98,1,1,1,0,0,0,0,98,"hypothetical protein(98)","NA(98)",885,888,885.58,3491,1,"Kin002_05356",NA,NA
"g004115_2","g004115_2",NA,"hypothetical protein",50,12,98,1.04,1,2,0,4,0,4,102,"hypothetical protein(102)","NA(102)",492,585,575.09,3492,1,"Kin002_00545","NCPPB2659_00490","MAFF210266_00723"
"g011895","g011895","ltnD","L-threonate dehydrogenase",50,5,98,1,1,1,0,0,0,0,98,"L-threonate dehydrogenase(98)","ltnD(98)",915,924,922.07,3493,1,"Kin002_05325",NA,NA
"g002918_000001","g002918",NA,"hypothetical protein",60,26,98,1,1,1,0,0,0,0,98,"hypothetical protein(98)","NA(98)",273,339,327.77,3494,1,NA,NA,"MAFF210266_02583"
"g005054","g005054","gsiC","Glutathione transport system permease protein GsiC",50,15,98,1.05,1,2,0,5,0,5,103,"Glutathione transport system permease protein GsiC(103)","gsiC(103)",942,942,942,3496,1,"Kin002_05701",NA,NA
"g006077_000001","g006077",NA,"hypothetical protein",60,12,98,1,1,1,0,0,0,0,98,"hypothetical protein(98)","NA(98)",255,483,480.67,3498,1,"Kin002_00842","NCPPB2659_00789","MAFF210266_01021"
"g003504_000002","g003504","sasA","Adaptive-response sensory-kinase SasA",70,21,97,1,1,1,4,0,4,0,97,"Adaptive-response sensory-kinase SasA(93):Sensor protein FixL(4):hypothetical protein(4)","sasA(93):NA(4):fixL(4)",711,1719,1604.88,3504,1,"Kin002_00840","NCPPB2659_00787","MAFF210266_01019"
"g004459_1_000014","g004459_1","tmoT","Response regulator protein TmoT",90,12,97,1,1,1,1,0,1,0,97,"Response regulator protein TmoT(96):Transcriptional regulatory protein TdiR(2)","tmoT(96):tdiR(2)",204,609,603.4,3504,2,"Kin002_00841","NCPPB2659_00788","MAFF210266_01020"
"g002234","g002234","dsbD","hypothetical protein",50,24,97,1.02,1,2,0,2,0,2,99,"hypothetical protein(97):Thiol:disulfide interchange protein DsbD(2)","NA(97):dsbD(2)",270,1830,616.18,3508,1,"Kin002_02275","NCPPB2659_02271","MAFF210266_02986"
"g002567_000001","g002567",NA,"hypothetical protein",60,28,97,1.01,1,2,0,1,0,1,98,"hypothetical protein(98)","NA(98)",237,828,740.54,3511,1,"Kin002_01162","NCPPB2659_01111","MAFF210266_01338"
"g005656","g005656","sutR","hypothetical protein",50,13,97,1,1,1,0,0,0,0,97,"hypothetical protein(89):HTH-type transcriptional regulator SutR(8)","NA(89):sutR(8)",546,645,572.2,3513,1,"Kin002_02087","NCPPB2659_02084","MAFF210266_02798"
"g006014_000003","g006014",NA,"hypothetical protein",80,12,97,1,1,1,0,0,0,0,97,"hypothetical protein(97)","NA(97)",894,951,900.03,3514,1,"Kin002_04993","NCPPB2659_04931","MAFF210266_04794"
"g002941_1_000001","g002941_1",NA,"hypothetical protein",60,25,97,1.15,1,2,0,15,0,15,112,"hypothetical protein(112)","NA(112)",279,297,279.43,3521,1,"Kin002_04991;Kin002_05583","NCPPB2659_04929","MAFF210266_04792"
"g004254_000002","g004254","suhB","Inositol-1-monophosphatase",70,14,96,1,1,1,0,0,0,0,96,"Inositol-1-monophosphatase(96)","suhB(96)",807,813,809.38,3524,1,"Kin002_04967","NCPPB2659_04907","MAFF210266_04768"
"g001588","g001588",NA,"hypothetical protein",50,36,96,1,1,1,0,0,0,0,96,"hypothetical protein(96)","NA(96)",837,849,837.38,3524,2,"Kin002_04968","NCPPB2659_04908","MAFF210266_04769"
"g004107_000001","g004107","cysA","Sulfate/thiosulfate import ATP-binding protein CysA",60,19,96,1,1,1,0,0,0,0,96,"Sulfate/thiosulfate import ATP-binding protein CysA(91):Vitamin B12 import ATP-binding protein BtuD(5)","cysA(91):btuD(5)",987,1083,1035.38,3524,3,"Kin002_04969","NCPPB2659_04909","MAFF210266_04770"
"g012906_000005","g012906",NA,"hypothetical protein",95,3,96,1,1,1,0,0,0,0,96,"hypothetical protein(96)","NA(96)",1164,1188,1187.75,3526,1,"Kin002_05506",NA,NA
