"allele_name","gene_family","consensus_gene_name","consensus_product","threshold","alleles_at_maximum_threshold","number_genomes","average_dose","min_dose","max_dose","genomes_containing_fissions","genomes_containing_duplications","number_fission_loci","number_duplicated_loci","no_loci","products","gene_names","min_length.bp.","max_length.bp.","average_length.bp.","cluster","cluster_order","Tul003","S2","CFBP6927","M109cC1478"
"g011755_000001","g011755",NA,"hypothetical protein",60,5,18,1,1,1,0,0,0,0,18,"hypothetical protein(18)","NA(18)",261,264,261.17,9069,1,"Tul003_00121",NA,"CFBP6927_01908",NA
"g005169_1_000001","g005169_1",NA,"hypothetical protein",60,14,18,1.06,1,2,0,1,0,1,19,"hypothetical protein(19)","NA(19)",684,705,696.16,9071,1,NA,NA,NA,"M109cC1478_04764"
"g005758","g005758",NA,"hypothetical protein",50,13,18,1,1,1,0,0,0,0,18,"hypothetical protein(18)","NA(18)",168,198,189.5,9072,1,"Tul003_00872","S2_00494",NA,"M109cC1478_02167"
"g009087_000002","g009087",NA,"hypothetical protein",70,7,18,1,1,1,0,0,0,0,18,"hypothetical protein(18)","NA(18)",579,660,590.17,9077,1,"Tul003_00307","S2_00879","CFBP6927_00566","M109cC1478_02837"
"g003463_2_000005","g003463_2","atpB","ATP synthase subunit a",80,5,18,1,1,1,0,0,0,0,18,"ATP synthase subunit a(18)","atpB(18)",747,747,747,9080,1,"Tul003_03925","S2_03304","CFBP6927_03878","M109cC1478_03199"
"g006901_000001","g006901","thrB","Stress response kinase A",60,10,18,1,1,1,0,0,0,0,18,"Stress response kinase A(9):Homoserine kinase(9)","thrB(9):srkA(9)",783,984,950.5,9104,1,"Tul003_00376",NA,NA,"M109cC1478_01306"
"g005228_2","g005228_2","dapH","2%2C3%2C4%2C5-tetrahydropyridine-2%2C6-dicarboxylate N-acetyltransferase",50,12,18,1.11,1,2,1,2,1,2,20,"2%2C3%2C4%2C5-tetrahydropyridine-2%2C6-dicarboxylate N-acetyltransferase(18):Streptogramin A acetyltransferase(1):Chloramphenicol acetyltransferase(1):hypothetical protein(1)","dapH(18):NA(1):vatD(1):cat(1)",150,2433,646.57,9108,1,NA,"S2_05270",NA,NA
"g007667","g007667","virB8","Type IV secretion system protein virB8",50,9,18,1.06,1,2,0,1,0,1,19,"Type IV secretion system protein virB8(19)","virB8(19)",693,705,698.05,9116,1,NA,NA,NA,"M109cC1478_04775"
"g007677","g007677",NA,"hypothetical protein",50,9,18,1,1,1,0,0,0,0,18,"hypothetical protein(18)","NA(18)",327,363,342.33,9117,1,NA,NA,"CFBP6927_03502",NA
"g007078","g007078",NA,"hypothetical protein",50,10,18,1.06,1,2,0,1,0,1,19,"hypothetical protein(19)","NA(19)",330,342,336.95,9126,1,NA,NA,NA,"M109cC1478_04479"
"g012493","g012493",NA,"hypothetical protein",50,5,18,1,1,1,0,0,0,0,18,"hypothetical protein(18)","NA(18)",294,369,335.67,9137,1,NA,NA,NA,"M109cC1478_03632"
"g017831_000003","g017831",NA,"hypothetical protein",80,3,17,1.06,1,2,0,1,0,1,18,"hypothetical protein(18)","NA(18)",366,369,367.5,9169,1,NA,"S2_02590",NA,NA
"g018642_000005","g018642",NA,"hypothetical protein",95,3,17,1.06,1,2,0,1,0,1,18,"hypothetical protein(18)","NA(18)",300,300,300,9169,2,NA,"S2_02589",NA,NA
"g004014_2_000004","g004014_2",NA,"hypothetical protein",70,9,17,1,1,1,0,0,0,0,17,"hypothetical protein(17)","NA(17)",252,267,262.76,9174,1,NA,NA,NA,"M109cC1478_03794"
"g006010_000001","g006010","htpX","Protease HtpX",60,12,17,1,1,1,0,0,0,0,17,"Protease HtpX(17)","htpX(17)",699,939,870.35,9187,1,"Tul003_01451",NA,NA,NA
"g006436_000002","g006436",NA,"hypothetical protein",70,11,17,1,1,1,0,0,0,0,17,"hypothetical protein(17)","NA(17)",546,783,735.88,9189,1,NA,NA,"CFBP6927_03545",NA
"g033957_000006","g033957",NA,"hypothetical protein",98,1,17,1,1,1,0,0,0,0,17,"hypothetical protein(17)","NA(17)",414,414,414,9195,1,"Tul003_05205",NA,NA,NA
"g011794","g011794","rspR","hypothetical protein",50,5,17,1,1,1,0,0,0,0,17,"hypothetical protein(13):HTH-type transcriptional repressor RspR(4)","NA(13):rspR(4)",645,705,680.29,9203,1,"Tul003_03741","S2_04793","CFBP6927_03694","M109cC1478_05930"
"g009167_000001","g009167",NA,"hypothetical protein",60,7,17,1,1,1,0,0,0,0,17,"hypothetical protein(17)","NA(17)",639,675,654.35,9212,1,"Tul003_04135","S2_02488",NA,"M109cC1478_00132"
"g003623_3_000008","g003623_3","pheC","Cyclohexadienyl dehydratase",70,3,17,1.82,1,2,0,14,0,14,31,"Cyclohexadienyl dehydratase(14):ABC transporter glutamine-binding protein GlnH(14):Arginine-binding extracellular protein ArtP(3)","pheC(14):glnH(14):artP(3)",822,822,822,9213,1,"Tul003_04357","S2_04402","CFBP6927_04343",NA
"g006677","g006677",NA,"hypothetical protein",50,10,17,1,1,1,1,0,1,0,17,"hypothetical protein(18)","NA(18)",849,3372,3124.33,9227,1,NA,"S2_02570",NA,NA
"g002492_2","g002492_2","kefC","Glutathione-regulated potassium-efflux system protein KefC",50,12,17,1.12,1,3,0,1,0,2,19,"Glutathione-regulated potassium-efflux system protein KefC(19)","kefC(19)",1743,1827,1772.37,9229,1,NA,NA,"CFBP6927_03015","M109cC1478_02282"
"g006043_000001","g006043","fecR","Protein FecR",60,12,17,1,1,1,0,0,0,0,17,"Protein FecR(15):hypothetical protein(2)","fecR(15):NA(2)",951,954,951.18,9236,1,"Tul003_04650","S2_04258","CFBP6927_02919","M109cC1478_03678"
"g022878_000005","g022878",NA,"hypothetical protein",95,2,17,1,1,1,0,0,0,0,17,"hypothetical protein(17)","NA(17)",507,510,509.82,9250,1,"Tul003_04709","S2_04198","CFBP6927_02860","M109cC1478_03737"
"g017177_000003","g017177",NA,"hypothetical protein",80,3,17,1,1,1,0,0,0,0,17,"hypothetical protein(17)","NA(17)",510,723,522.53,9252,1,"Tul003_01834",NA,NA,NA
"g004862_000001","g004862",NA,"hypothetical protein",60,16,17,1.18,1,2,0,3,0,3,20,"hypothetical protein(20)","NA(20)",366,534,447.45,9262,1,"Tul003_00859","S2_05107;S2_05275",NA,NA
"g005560_000002","g005560",NA,"hypothetical protein",70,13,17,1,1,1,0,0,0,0,17,"hypothetical protein(17)","NA(17)",210,2025,1593.18,9271,1,NA,"S2_04653",NA,"M109cC1478_03859"
"g012693_000004","g012693","btuB","Vitamin B12 transporter BtuB",90,4,17,1,1,1,0,0,0,0,17,"Vitamin B12 transporter BtuB(17)","btuB(17)",3588,3606,3599.65,9282,1,"Tul003_04707","S2_04200","CFBP6927_02862","M109cC1478_03735"
"g016327_000005","g016327","cysL","HTH-type transcriptional regulator CysL",95,3,17,1,1,1,0,0,0,0,17,"HTH-type transcriptional regulator CysL(17)","cysL(17)",960,960,960,9298,1,"Tul003_04483","S2_04814","CFBP6927_04467","M109cC1478_00933"
"g011964","g011964",NA,"hypothetical protein",50,5,17,1,1,1,0,0,0,0,17,"hypothetical protein(17)","NA(17)",516,525,520.76,9301,1,NA,"S2_02572",NA,NA
"g009250_000001","g009250",NA,"hypothetical protein",60,7,17,1,1,1,0,0,0,0,17,"hypothetical protein(17)","NA(17)",477,513,479.12,9306,1,"Tul003_00450","S2_00735","CFBP6927_00708","M109cC1478_01381"
"g006262","g006262","nanE","Putative N-acetylmannosamine-6-phosphate 2-epimerase",50,11,17,1,1,1,0,0,0,0,17,"Putative N-acetylmannosamine-6-phosphate 2-epimerase(15):N-acetylmannosamine kinase(1):Putative N-acetylmannosamine-6-phosphate 2-epimerase 2(1)","nanE(15):nanE2(1):nanK(1)",684,1575,1459.41,9314,1,NA,"S2_04626",NA,NA
"g018086_000005","g018086",NA,"hypothetical protein",95,3,17,1,1,1,0,0,0,0,17,"hypothetical protein(17)","NA(17)",231,231,231,9316,1,"Tul003_00286","S2_00899","CFBP6927_00546",NA
"g006893_2_000003","g006893_2",NA,"Trans-3-hydroxy-L-proline dehydratase",80,3,17,1,1,1,0,0,0,0,17,"Trans-3-hydroxy-L-proline dehydratase(17)","NA(17)",1008,1008,1008,9317,1,"Tul003_04355","S2_04404","CFBP6927_04341",NA
"g041613_000006","g041613",NA,"hypothetical protein",98,1,17,1,1,1,0,0,0,0,17,"hypothetical protein(17)","NA(17)",243,243,243,9326,1,"Tul003_05097",NA,NA,NA
"g007716_000002","g007716",NA,"hypothetical protein",70,9,17,1,1,1,0,0,0,0,17,"hypothetical protein(17)","NA(17)",237,237,237,9331,1,"Tul003_03760","S2_03924","CFBP6927_03714","M109cC1478_05949"
"g006304_000002","g006304",NA,"hypothetical protein",70,11,17,1,1,1,0,0,0,0,17,"hypothetical protein(17)","NA(17)",1224,1380,1338.35,9332,1,"Tul003_01470",NA,NA,NA
"g009835","g009835","ecoRIIR","Type-2 restriction enzyme EcoRII",50,6,17,1,1,1,0,0,0,0,17,"Type-2 restriction enzyme EcoRII(17)","ecoRIIR(17)",1224,1227,1226.29,9341,1,NA,NA,NA,"M109cC1478_02534"
"g012549_000001","g012549",NA,"hypothetical protein",60,5,17,1,1,1,0,0,0,0,17,"hypothetical protein(17)","NA(17)",315,324,318.18,9342,1,NA,NA,NA,"M109cC1478_03635"
"g010210_000003","g010210","lsrB","hypothetical protein",80,6,16,1,1,1,11,0,11,0,16,"hypothetical protein(22):Autoinducer 2-binding protein LsrB(5)","NA(22):lsrB(5)",228,987,426,9362,1,NA,NA,NA,"M109cC1478_02341"
"g010208_000001","g010208","rbsC","Ribose import permease protein RbsC",60,6,16,1,1,1,0,0,0,0,16,"Ribose import permease protein RbsC(16)","rbsC(16)",978,987,984.19,9362,2,NA,NA,NA,"M109cC1478_02340"
"g010188_000002","g010188","rbsC","hypothetical protein",70,6,16,1,1,1,0,0,0,0,16,"hypothetical protein(11):D-allose transport system permease protein AlsC(2):Ribose import permease protein RbsC(2):Autoinducer 2 import system permease protein LsrD(1)","NA(11):rbsC(2):alsC(2):lsrD(1)",726,957,798.19,9362,3,NA,NA,NA,"M109cC1478_02339"
"g009504_1_000001","g009504_1","hmrR","HTH-type transcriptional regulator HmrR",60,5,16,1,1,1,0,0,0,0,16,"HTH-type transcriptional regulator HmrR(12):HTH-type transcriptional regulator ZntR(4)","hmrR(12):zntR(4)",387,435,402,9368,1,NA,NA,NA,"M109cC1478_03807"
"g004990","g004990","dnaN","Beta sliding clamp",50,14,16,1,1,1,6,0,6,0,16,"Beta sliding clamp(14):hypothetical protein(8)","dnaN(14):NA(8)",345,1491,950.45,9394,1,"(Tul003_03600:Tul003_03601)",NA,NA,NA
"g009344_000002","g009344",NA,"hypothetical protein",70,7,16,1,1,1,0,0,0,0,16,"hypothetical protein(16)","NA(16)",381,867,805.88,9424,1,NA,NA,NA,"M109cC1478_04487"
"g011992_000003","g011992",NA,"hypothetical protein",80,5,16,1,1,1,0,0,0,0,16,"hypothetical protein(16)","NA(16)",162,195,164.06,9436,1,NA,NA,NA,"M109cC1478_01389"
"g001376_2_000006","g001376_2",NA,"hypothetical protein",70,11,16,1,1,1,0,0,0,0,16,"hypothetical protein(16)","NA(16)",333,339,333.38,9439,1,"Tul003_01474",NA,NA,NA
"g007663","g007663",NA,"hypothetical protein",50,9,16,1,1,1,0,0,0,0,16,"hypothetical protein(16)","NA(16)",435,471,452.25,9441,1,NA,"S2_05241",NA,NA
"g010736_000001","g010736",NA,"hypothetical protein",60,6,16,1.06,1,2,0,1,0,1,17,"hypothetical protein(17)","NA(17)",129,336,229.76,9505,1,"Tul003_00865",NA,NA,NA
"g015228_000003","g015228",NA,"hypothetical protein",80,3,16,1,1,1,0,0,0,0,16,"hypothetical protein(16)","NA(16)",1938,1941,1938.94,9506,1,"Tul003_03740","S2_04792","CFBP6927_03693","M109cC1478_05929"
"g015994","g015994",NA,"hypothetical protein",50,3,16,1,1,1,0,0,0,0,16,"hypothetical protein(16)","NA(16)",249,606,271.31,9520,1,"Tul003_03485",NA,NA,NA
"g015610_000003","g015610","qseC","Sensor protein QseC",80,3,16,1,1,1,0,0,0,0,16,"Sensor protein QseC(16)","qseC(16)",1359,1359,1359,9528,1,"Tul003_02203","S2_03592","CFBP6927_02462","M109cC1478_03907"
"g015097_000002","g015097","cckA","Sensor kinase CckA",70,3,16,1,1,1,0,0,0,0,16,"Sensor kinase CckA(15):Blue-light-activated protein(1)","cckA(15):NA(1)",363,369,363.38,9529,1,NA,"S2_05307",NA,NA
"g005765_000001","g005765",NA,"hypothetical protein",60,13,16,1.06,1,2,0,1,0,1,17,"hypothetical protein(17)","NA(17)",168,174,169.41,9542,1,"Tul003_03587",NA,NA,NA
"g009774","g009774",NA,"hypothetical protein",50,6,16,1.06,1,2,0,1,0,1,17,"hypothetical protein(17)","NA(17)",1623,1644,1632.18,9557,1,NA,"S2_02587",NA,NA
"g006008_000001","g006008",NA,"IS110 family transposase ISGme8",60,10,16,4.31,1,25,2,9,2,53,69,"IS110 family transposase ISGme8(41):hypothetical protein(14):IS110 family transposase ISHne3(12):IS110 family transposase ISAli16(4)","NA(71)",165,999,804.21,9562,1,"Tul003_03095;Tul003_04584","S2_05449",NA,NA
"g010487","g010487",NA,"hypothetical protein",50,6,16,1,1,1,0,0,0,0,16,"hypothetical protein(16)","NA(16)",192,261,196.31,9566,1,NA,NA,NA,"M109cC1478_00073"
"g010123","g010123",NA,"hypothetical protein",50,6,16,1,1,1,0,0,0,0,16,"hypothetical protein(16)","NA(16)",894,1071,1014.56,9574,1,NA,NA,NA,"M109cC1478_03832"
"g007086","g007086",NA,"hypothetical protein",50,10,15,1,1,1,0,0,0,0,15,"hypothetical protein(15)","NA(15)",330,465,434,9594,1,"Tul003_03560",NA,"CFBP6927_03513",NA
"g006919","g006919",NA,"hypothetical protein",50,10,15,1,1,1,0,0,0,0,15,"hypothetical protein(15)","NA(15)",624,627,624.6,9594,2,"Tul003_03559",NA,"CFBP6927_03512",NA
"g008297","g008297",NA,"hypothetical protein",50,8,15,1,1,1,0,0,0,0,15,"hypothetical protein(15)","NA(15)",1047,1065,1057.8,9594,3,"Tul003_03558",NA,"CFBP6927_03511",NA
"g007518","g007518",NA,"hypothetical protein",50,9,15,1,1,1,0,0,0,0,15,"hypothetical protein(15)","NA(15)",420,489,472.6,9594,4,"Tul003_03557",NA,"CFBP6927_03510",NA
"g006511_000001","g006511",NA,"hypothetical protein",60,11,15,1,1,1,0,0,0,0,15,"hypothetical protein(15)","NA(15)",537,537,537,9594,5,"Tul003_03556",NA,"CFBP6927_03509",NA
"g006580_000001","g006580",NA,"hypothetical protein",60,11,15,1,1,1,0,0,0,0,15,"hypothetical protein(15)","NA(15)",1083,1086,1084.8,9594,6,"Tul003_03555",NA,"CFBP6927_03508",NA
"g006576","g006576",NA,"hypothetical protein",50,11,15,1,1,1,0,0,0,0,15,"hypothetical protein(15)","NA(15)",705,810,747.2,9594,7,"Tul003_03554",NA,"CFBP6927_03507",NA
"g007073_1_000012","g007073_1","traM","Transcriptional repressor TraM",95,5,15,1,1,1,0,0,0,0,15,"Transcriptional repressor TraM(15)","traM(15)",300,300,300,9601,1,NA,"S2_04884",NA,"M109cC1478_04586"
"g010305_1_000011","g010305_1","traR","Transcriptional activator protein TraR",95,4,15,1,1,1,0,0,0,0,15,"Transcriptional activator protein TraR(15)","traR(15)",705,705,705,9601,2,NA,"S2_04885",NA,"M109cC1478_04585"
"g014472","g014472",NA,"hypothetical protein",50,4,15,1,1,1,0,0,0,0,15,"hypothetical protein(15)","NA(15)",252,252,252,9601,3,NA,"S2_04886",NA,NA
"g010444","g010444",NA,"hypothetical protein",50,5,15,1,1,1,0,0,0,0,15,"hypothetical protein(15)","NA(15)",231,756,557.8,9601,4,NA,"S2_04887",NA,"M109cC1478_04583"
"g036631_000006","g036631",NA,"hypothetical protein",98,1,15,1,1,1,0,0,0,0,15,"hypothetical protein(15)","NA(15)",183,183,183,9612,1,"Tul003_05339",NA,NA,NA
"g030105_000006","g030105","gsiA","Glutathione import ATP-binding protein GsiA",98,1,15,1,1,1,0,0,0,0,15,"Glutathione import ATP-binding protein GsiA(15)","gsiA(15)",1710,1710,1710,9612,2,"Tul003_05334",NA,NA,NA
"g007115_000002","g007115",NA,"hypothetical protein",70,10,15,1,1,1,0,0,0,0,15,"hypothetical protein(15)","NA(15)",396,432,398.8,9644,1,"Tul003_01469",NA,NA,NA
"g009574_000002","g009574",NA,"hypothetical protein",70,7,15,1,1,1,0,0,0,0,15,"hypothetical protein(15)","NA(15)",270,270,270,9647,1,NA,NA,NA,"M109cC1478_04033"
"g009549","g009549",NA,"hypothetical protein",50,7,15,1.07,1,2,0,1,0,1,16,"hypothetical protein(16)","NA(16)",252,408,302.62,9656,1,NA,NA,NA,"M109cC1478_01783"
"g007206","g007206",NA,"hypothetical protein",50,8,15,1,1,1,2,0,2,0,15,"hypothetical protein(17)","NA(17)",540,2217,1702.41,9658,1,NA,NA,"(CFBP6927_01707:CFBP6927_01708)",NA
"g046670_000006","g046670",NA,"hypothetical protein",98,1,15,1,1,1,0,0,0,0,15,"hypothetical protein(15)","NA(15)",321,321,321,9671,1,"Tul003_05311",NA,NA,NA
"g008752_000001","g008752",NA,"hypothetical protein",60,7,15,1,1,1,0,0,0,0,15,"hypothetical protein(15)","NA(15)",1479,1491,1482,9680,1,"Tul003_03565",NA,"CFBP6927_03519",NA
"g006564","g006564",NA,"hypothetical protein",50,11,15,1.07,1,2,1,1,1,1,16,"hypothetical protein(17)","NA(17)",213,888,777.35,9682,1,NA,NA,NA,"M109cC1478_04469"
"g025287_000001","g025287",NA,"hypothetical protein",60,2,15,1,1,1,0,0,0,0,15,"hypothetical protein(15)","NA(15)",420,423,420.2,9696,1,"Tul003_02771",NA,NA,NA
"g008073_1_000002","g008073_1",NA,"putative HTH-type transcriptional regulator",70,7,15,1.07,1,2,0,1,0,1,16,"putative HTH-type transcriptional regulator(14):hypothetical protein(2)","NA(16)",225,699,611.81,9698,1,NA,"S2_02615;S2_02671",NA,NA
"g010740","g010740","vapC","Ribonuclease VapC30",50,6,15,1,1,1,0,0,0,0,15,"Ribonuclease VapC30(14):Ribonuclease VapC(1)","NA(14):vapC(1)",387,396,387.6,9700,1,NA,"S2_04733",NA,NA
"g013154_000001","g013154","gsiA","Glutathione import ATP-binding protein GsiA",60,4,15,1,1,1,0,0,0,0,15,"Glutathione import ATP-binding protein GsiA(15)","gsiA(15)",1698,1728,1725,9703,1,NA,"S2_05494",NA,NA
"g011007_000001","g011007","paaG","1%2C2-epoxyphenylacetyl-CoA isomerase",60,6,15,1,1,1,0,0,0,0,15,"1%2C2-epoxyphenylacetyl-CoA isomerase(15)","paaG(15)",789,795,789.8,9716,1,"Tul003_04305","S2_05069","CFBP6927_04286","M109cC1478_01106"
"g002010_2_000002","g002010_2",NA,"hypothetical protein",60,5,15,1.13,1,3,0,1,0,2,17,"hypothetical protein(17)","NA(17)",348,933,420.53,9725,1,NA,"S2_05046",NA,NA
"g005529_1_000003","g005529_1",NA,"hypothetical protein",70,10,15,1.07,1,2,0,1,0,1,16,"hypothetical protein(16)","NA(16)",468,477,471.94,9730,1,"Tul003_03589",NA,NA,NA
"g003445_2","g003445_2","fabG3","hypothetical protein",50,5,15,1,1,1,0,0,0,0,15,"hypothetical protein(7):3-alpha-(or 20-beta)-hydroxysteroid dehydrogenase(7):putative oxidoreductase(1)","fabG3(7):NA(7):fabG2(1)",318,798,567,9735,1,NA,"S2_05306",NA,NA
"g006997_000001","g006997","dnaA","IS21 family transposase ISRel5",60,10,15,1.8,1,7,1,6,1,12,27,"IS21 family transposase ISRel5(27):Chromosomal replication initiator protein DnaA(1)","NA(27):dnaA(1)",357,897,835.39,9741,1,NA,NA,NA,"M109cC1478_01785"
"g000240_2","g000240_2","tfdF","Maleylacetate reductase",50,8,15,1.13,1,2,0,2,0,2,17,"Maleylacetate reductase(16):hypothetical protein(1)","tfdF(16):NA(1)",159,1101,1020.53,9742,1,NA,"S2_05639",NA,NA
"g005805_000001","g005805",NA,"hypothetical protein",60,13,15,1.07,1,2,0,1,0,1,16,"hypothetical protein(16)","NA(16)",366,366,366,9747,1,NA,"S2_02593;S2_02649",NA,NA
"g005131_000003","g005131",NA,"hypothetical protein",80,13,15,1.4,1,3,0,4,0,6,21,"hypothetical protein(21)","NA(21)",189,834,660.57,9764,1,NA,NA,NA,"M109cC1478_01614"
"g007324_000001","g007324",NA,"hypothetical protein",60,9,15,1,1,1,0,0,0,0,15,"hypothetical protein(15)","NA(15)",531,1164,1104.6,9771,1,NA,"S2_00930",NA,"M109cC1478_00756"
"g008890_000002","g008890","chaA","Sodium-potassium/proton antiporter ChaA",70,7,15,1,1,1,0,0,0,0,15,"Sodium-potassium/proton antiporter ChaA(15)","chaA(15)",1152,1161,1155.8,9774,1,"Tul003_03926","S2_03303","CFBP6927_03879","M109cC1478_03200"
"g009772","g009772",NA,"hypothetical protein",50,6,15,1,1,1,0,0,0,0,15,"hypothetical protein(15)","NA(15)",1485,1545,1494,9790,1,NA,NA,NA,"M109cC1478_03612"
"g002012_2_000002","g002012_2","noc","Nucleoid occlusion protein",60,7,15,1,1,1,0,0,0,0,15,"Nucleoid occlusion protein(15)","noc(15)",798,1041,903.6,9813,1,NA,NA,NA,"M109cC1478_00171"
"g012111_000003","g012111",NA,"hypothetical protein",80,5,14,1,1,1,0,0,0,0,14,"hypothetical protein(14)","NA(14)",807,876,815.36,9873,1,NA,NA,NA,"M109cC1478_04467"
"g005508_1_000005","g005508_1",NA,"hypothetical protein",80,13,14,1,1,1,0,0,0,0,14,"hypothetical protein(14)","NA(14)",255,330,311.14,9879,1,NA,"S2_04661",NA,"M109cC1478_03851"
"g005770_000002","g005770",NA,"hypothetical protein",70,13,14,1,1,1,0,0,0,0,14,"hypothetical protein(14)","NA(14)",138,378,354.86,9879,2,NA,"S2_04662",NA,"M109cC1478_03850"
"g006750_1_000007","g006750_1","xerC","Tyrosine recombinase XerC",90,8,14,1,1,1,0,0,0,0,14,"Tyrosine recombinase XerC(14)","xerC(14)",1218,1410,1382.57,9895,1,NA,NA,NA,"M109cC1478_03095"
"g006766_1_000005","g006766_1",NA,"hypothetical protein",80,8,14,1,1,1,0,0,0,0,14,"hypothetical protein(14)","NA(14)",1803,1803,1803,9895,2,NA,NA,NA,"M109cC1478_03096"
"g009130","g009130","arcA","Aerobic respiration control protein ArcA",50,5,14,1,1,1,0,0,0,0,14,"Aerobic respiration control protein ArcA(11):hypothetical protein(3)","arcA(11):NA(3)",234,828,678.21,9898,1,NA,NA,"CFBP6927_04130",NA
"g009720_000001","g009720","sasA","Adaptive-response sensory-kinase SasA",60,6,14,1,1,1,0,0,0,0,14,"Adaptive-response sensory-kinase SasA(14)","sasA(14)",1953,2184,2082.21,9898,2,NA,NA,"CFBP6927_04129",NA
"g009354","g009354","potD","hypothetical protein",50,7,14,1,1,1,0,0,0,0,14,"hypothetical protein(12):Spermidine/putrescine-binding periplasmic protein(2)","NA(12):potD(2)",1068,1071,1070.79,9900,1,"Tul003_04714","S2_04193",NA,"M109cC1478_03742"
"g008718_000001","g008718",NA,"hypothetical protein",60,7,14,1,1,1,0,0,0,0,14,"hypothetical protein(14)","NA(14)",1734,1740,1736.57,9900,2,"Tul003_04713","S2_04194",NA,"M109cC1478_03741"
"g010618_000003","g010618",NA,"hypothetical protein",80,6,14,1,1,1,0,0,0,0,14,"hypothetical protein(14)","NA(14)",861,861,861,9909,1,"Tul003_00380","S2_00805","CFBP6927_00638","M109cC1478_01310"
"g007587","g007587",NA,"hypothetical protein",50,9,14,1,1,1,0,0,0,0,14,"hypothetical protein(14)","NA(14)",177,222,180.64,9911,1,"Tul003_03585",NA,NA,NA
"g007898","g007898","alkJ","Alcohol dehydrogenase [acceptor]",50,7,14,1.14,1,2,1,2,1,2,16,"Alcohol dehydrogenase [acceptor](15):putative GMC-type oxidoreductase(1):Oxygen-dependent choline dehydrogenase(1)","alkJ(15):NA(1):betA(1)",762,1623,1502.47,9922,1,"Tul003_04391","S2_04368","CFBP6927_04376","M109cC1478_01025"
"g009336","g009336",NA,"hypothetical protein",50,7,14,1,1,1,0,0,0,0,14,"hypothetical protein(14)","NA(14)",672,678,677.57,9928,1,"Tul003_04720","S2_04187",NA,"M109cC1478_03748"
"g017716_000004","g017716",NA,"hypothetical protein",90,3,14,1,1,1,0,0,0,0,14,"hypothetical protein(14)","NA(14)",852,852,852,9960,1,"Tul003_04137","S2_02490",NA,"M109cC1478_00134"
"g007377","g007377",NA,"hypothetical protein",50,9,14,1,1,1,0,0,0,0,14,"hypothetical protein(14)","NA(14)",279,606,517.71,9962,1,NA,"S2_04697",NA,"M109cC1478_00048"
"g017948","g017948",NA,"hypothetical protein",50,3,14,1,1,1,0,0,0,0,14,"hypothetical protein(14)","NA(14)",294,333,330.21,9974,1,NA,NA,"CFBP6927_00422",NA
"g014747_000002","g014747",NA,"hypothetical protein",70,3,14,1,1,1,0,0,0,0,14,"hypothetical protein(14)","NA(14)",264,294,271.93,9990,1,NA,NA,NA,"M109cC1478_00084"
"g011554_000002","g011554",NA,"hypothetical protein",70,4,14,1.07,1,2,0,1,0,1,15,"hypothetical protein(15)","NA(15)",411,681,475.2,9994,1,NA,NA,NA,"M109cC1478_04535"
"g009139","g009139",NA,"hypothetical protein",50,7,14,1.14,1,2,0,2,0,2,16,"hypothetical protein(16)","NA(16)",141,384,246.75,10013,1,NA,NA,NA,"M109cC1478_02374"
"g007839_000002","g007839",NA,"hypothetical protein",70,8,14,1.14,1,2,2,2,2,2,16,"hypothetical protein(18)","NA(18)",294,2472,1842,10028,1,NA,NA,NA,"M109cC1478_04032"
