"allele_name","gene_family","consensus_gene_name","consensus_product","threshold","alleles_at_maximum_threshold","number_genomes","average_dose","min_dose","max_dose","genomes_containing_fissions","genomes_containing_duplications","number_fission_loci","number_duplicated_loci","no_loci","products","gene_names","min_length.bp.","max_length.bp.","average_length.bp.","cluster","cluster_order","DSM25558","DSM25559","B203","SBV_31","SBV_32","SBV33","NCPPB1650"
"g004641_1_000004","g004641_1",NA,"hypothetical protein",70,13,27,1.15,1,2,0,4,0,4,31,"hypothetical protein(31)","NA(31)",255,477,413.71,7661,1,NA,NA,NA,"SBV_31_01523;SBV_31_04739","SBV_32_01539;SBV_32_04647","SBV33_01511;SBV33_04957","NCPPB1650_03217"
"g002747_2","g002747_2",NA,"hypothetical protein",50,4,27,1.07,1,2,0,2,0,2,29,"hypothetical protein(29)","NA(29)",201,363,273.62,7662,1,"DSM25558_01048","DSM25559_00006;DSM25559_03293",NA,"SBV_31_02155","SBV_32_02188","SBV33_02154","NCPPB1650_00170"
"g010203","g010203",NA,"hypothetical protein",50,6,27,1,1,1,0,0,0,0,27,"hypothetical protein(27)","NA(27)",918,948,935.78,7663,1,"DSM25558_00641","DSM25559_02841","B203_03379","SBV_31_00674","SBV_32_00673","SBV33_00672","NCPPB1650_04828"
"g006153_000003","g006153",NA,"hypothetical protein",80,12,27,1,1,1,0,0,0,0,27,"hypothetical protein(15):IS66 family transposase ISPpa5(12)","NA(27)",189,363,276.56,7672,1,"DSM25558_01044",NA,NA,"SBV_31_01105","SBV_32_01105","SBV33_01102",NA
"g007070","g007070","rcsC","Sensor histidine kinase RcsC",50,10,27,1,1,1,0,0,0,0,27,"Sensor histidine kinase RcsC(23):Sensor kinase CckA(4)","rcsC(23):cckA(4)",381,432,426.22,7673,1,"DSM25558_02382","DSM25559_03846","B203_01164","SBV_31_03008","SBV_32_03041","SBV33_03008","NCPPB1650_02717"
"g005548","g005548",NA,"hypothetical protein",50,13,27,1,1,1,4,0,4,0,27,"hypothetical protein(27):putative signaling protein(4)","NA(31)",525,2706,2196.58,7675,1,"DSM25558_05000","DSM25559_00510","B203_00700","(SBV_31_04821:SBV_31_04822)","(SBV_32_04564:SBV_32_04565)","(SBV33_04874:SBV33_04875)","(NCPPB1650_03941:NCPPB1650_03942)"
"g006672_1_000003","g006672_1",NA,"hypothetical protein",70,9,27,1.15,1,2,0,4,0,4,31,"hypothetical protein(31)","NA(31)",135,2448,1910.61,7681,1,"DSM25558_01585","DSM25559_00362","B203_00297","SBV_31_01004;SBV_31_01355","SBV_32_01004;SBV_32_01315","SBV33_01002;SBV33_01311","NCPPB1650_00920;NCPPB1650_01380"
"g003832","g003832",NA,"hypothetical protein",50,20,27,1,1,1,1,0,1,0,27,"hypothetical protein(28)","NA(28)",264,1137,812.46,7691,1,"DSM25558_04680","DSM25559_00125",NA,NA,NA,NA,NA
"g007470","g007470","rraA","Regulator of ribonuclease activity A",50,9,27,1.04,1,2,0,1,0,1,28,"Regulator of ribonuclease activity A(28)","rraA(28)",627,660,650.68,7692,1,NA,NA,NA,"SBV_31_04479","SBV_32_04882","SBV33_04479","NCPPB1650_02302"
"g004889_000002","g004889","bla","Beta-lactamase OXA-18",70,16,27,1,1,1,0,0,0,0,27,"Beta-lactamase OXA-18(27)","bla(27)",726,885,817.67,7694,1,"DSM25558_01421","DSM25559_04977","B203_01739","SBV_31_01959","SBV_32_01978","SBV33_01948","NCPPB1650_03654"
"g004694_1_000001","g004694_1","rcsC","Sensor histidine kinase RcsC",60,10,27,1.26,1,2,0,7,0,7,34,"Sensor histidine kinase RcsC(31):hypothetical protein(3)","rcsC(31):NA(3)",255,2748,2106.18,7696,1,"DSM25558_01149;DSM25558_05019","DSM25559_00491;DSM25559_03638","B203_00681;B203_02652","SBV_31_03967;SBV_31_04803","SBV_32_03999;SBV_32_04583","SBV33_03968;SBV33_04893","NCPPB1650_00266;NCPPB1650_03923"
"g007834_000002","g007834","aaeB","hypothetical protein",70,7,27,1,1,1,0,0,0,0,27,"hypothetical protein(26):p-hydroxybenzoic acid efflux pump subunit AaeB(1)","NA(26):aaeB(1)",255,1716,450.22,7699,1,NA,NA,"B203_04763",NA,NA,NA,NA
"g004958","g004958","crnA","hypothetical protein",50,14,27,1,1,1,18,0,18,0,27,"hypothetical protein(35):Creatinine amidohydrolase(9):3-dehydro-scyllo-inosose hydrolase(1)","NA(35):crnA(9):iolN(1)",825,2409,1235.47,7700,1,NA,"(DSM25559_00268:DSM25559_00269)",NA,NA,NA,NA,NA
"g003753_000001","g003753",NA,"hypothetical protein",60,21,27,1,1,1,0,0,0,0,27,"hypothetical protein(27)","NA(27)",537,636,567.44,7703,1,NA,NA,NA,NA,NA,NA,"NCPPB1650_00600"
"g005137_000001","g005137",NA,"hypothetical protein",60,15,27,1.07,1,2,0,2,0,2,29,"hypothetical protein(29)","NA(29)",660,708,686.28,7704,1,NA,"DSM25559_04479","B203_04444",NA,NA,NA,NA
"g007508_000002","g007508",NA,"hypothetical protein",70,9,27,1,1,1,0,0,0,0,27,"hypothetical protein(27)","NA(27)",498,507,499,7705,1,NA,"DSM25559_00304","B203_00477","SBV_31_00954","SBV_32_00954","SBV33_00952","NCPPB1650_01099"
"g008407","g008407",NA,"hypothetical protein",50,8,27,1,1,1,0,0,0,0,27,"hypothetical protein(27)","NA(27)",870,894,892,7710,1,NA,"DSM25559_00266",NA,NA,NA,NA,NA
"g007037","g007037","srrA","hypothetical protein",50,9,27,1,1,1,0,0,0,0,27,"hypothetical protein(20):Transcriptional regulatory protein SrrA(6):Phosphate regulon transcriptional regulatory protein PhoB(1)","NA(20):srrA(6):phoB(1)",537,831,678.22,7722,1,NA,"DSM25559_05090","B203_00432","SBV_31_00804","SBV_32_00804","SBV33_00802","NCPPB1650_01248"
"g004493","g004493","xerC","Tyrosine recombinase XerC",50,17,27,1,1,1,0,0,0,0,27,"Tyrosine recombinase XerC(26):hypothetical protein(1)","xerC(26):NA(1)",1173,1251,1234,7726,1,"DSM25558_04796",NA,NA,NA,NA,NA,NA
"g007861","g007861",NA,"hypothetical protein",50,8,26,1,1,1,0,0,0,0,26,"hypothetical protein(26)","NA(26)",2052,2136,2085.69,7729,1,"DSM25558_00575","DSM25559_02774","B203_03313","SBV_31_00608","SBV_32_00607","SBV33_00606","NCPPB1650_04762"
"g008794_000002","g008794",NA,"hypothetical protein",70,7,26,1,1,1,0,0,0,0,26,"hypothetical protein(26)","NA(26)",1266,1305,1280.08,7729,2,"DSM25558_00574","DSM25559_02773","B203_03312","SBV_31_00607","SBV_32_00606","SBV33_00605","NCPPB1650_04761"
"g008310_000003","g008310",NA,"hypothetical protein",80,8,26,1,1,1,0,0,0,0,26,"hypothetical protein(26)","NA(26)",915,924,918.12,7729,3,"DSM25558_00573","DSM25559_02772","B203_03311","SBV_31_00606","SBV_32_00605","SBV33_00604","NCPPB1650_04760"
"g004296_2_000002","g004296_2","glgA","hypothetical protein",60,8,26,1,1,1,0,0,0,0,26,"hypothetical protein(19):Glycogen synthase(6):Spore coat protein SA(1)","NA(19):glgA(6):cotSA(1)",1236,1257,1240.5,7729,4,"DSM25558_00572","DSM25559_02771","B203_03310","SBV_31_00605","SBV_32_00604","SBV33_00603","NCPPB1650_04759"
"g007555_000001","g007555","mshA","D-inositol-3-phosphate glycosyltransferase",60,9,26,1,1,1,0,0,0,0,26,"D-inositol-3-phosphate glycosyltransferase(20):Alpha-maltose-1-phosphate synthase(6)","mshA(20):glgM(6)",1107,1113,1108.38,7729,5,"DSM25558_00571","DSM25559_02770","B203_03309","SBV_31_00604","SBV_32_00603","SBV33_00602","NCPPB1650_04758"
"g006141_000001","g006141","mshA","D-inositol-3-phosphate glycosyltransferase",60,12,26,1,1,1,0,0,0,0,26,"D-inositol-3-phosphate glycosyltransferase(26)","mshA(26)",1068,1083,1076.31,7729,6,"DSM25558_00570","DSM25559_02769","B203_03308","SBV_31_00603","SBV_32_00602","SBV33_00601","NCPPB1650_04757"
"g004296_1_000001","g004296_1","glgA","Glycogen synthase",60,10,26,1,1,1,0,0,0,0,26,"Glycogen synthase(26)","glgA(26)",1248,1296,1277.08,7729,7,"DSM25558_00569","DSM25559_02768","B203_03307","SBV_31_00602","SBV_32_00601","SBV33_00600","NCPPB1650_04756"
"g006802","g006802",NA,"hypothetical protein",50,10,26,1,1,1,0,0,0,0,26,"hypothetical protein(26)","NA(26)",1815,1878,1831.73,7729,8,"DSM25558_00568","DSM25559_02767","B203_03306","SBV_31_00601","SBV_32_00600","SBV33_00599","NCPPB1650_04755"
"g007658_000002","g007658","ssuC","Putative aliphatic sulfonates transport permease protein SsuC",70,9,26,1,1,1,0,0,0,0,26,"Putative aliphatic sulfonates transport permease protein SsuC(26)","ssuC(26)",840,852,849.12,7735,1,"DSM25558_02741","DSM25559_03986","B203_01293","SBV_31_02882","SBV_32_03167","SBV33_03134","NCPPB1650_02591"
"g008166_000002","g008166",NA,"hypothetical protein",70,8,26,1,1,1,0,0,0,0,26,"hypothetical protein(26)","NA(26)",978,1008,984.46,7735,2,"DSM25558_02742","DSM25559_03985","B203_01292","SBV_31_02883","SBV_32_03166","SBV33_03133","NCPPB1650_02592"
"g008449_000002","g008449","ssuB","Aliphatic sulfonates import ATP-binding protein SsuB",70,8,26,1,1,1,0,0,0,0,26,"Aliphatic sulfonates import ATP-binding protein SsuB(18):Bicarbonate transport ATP-binding protein CmpD(8)","ssuB(18):cmpD(8)",768,774,768.81,7735,3,"DSM25558_02743","DSM25559_03984","B203_01291","SBV_31_02884","SBV_32_03165","SBV33_03132","NCPPB1650_02593"
"g005327_000001","g005327",NA,"hypothetical protein",60,13,26,1,1,1,0,0,0,0,26,"hypothetical protein(26)","NA(26)",1137,1206,1156.96,7736,1,"DSM25558_01885","DSM25559_00759","B203_03981","SBV_31_02445","SBV_32_02494","SBV33_02447","NCPPB1650_01843"
"g005600_000001","g005600",NA,"hypothetical protein",60,13,26,1,1,1,0,0,0,0,26,"hypothetical protein(26)","NA(26)",1218,1257,1251.58,7736,2,"DSM25558_01886","DSM25559_00760","B203_03980","SBV_31_02446","SBV_32_02493","SBV33_02448","NCPPB1650_01842"
"g005880_000001","g005880","gtf1","Glycosyltransferase Gtf1",60,12,26,1,1,1,0,0,0,0,26,"Glycosyltransferase Gtf1(19):Inositol 2-dehydrogenase/D-chiro-inositol 3-dehydrogenase(7)","gtf1(19):iolG(7)",3237,3249,3243.46,7736,3,"DSM25558_01887","DSM25559_00761","B203_03979","SBV_31_02447","SBV_32_02492","SBV33_02449","NCPPB1650_01841"
"g007889_000002","g007889",NA,"hypothetical protein",70,8,26,1,1,1,0,0,0,0,26,"hypothetical protein(26)","NA(26)",1923,1923,1923,7737,1,"DSM25558_03898","DSM25559_01759","B203_02243","SBV_31_01473","SBV_32_01489","SBV33_01461","NCPPB1650_00822"
"g007335_000001","g007335","fliC","Flagellin",60,9,26,1,1,1,0,0,0,0,26,"Flagellin(22):hypothetical protein(4)","fliC(22):NA(4)",948,999,977.77,7737,2,"DSM25558_03903","DSM25559_01764","B203_02238","SBV_31_01478","SBV_32_01494","SBV33_01466","NCPPB1650_00827"
"g006485","g006485",NA,"hypothetical protein",50,11,26,1,1,1,0,0,0,0,26,"hypothetical protein(26)","NA(26)",645,657,646.38,7737,3,"DSM25558_03904","DSM25559_01765","B203_02237","SBV_31_01479","SBV_32_01495","SBV33_01467","NCPPB1650_00828"
"g007272_000002","g007272",NA,"hypothetical protein",70,9,26,1,1,1,0,0,0,0,26,"hypothetical protein(26)","NA(26)",1443,1455,1444.85,7738,1,"DSM25558_03911","DSM25559_01772","B203_02230","SBV_31_01486","SBV_32_01502","SBV33_01474","NCPPB1650_00835"
"g008978_000003","g008978",NA,"hypothetical protein",80,7,26,1,1,1,0,0,0,0,26,"hypothetical protein(26)","NA(26)",972,1032,1010.31,7738,2,"DSM25558_03912","DSM25559_01773","B203_02229","SBV_31_01487","SBV_32_01503","SBV33_01475","NCPPB1650_00836"
"g009548_000002","g009548",NA,"hypothetical protein",70,7,26,1,1,1,0,0,0,0,26,"hypothetical protein(26)","NA(26)",408,411,409.04,7740,1,"DSM25558_03978","DSM25559_01792","B203_02210","SBV_31_01538","SBV_32_01554","SBV33_01526","NCPPB1650_03232"
"g008922_000002","g008922",NA,"hypothetical protein",70,7,26,1,1,1,0,0,0,0,26,"hypothetical protein(26)","NA(26)",555,558,555.69,7740,2,"DSM25558_03979","DSM25559_01793","B203_02209","SBV_31_01539","SBV_32_01555","SBV33_01527","NCPPB1650_03233"
"g007146_000001","g007146",NA,"hypothetical protein",60,10,26,1,1,1,0,0,0,0,26,"hypothetical protein(26)","NA(26)",279,279,279,7743,1,NA,"DSM25559_00786",NA,NA,NA,NA,NA
"g007780_000001","g007780",NA,"hypothetical protein",60,9,26,1,1,1,0,0,0,0,26,"hypothetical protein(26)","NA(26)",408,408,408,7743,2,NA,"DSM25559_00785",NA,NA,NA,NA,NA
"g008662_000001","g008662",NA,"hypothetical protein",60,7,26,1,1,1,0,0,0,0,26,"hypothetical protein(26)","NA(26)",2208,2223,2217.81,7744,1,"DSM25558_05343","DSM25559_02461","B203_03003","SBV_31_00296","SBV_32_00295","SBV33_00295","NCPPB1650_04451"
"g007174_000001","g007174",NA,"hypothetical protein",60,10,26,1,1,1,0,0,0,0,26,"hypothetical protein(26)","NA(26)",786,816,796.15,7744,2,"DSM25558_05345","DSM25559_02464","B203_03006","SBV_31_00299","SBV_32_00298","SBV33_00298","NCPPB1650_04454"
"g008533_000001","g008533","dgcC","putative diguanylate cyclase DgcC",60,8,26,1,1,1,0,0,0,0,26,"putative diguanylate cyclase DgcC(15):hypothetical protein(11)","dgcC(15):NA(11)",834,834,834,7746,1,"DSM25558_01802","DSM25559_04366","B203_04067","SBV_31_02362","SBV_32_02577","SBV33_02364","NCPPB1650_01926"
"g002633_000001","g002633","rhsC","hypothetical protein",60,26,26,1.54,1,3,5,11,5,14,40,"hypothetical protein(41):Putative deoxyribonuclease RhsC(4)","NA(41):rhsC(4)",180,4608,2308.33,7754,1,NA,NA,"B203_00574;B203_04527","SBV_31_04467","SBV_32_04870","SBV33_04467","NCPPB1650_02290"
"g006690","g006690",NA,"hypothetical protein",50,10,26,1,1,1,1,0,1,0,26,"hypothetical protein(27)","NA(27)",2331,7371,6926.11,7759,1,"(DSM25558_03893:DSM25558_03894)","DSM25559_01755","B203_02247","SBV_31_01469","SBV_32_01485","SBV33_01457","NCPPB1650_00818"
"g008122_000001","g008122",NA,"IS1595 family transposase ISMtsp22",60,6,26,1,1,1,0,0,0,0,26,"IS1595 family transposase ISMtsp22(14):hypothetical protein(10):IS1595 family transposase ISRpa4(2)","NA(26)",207,1032,864.81,7761,1,"DSM25558_03939",NA,NA,NA,NA,NA,NA
"g003427_1_000001","g003427_1",NA,"hypothetical protein",60,19,26,1.31,1,2,0,8,0,8,34,"hypothetical protein(34)","NA(34)",177,534,417.53,7762,1,"DSM25558_05236","DSM25559_04467;DSM25559_04641","B203_00091;B203_04431","SBV_31_01267;SBV_31_04378","SBV_32_01268;SBV_32_04780","SBV33_01264;SBV33_04377","NCPPB1650_00195;NCPPB1650_02201"
"g007781_000001","g007781",NA,"hypothetical protein",60,9,26,1,1,1,0,0,0,0,26,"hypothetical protein(26)","NA(26)",309,402,321.69,7763,1,"DSM25558_04145","DSM25559_04183","B203_01455","SBV_31_02177","SBV_32_02762","SBV33_02178","NCPPB1650_02111"
"g006734_1_000001","g006734_1",NA,"hypothetical protein",60,8,26,1,1,1,0,0,0,0,26,"hypothetical protein(26)","NA(26)",579,1188,1019.65,7764,1,"DSM25558_00444",NA,NA,NA,NA,NA,NA
"g007931_000001","g007931",NA,"hypothetical protein",60,8,26,1,1,1,0,0,0,0,26,"hypothetical protein(26)","NA(26)",1182,1188,1185.23,7765,1,"DSM25558_02049","DSM25559_00690","B203_00881","SBV_31_05001","SBV_32_04385","SBV33_04695","NCPPB1650_04122"
"g004777_1_000004","g004777_1",NA,"hypothetical protein",70,10,26,1,1,1,0,0,0,0,26,"hypothetical protein(26)","NA(26)",600,627,615.23,7767,1,"DSM25558_04172","DSM25559_04210","B203_01483","SBV_31_02204","SBV_32_02735","SBV33_02205","NCPPB1650_02084"
"g007545_000001","g007545","gltI","Glutamate/aspartate import solute-binding protein",60,9,26,1,1,1,0,0,0,0,26,"Glutamate/aspartate import solute-binding protein(26)","gltI(26)",900,906,902.88,7768,1,"DSM25558_05341","DSM25559_02459","B203_03001","SBV_31_00294","SBV_32_00293","SBV33_00293","NCPPB1650_04449"
"g005641","g005641",NA,"hypothetical protein",50,13,26,1,1,1,0,0,0,0,26,"hypothetical protein(26)","NA(26)",1203,1209,1205.08,7775,1,NA,NA,"B203_01666",NA,NA,NA,NA
"g007810_000001","g007810",NA,"hypothetical protein",60,9,26,1,1,1,0,0,0,0,26,"hypothetical protein(26)","NA(26)",165,312,306.35,7776,1,"DSM25558_03459","DSM25559_01008","B203_00275","SBV_31_02699","SBV_32_02240","SBV33_02701","NCPPB1650_01589"
"g007804","g007804",NA,"hypothetical protein",50,9,26,1,1,1,0,0,0,0,26,"hypothetical protein(26)","NA(26)",714,750,730.38,7777,1,"DSM25558_01932","DSM25559_00574","B203_00766","SBV_31_04885","SBV_32_04501","SBV33_04811","NCPPB1650_04005"
"g002772_2_000004","g002772_2",NA,"hypothetical protein",70,7,26,1,1,1,0,0,0,0,26,"hypothetical protein(26)","NA(26)",822,855,824.08,7779,1,"DSM25558_03401","DSM25559_00951","B203_00218","SBV_31_02642","SBV_32_02297","SBV33_02644","NCPPB1650_01646"
"g007955","g007955","nepI","Purine ribonucleoside efflux pump NepI",50,8,26,1,1,1,0,0,0,0,26,"Purine ribonucleoside efflux pump NepI(26)","nepI(26)",1203,1221,1204.15,7780,1,"DSM25558_05411","DSM25559_02532","B203_03072","SBV_31_00368","SBV_32_00367","SBV33_00367","NCPPB1650_04523"
"g007939_000001","g007939",NA,"hypothetical protein",60,8,26,1,1,1,0,0,0,0,26,"hypothetical protein(26)","NA(26)",1467,1503,1474.04,7783,1,"DSM25558_02931","DSM25559_02052","B203_01958","SBV_31_01792","SBV_32_01811","SBV33_01781","NCPPB1650_03487"
"g007361_000002","g007361",NA,"hypothetical protein",70,9,26,1,1,1,0,0,0,0,26,"hypothetical protein(26)","NA(26)",858,1662,1625.65,7789,1,"DSM25558_00058",NA,NA,NA,NA,NA,NA
"g007954_000001","g007954",NA,"hypothetical protein",60,8,26,1,1,1,0,0,0,0,26,"hypothetical protein(26)","NA(26)",1221,1242,1238.19,7793,1,"DSM25558_03906","DSM25559_01767","B203_02235","SBV_31_01481","SBV_32_01497","SBV33_01469","NCPPB1650_00830"
"g007139","g007139",NA,"hypothetical protein",50,10,26,1,1,1,0,0,0,0,26,"hypothetical protein(26)","NA(26)",270,285,280.04,7796,1,"DSM25558_02983","DSM25559_02106","B203_01907","SBV_31_01844","SBV_32_01863","SBV33_01833","NCPPB1650_03539"
"g007083_000001","g007083",NA,"hypothetical protein",60,10,26,1,1,1,0,0,0,0,26,"hypothetical protein(26)","NA(26)",291,291,291,7797,1,"DSM25558_02308","DSM25559_03773","B203_01094","SBV_31_03079","SBV_32_02970","SBV33_02937","NCPPB1650_02788"
"g005124_000002","g005124","yddE","putative isomerase YddE",70,15,26,1,1,1,0,0,0,0,26,"putative isomerase YddE(15):hypothetical protein(7):Trans-2%2C3-dihydro-3-hydroxyanthranilate isomerase(4)","yddE(15):NA(7):phzF(4)",831,870,835.04,7798,1,"DSM25558_04802","DSM25559_03964","B203_01270","SBV_31_02904","SBV_32_03145","SBV33_03112","NCPPB1650_02613"
"g017343_000003","g017343","virB7","Outer membrane lipoprotein virB7",80,3,26,1,1,1,0,0,0,0,26,"Outer membrane lipoprotein virB7(26)","virB7(26)",168,168,168,7800,1,NA,NA,NA,NA,NA,NA,"NCPPB1650_00007"
"g008329_000001","g008329",NA,"hypothetical protein",60,8,26,1,1,1,0,0,0,0,26,"hypothetical protein(26)","NA(26)",528,534,533.77,7801,1,"DSM25558_03981","DSM25559_01795","B203_02207","SBV_31_01541","SBV_32_01557","SBV33_01529","NCPPB1650_03235"
"g006302","g006302",NA,"hypothetical protein",50,11,26,1,1,1,0,0,0,0,26,"hypothetical protein(26)","NA(26)",852,1377,1227,7804,1,NA,"DSM25559_00334",NA,"SBV_31_00984","SBV_32_00984","SBV33_00982","NCPPB1650_01069"
"g006966_000002","g006966","alkB","Alpha-ketoglutarate-dependent dioxygenase AlkB",70,10,26,1,1,1,0,0,0,0,26,"Alpha-ketoglutarate-dependent dioxygenase AlkB(26)","alkB(26)",648,660,654.23,7806,1,"DSM25558_04319","DSM25559_02432","B203_02974","SBV_31_00267","SBV_32_00266","SBV33_00266","NCPPB1650_04421"
"g005524","g005524",NA,"hypothetical protein",50,14,26,1,1,1,0,0,0,0,26,"hypothetical protein(26)","NA(26)",399,414,406.73,7808,1,"DSM25558_05300","DSM25559_01719","B203_02282","SBV_31_03624","SBV_32_03657","SBV33_03625","NCPPB1650_00680"
"g009900_000004","g009900","yhdG","putative amino acid permease YhdG",90,6,26,1,1,1,0,0,0,0,26,"putative amino acid permease YhdG(26)","yhdG(26)",1266,1371,1362.92,7809,1,"DSM25558_00798","DSM25559_00883","B203_03860","SBV_31_02567","SBV_32_02372","SBV33_02569","NCPPB1650_01721"
"g005905","g005905",NA,"hypothetical protein",50,11,26,1,1,1,0,0,0,0,26,"hypothetical protein(26)","NA(26)",1626,1668,1651.85,7811,1,NA,NA,"B203_01672",NA,NA,NA,NA
"g006546","g006546",NA,"hypothetical protein",50,11,26,1,1,1,1,0,1,0,26,"hypothetical protein(27)","NA(27)",279,1098,916.33,7814,1,NA,NA,NA,NA,NA,NA,"NCPPB1650_00682"
"g009407_000001","g009407","rcsC","Sensor histidine kinase RcsC",60,7,26,1,1,1,0,0,0,0,26,"Sensor histidine kinase RcsC(19):hypothetical protein(7)","rcsC(19):NA(7)",378,378,378,7821,1,"DSM25558_01955","DSM25559_00598","B203_00789","SBV_31_04909","SBV_32_04477","SBV33_04787","NCPPB1650_04029"
"g007552_000001","g007552","fepG","Ferric enterobactin transport system permease protein FepG",60,9,26,1.04,1,2,0,1,0,1,27,"Ferric enterobactin transport system permease protein FepG(25):Vitamin B12 import system permease protein BtuC(1):hypothetical protein(1)","fepG(25):NA(1):btuC(1)",276,1125,1057.33,7822,1,NA,NA,NA,"SBV_31_00859","SBV_32_00859","SBV33_00857","NCPPB1650_01193"
"g006256_000002","g006256",NA,"hypothetical protein",70,11,26,1,1,1,0,0,0,0,26,"hypothetical protein(26)","NA(26)",1533,1593,1555.73,7826,1,"DSM25558_05134","DSM25559_05129","B203_04715","SBV_31_02137","SBV_32_02157","SBV33_02127","NCPPB1650_01538"
"g006939_000001","g006939",NA,"hypothetical protein",60,10,26,1,1,1,2,0,2,0,26,"hypothetical protein(28)","NA(28)",273,729,596.04,7831,1,"DSM25558_01734",NA,NA,"SBV_31_01226","SBV_32_01227","SBV33_01223",NA
"g000804_2_000001","g000804_2",NA,"hypothetical protein",60,24,26,1.35,1,3,0,8,0,9,35,"hypothetical protein(35)","NA(35)",129,354,206.66,7834,1,"DSM25558_01656;DSM25558_01773","DSM25559_04337","B203_04108","SBV_31_02331;SBV_31_04747","SBV_32_02608;SBV_32_04639;SBV_32_05020","SBV33_02333;SBV33_04949","NCPPB1650_00862;NCPPB1650_01957"
"g007952_000004","g007952",NA,"hypothetical protein",90,8,26,1,1,1,0,0,0,0,26,"hypothetical protein(26)","NA(26)",1131,1224,1140,7840,1,"DSM25558_03576","DSM25559_01405","B203_03518","SBV_31_03304","SBV_32_03618","SBV33_03586","NCPPB1650_01015"
"g006974","g006974","xecD","2-(R)-hydroxypropyl-CoM dehydrogenase",50,10,26,1,1,1,0,0,0,0,26,"2-(R)-hydroxypropyl-CoM dehydrogenase(19):4-formylbenzenesulfonate dehydrogenase TsaC1/TsaC2(4):3-beta-hydroxycholanate 3-dehydrogenase (NADP(+))(3)","xecD(19):tsaC1(4):NA(3)",762,864,766.38,7842,1,NA,"DSM25559_05119","B203_00405","SBV_31_00779","SBV_32_00779","SBV33_00777","NCPPB1650_01275"
"g006258","g006258","rgtB","Lipopolysaccharide core galacturonosyltransferase RgtB",50,11,26,1,1,1,0,0,0,0,26,"Lipopolysaccharide core galacturonosyltransferase RgtB(21):Lipopolysaccharide core galacturonosyltransferase RgtA(5)","rgtB(21):rgtA(5)",1518,1584,1562.88,7845,1,"DSM25558_02580","DSM25559_01269","B203_03653","SBV_31_03481","SBV_32_03440","SBV33_03408","NCPPB1650_03063"
"g006391_000003","g006391","ghrB","Glyoxylate/hydroxypyruvate reductase B",80,11,26,1,1,1,0,0,0,0,26,"Glyoxylate/hydroxypyruvate reductase B(26)","ghrB(26)",1026,1029,1027.85,7847,1,"DSM25558_05408","DSM25559_02529","B203_03069","SBV_31_00365","SBV_32_00364","SBV33_00364","NCPPB1650_04520"
"g007854_000001","g007854",NA,"hypothetical protein",60,8,26,1,1,1,0,0,0,0,26,"hypothetical protein(26)","NA(26)",2178,2256,2186.77,7849,1,"DSM25558_03975","DSM25559_01789","B203_02213","SBV_31_01535","SBV_32_01551","SBV33_01523","NCPPB1650_03229"
"g006941_000001","g006941",NA,"hypothetical protein",60,10,26,1,1,1,0,0,0,0,26,"hypothetical protein(26)","NA(26)",531,567,554.42,7852,1,"DSM25558_03862","DSM25559_01724","B203_02278","SBV_31_01438","SBV_32_01454","SBV33_01426","NCPPB1650_00787"
"g008974","g008974","mshA","D-inositol-3-phosphate glycosyltransferase",50,7,26,1,1,1,0,0,0,0,26,"D-inositol-3-phosphate glycosyltransferase(16):Glycosyltransferase Gtf1(10)","mshA(16):gtf1(10)",1023,1035,1025.77,7857,1,"DSM25558_04124","DSM25559_04161","B203_01433","SBV_31_02750","SBV_32_03299","SBV33_03266","NCPPB1650_02459"
