"allele_name","gene_family","consensus_gene_name","consensus_product","threshold","alleles_at_maximum_threshold","number_genomes","average_dose","min_dose","max_dose","genomes_containing_fissions","genomes_containing_duplications","number_fission_loci","number_duplicated_loci","no_loci","products","gene_names","min_length.bp.","max_length.bp.","average_length.bp.","cluster","cluster_order","DE0009","KCJK1736"
"g002750","g002750",NA,"hypothetical protein",50,27,93,1.01,1,2,0,1,0,1,94,"hypothetical protein(94)","NA(94)",186,288,213.61,3603,1,"DE0009_00614","KCJK1736_00290;KCJK1736_03640"
"g006217_000001","g006217","eryH","L-erythrulose-1-phosphate isomerase",60,12,93,1,1,1,0,0,0,0,93,"L-erythrulose-1-phosphate isomerase(93)","eryH(93)",771,798,785.87,3607,1,NA,"KCJK1736_01948"
"g003895_1_000004","g003895_1",NA,"Lectin-like protein BA14k",70,15,92,1.02,1,2,0,2,0,2,94,"Lectin-like protein BA14k(92):hypothetical protein(2)","NA(94)",372,561,470.94,3612,1,NA,"KCJK1736_01508"
"g007156","g007156","ompR","Transcriptional regulatory protein OmpR",50,10,92,1,1,1,0,0,0,0,92,"Transcriptional regulatory protein OmpR(90):Aerobic respiration control protein ArcA(2)","ompR(90):arcA(2)",726,741,728.15,3618,1,"DE0009_04553",NA
"g004016_000003","g004016",NA,"hypothetical protein",80,17,91,1,1,1,2,0,2,0,91,"hypothetical protein(93)","NA(93)",243,738,720.84,3631,1,"DE0009_00137","KCJK1736_00793"
"g004302","g004302","ptsJ","Vitamin B6 salvage pathway transcriptional repressor PtsJ",50,17,91,1,1,1,1,0,1,0,91,"Vitamin B6 salvage pathway transcriptional repressor PtsJ(58):HTH-type transcriptional regulator NorG(29):hypothetical protein(5)","ptsJ(58):norG(29):NA(5)",480,1389,1333.76,3633,1,NA,"KCJK1736_01657"
"g005280_000003","g005280","oxdD","Oxalate decarboxylase OxdD",80,13,91,1,1,1,9,0,9,0,91,"Oxalate decarboxylase OxdD(91):hypothetical protein(9)","oxdD(91):NA(9)",297,1248,1109.22,3642,1,"DE0009_04479","KCJK1736_05036"
"g001535","g001535",NA,"hypothetical protein",50,35,91,1.08,1,2,0,7,0,7,98,"hypothetical protein(98)","NA(98)",576,627,614.42,3643,1,"DE0009_02968","KCJK1736_01909"
"g003720","g003720","fcl","GDP-L-fucose synthase",50,21,91,1.03,1,2,0,3,0,3,94,"GDP-L-fucose synthase(94)","fcl(94)",927,996,974.23,3646,1,"DE0009_03508","KCJK1736_03311"
"g007018_000001","g007018",NA,"Fluoroacetate dehalogenase",60,8,90,1,1,1,0,0,0,0,90,"Fluoroacetate dehalogenase(87):hypothetical protein(3)","NA(90)",171,915,879.53,3652,1,"DE0009_03874",NA
"g007426_000003","g007426",NA,"hypothetical protein",80,9,90,1,1,1,0,0,0,0,90,"hypothetical protein(90)","NA(90)",1023,1044,1023.23,3652,2,"DE0009_03872",NA
"g012478_000004","g012478","cysA","Sulfate/thiosulfate import ATP-binding protein CysA",90,5,90,1,1,1,0,0,0,0,90,"Sulfate/thiosulfate import ATP-binding protein CysA(78):Bicarbonate transport ATP-binding protein CmpD(10):Aliphatic sulfonates import ATP-binding protein SsuB(1):Vitamin B12 import ATP-binding protein BtuD(1)","cysA(78):cmpD(10):btuD(1):ssuB(1)",768,768,768,3652,3,"DE0009_03871",NA
"g007642_000003","g007642","ssuC","Putative aliphatic sulfonates transport permease protein SsuC",80,9,90,1,1,1,0,0,0,0,90,"Putative aliphatic sulfonates transport permease protein SsuC(90)","ssuC(90)",840,858,857.7,3652,4,"DE0009_03870",NA
"g001316_000002","g001316","ligD","Multifunctional non-homologous end joining protein LigD",70,37,90,1.03,1,2,1,3,1,3,93,"Multifunctional non-homologous end joining protein LigD(93):hypothetical protein(1)","ligD(93):NA(1)",405,2742,2238.57,3657,1,NA,"KCJK1736_01086"
"g002474","g002474",NA,"hypothetical protein",50,29,90,1,1,1,0,0,0,0,90,"hypothetical protein(90)","NA(90)",267,288,269.9,3662,1,NA,"KCJK1736_01180"
"g002322_1_000003","g002322_1",NA,"hypothetical protein",70,28,90,1.1,1,3,0,8,0,9,99,"hypothetical protein(99)","NA(99)",411,444,422.91,3665,1,"DE0009_00002;DE0009_00321;DE0009_04672","KCJK1736_01097;KCJK1736_01220"
"g006863","g006863","dmlR","HTH-type transcriptional regulator DmlR",50,10,90,1,1,1,0,0,0,0,90,"HTH-type transcriptional regulator DmlR(90)","dmlR(90)",819,960,901.1,3666,1,"DE0009_04637","KCJK1736_01192"
"g006387_000001","g006387",NA,"hypothetical protein",60,11,89,1,1,1,0,0,0,0,89,"hypothetical protein(89)","NA(89)",924,933,932.9,3673,1,NA,"KCJK1736_01949"
"g008112","g008112","lsrR","Transcriptional regulator LsrR",50,8,89,1,1,1,0,0,0,0,89,"Transcriptional regulator LsrR(89)","lsrR(89)",939,975,939.54,3673,2,NA,"KCJK1736_01961"
"g000065_2_000002","g000065_2","glpD","Aerobic glycerol-3-phosphate dehydrogenase",60,9,89,1,1,1,0,0,0,0,89,"Aerobic glycerol-3-phosphate dehydrogenase(89)","glpD(89)",1512,1515,1512.03,3676,1,NA,"KCJK1736_01953"
"g006713","g006713","eryA","Erythritol kinase",50,10,89,1,1,1,0,0,0,0,89,"Erythritol kinase(89)","eryA(89)",1551,1575,1552.69,3676,2,NA,"KCJK1736_01955"
"g000182_2_000001","g000182_2","ku","Non-homologous end joining protein Ku",60,37,89,1.15,1,4,2,10,2,13,102,"Non-homologous end joining protein Ku(82):hypothetical protein(22)","ku(82):NA(22)",192,861,704.83,3678,1,NA,"KCJK1736_01087"
"g005653_000001","g005653","azoR","FMN-dependent NADH-azoreductase",60,12,89,1,1,1,0,0,0,0,89,"FMN-dependent NADH-azoreductase(89)","azoR(89)",591,603,591.74,3683,1,NA,"KCJK1736_04558"
"g000752_1_000001","g000752_1","ku","Non-homologous end joining protein Ku",60,38,89,1.16,1,2,2,14,2,14,103,"Non-homologous end joining protein Ku(93):hypothetical protein(12)","ku(93):NA(12)",276,993,855.83,3684,1,NA,"KCJK1736_01088"
"g000266_2","g000266_2","hyuA","Hydantoin racemase",50,17,89,1,1,1,2,0,2,0,89,"Hydantoin racemase(91)","hyuA(91)",315,723,711.69,3698,1,"DE0009_04417","KCJK1736_04973"
"g002288_000001","g002288",NA,"hypothetical protein",60,30,88,1.01,1,2,0,1,0,1,89,"hypothetical protein(89)","NA(89)",531,543,531.94,3712,1,"DE0009_02879","KCJK1736_03372"
"g003130_000001","g003130",NA,"hypothetical protein",60,23,88,1.23,1,2,0,20,0,20,108,"hypothetical protein(108)","NA(108)",228,330,277.06,3714,1,"DE0009_00375","KCJK1736_02559"
"g000952","g000952","lasI","hypothetical protein",50,44,88,1.1,1,3,0,7,0,9,97,"hypothetical protein(95):Acyl-homoserine-lactone synthase(2)","NA(95):lasI(2)",411,789,696.28,3719,1,"DE0009_02838",NA
"g004495_1_000001","g004495_1","emrK","putative multidrug resistance protein EmrK",60,9,87,1.02,1,2,0,2,0,2,89,"putative multidrug resistance protein EmrK(86):Multidrug export protein EmrA(2):p-hydroxybenzoic acid efflux pump subunit AaeA(1)","emrK(86):emrA(2):aaeA(1)",1164,1233,1168.69,3750,1,"DE0009_04638;DE0009_04647","KCJK1736_01193;KCJK1736_01203"
"g003823_000001","g003823","inaZ","hypothetical protein",60,18,87,1.03,1,2,0,3,0,3,90,"hypothetical protein(78):Ice nucleation protein(12)","NA(78):inaZ(12)",291,3768,2533.63,3756,1,NA,"KCJK1736_00820"
"g005894_000003","g005894","ddpF","putative D%2CD-dipeptide transport ATP-binding protein DdpF",80,11,86,1,1,1,0,0,0,0,86,"putative D%2CD-dipeptide transport ATP-binding protein DdpF(62):Vitamin B12 import ATP-binding protein BtuD(24)","ddpF(62):btuD(24)",939,1038,1013.69,3770,1,"DE0009_04414","KCJK1736_04970"
"g007635_000003","g007635","nanR","Transcriptional regulator NanR",80,9,86,1,1,1,0,0,0,0,86,"Transcriptional regulator NanR(51):HTH-type transcriptional repressor RspR(35)","nanR(51):rspR(35)",678,678,678,3770,2,"DE0009_04415","KCJK1736_04971"
"g003340_000003","g003340","triA","Melamine deaminase",80,23,86,1,1,1,0,0,0,0,86,"Melamine deaminase(43):Atrazine chlorohydrolase(42):5'-deoxyadenosine deaminase(1)","triA(43):atzA(42):dadD(1)",1134,1539,1500.56,3784,1,"DE0009_04407","KCJK1736_04963"
"g001359","g001359","wbbL","N-acetylglucosaminyl-diphospho-decaprenol L-rhamnosyltransferase",50,36,86,1,1,1,0,0,0,0,86,"N-acetylglucosaminyl-diphospho-decaprenol L-rhamnosyltransferase(54):hypothetical protein(32)","wbbL(54):NA(32)",384,894,835.92,3825,1,"DE0009_00131","KCJK1736_00787"
"g002129_000002","g002129","noc","Nucleoid occlusion protein",70,31,85,1,1,1,1,0,1,0,85,"Nucleoid occlusion protein(82):hypothetical protein(3):putative chromosome-partitioning protein ParB(1)","noc(82):NA(3):parB(1)",339,996,984.59,3841,1,"DE0009_04713",NA
"g003300_000002","g003300",NA,"hypothetical protein",70,24,85,1,1,1,0,0,0,0,85,"hypothetical protein(85)","NA(85)",309,480,460.06,3851,1,"DE0009_04480","KCJK1736_05037"
"g004587","g004587",NA,"hypothetical protein",50,17,85,1,1,1,0,0,0,0,85,"hypothetical protein(85)","NA(85)",732,786,752.75,3852,1,"DE0009_00946","KCJK1736_00552"
"g001982_000001","g001982",NA,"hypothetical protein",60,32,85,1.01,1,2,0,1,0,1,86,"hypothetical protein(86)","NA(86)",501,1326,1010.83,3858,1,"DE0009_00670",NA
"g006433","g006433","rhtC","hypothetical protein",50,11,85,1.27,1,2,2,23,2,23,108,"hypothetical protein(80):Threonine efflux protein(30)","NA(80):rhtC(30)",273,645,613.75,3865,1,NA,"KCJK1736_01308"
"g003448","g003448",NA,"hypothetical protein",50,23,85,1,1,1,0,0,0,0,85,"hypothetical protein(85)","NA(85)",129,363,357.49,3869,1,"DE0009_03170","KCJK1736_03987"
"g002579_1_000003","g002579_1",NA,"hypothetical protein",70,25,85,1,1,1,0,0,0,0,85,"hypothetical protein(85)","NA(85)",360,498,459.21,3878,1,"DE0009_00693","KCJK1736_00367"
"g006432","g006432",NA,"hypothetical protein",50,11,84,1,1,1,0,0,0,0,84,"hypothetical protein(84)","NA(84)",627,669,630.96,3896,1,"DE0009_02870","KCJK1736_03381"
"g009841","g009841","fcl","hypothetical protein",50,6,84,1,1,1,0,0,0,0,84,"hypothetical protein(83):GDP-L-fucose synthase(1)","NA(83):fcl(1)",1215,1221,1220.93,3905,1,"DE0009_04556",NA
"g004358","g004358","pgrR","HTH-type transcriptional regulator PgrR",50,18,84,1.02,1,2,0,2,0,2,86,"HTH-type transcriptional regulator PgrR(86)","pgrR(86)",366,954,908.41,3911,1,"DE0009_04865","KCJK1736_01398"
"g008035_000001","g008035",NA,"hypothetical protein",60,8,84,1,1,1,0,0,0,0,84,"hypothetical protein(84)","NA(84)",1134,1194,1135.64,3927,1,NA,"KCJK1736_01624"
"g004442","g004442","vapC","tRNA(fMet)-specific endonuclease VapC",50,18,83,1,1,1,0,0,0,0,83,"tRNA(fMet)-specific endonuclease VapC(83)","vapC(83)",399,471,408.33,3947,1,"DE0009_01239","KCJK1736_04341"
"g005721_000001","g005721",NA,"hypothetical protein",60,13,83,1,1,1,0,0,0,0,83,"hypothetical protein(83)","NA(83)",474,504,477.51,3948,1,"DE0009_01506",NA
"g003017","g003017",NA,"putative protein",50,25,83,1.07,1,3,1,5,1,6,89,"putative protein(87):hypothetical protein(3)","NA(90)",417,1257,1192.53,3955,1,"DE0009_04812","KCJK1736_01645;KCJK1736_02845"
"g003887","g003887","kpsT","Polysialic acid transport ATP-binding protein KpsT",50,20,83,1,1,1,0,0,0,0,83,"Polysialic acid transport ATP-binding protein KpsT(82):Autoinducer 2 import ATP-binding protein LsrA(1)","kpsT(82):lsrA(1)",276,1503,657.87,3971,1,NA,"KCJK1736_01843"
"g002151_000001","g002151",NA,"hypothetical protein",60,31,83,1.01,1,2,0,1,0,1,84,"hypothetical protein(84)","NA(84)",171,849,814.54,3992,1,"DE0009_02312","KCJK1736_00776"
"g003085_1_000004","g003085_1","ecfG","ECF RNA polymerase sigma factor EcfG",70,21,82,1.32,1,3,2,22,2,26,108,"ECF RNA polymerase sigma factor EcfG(102):hypothetical protein(8)","ecfG(102):NA(8)",177,543,503.48,4168,1,"DE0009_02973","KCJK1736_01904"
"g004169_1_000003","g004169_1",NA,"hypothetical protein",80,17,82,1.01,1,2,0,1,0,1,83,"hypothetical protein(83)","NA(83)",261,798,786.9,4189,1,"DE0009_04861","KCJK1736_01394;KCJK1736_01605"
"g004942","g004942",NA,"hypothetical protein",50,16,82,1,1,1,0,0,0,0,82,"hypothetical protein(82)","NA(82)",246,324,322.76,4202,1,"DE0009_04428","KCJK1736_04985"
"g003774_000002","g003774",NA,"hypothetical protein",70,19,82,1,1,1,0,0,0,0,82,"hypothetical protein(82)","NA(82)",171,300,180.11,4251,1,"DE0009_04487","KCJK1736_05045"
"g006825_000003","g006825",NA,"Lectin-like protein BA14k",80,8,82,1,1,1,0,0,0,0,82,"Lectin-like protein BA14k(80):hypothetical protein(2)","NA(82)",171,576,460.83,4358,1,"DE0009_01635",NA
"g003445_1_000001","g003445_1","fabG","3-oxoacyl-[acyl-carrier-protein] reductase FabG",60,18,81,1.02,1,2,1,2,1,2,83,"3-oxoacyl-[acyl-carrier-protein] reductase FabG(43):Oxidoreductase UcpA(31):3-alpha-hydroxycholanate dehydrogenase (NADP(+))(6):Dihydroanticapsin 7-dehydrogenase(2):hypothetical protein(2)","fabG(43):ucpA(31):baiA(6):NA(2):bacC(2)",168,783,764,4451,1,"DE0009_04863","KCJK1736_01396"
"g002715_1_000001","g002715_1","gpmA","2%2C3-bisphosphoglycerate-dependent phosphoglycerate mutase",60,22,81,1.06,1,2,0,5,0,5,86,"2%2C3-bisphosphoglycerate-dependent phosphoglycerate mutase(53):Glucosyl-3-phosphoglycerate phosphatase(20):phosphoglycerate mutase GpmB(9):Phosphoserine phosphatase 1(4)","gpmA(53):gpgP(20):gpmB(9):pspA(4)",624,696,637.6,4469,1,"DE0009_03151","KCJK1736_04006"
"g005710_000002","g005710","cbh","Choloylglycine hydrolase",70,13,81,1,1,1,0,0,0,0,81,"Choloylglycine hydrolase(75):putative protein YxeI(4):hypothetical protein(2)","cbh(75):yxeI(4):NA(2)",615,1068,1051.63,4489,1,"DE0009_02313","KCJK1736_00775"
"g006322_1_000005","g006322_1","gcvT","Aminomethyltransferase",80,7,80,1,1,1,0,0,0,0,80,"Aminomethyltransferase(79):hypothetical protein(1)","gcvT(79):NA(1)",606,1551,1409.92,4625,1,"DE0009_00945","KCJK1736_00551"
"g004621_000003","g004621","yyaP","putative protein YyaP",80,17,79,1,1,1,0,0,0,0,79,"putative protein YyaP(79)","yyaP(79)",525,546,528.65,4636,1,"DE0009_02314","KCJK1736_00774"
"g003208_000002","g003208",NA,"hypothetical protein",70,24,79,1,1,1,0,0,0,0,79,"hypothetical protein(79)","NA(79)",570,594,576.72,4636,2,"DE0009_02315","KCJK1736_00773"
"g000929","g000929",NA,"IS630 family transposase ISRm10-1",50,44,79,1.37,1,6,19,19,19,29,108,"IS630 family transposase ISRm10-1(69):hypothetical protein(51):IS630 family transposase ISMex41(3):IS630 family transposase ISRm10(2):IS630 family transposase ISRel6(2)","NA(127)",189,1002,467.62,4655,1,NA,"KCJK1736_01847"
"g008394_000003","g008394","yybR","putative HTH-type transcriptional regulator YybR",80,8,79,1,1,1,0,0,0,0,79,"putative HTH-type transcriptional regulator YybR(76):hypothetical protein(2):HTH-type transcriptional activator HxlR(1)","yybR(76):NA(2):hxlR(1)",366,387,376.29,4657,1,"DE0009_00317","KCJK1736_01760"
"g017057","g017057","prmC","Release factor glutamine methyltransferase",50,3,79,1,1,1,0,0,0,0,79,"Release factor glutamine methyltransferase(79)","prmC(79)",669,744,742.1,4664,1,"DE0009_02816","KCJK1736_03415"
"g004534","g004534","potD","hypothetical protein",50,17,79,1.15,1,2,0,12,0,12,91,"hypothetical protein(53):Spermidine/putrescine-binding periplasmic protein(38)","NA(53):potD(38)",198,1173,951.79,4669,1,"DE0009_02825","KCJK1736_03406"
"g000289_1_000001","g000289_1","xthA","Exodeoxyribonuclease III",60,62,79,1.24,1,3,19,18,19,19,98,"Exodeoxyribonuclease III(90):hypothetical protein(23):Exodeoxyribonuclease(4)","xthA(90):NA(23):exoA(4)",177,1029,674.67,4685,1,"(DE0009_00008:DE0009_00009)","(KCJK1736_01090:KCJK1736_01091);KCJK1736_01295"
"g005904","g005904","alkJ","putative GMC-type oxidoreductase",50,12,79,1.09,1,2,8,7,8,7,86,"putative GMC-type oxidoreductase(74):Alcohol dehydrogenase [acceptor](17):Oxygen-dependent choline dehydrogenase(3)","NA(74):alkJ(17):betA(3)",480,1731,1381.28,4711,1,NA,"KCJK1736_01604"
"g008532_000003","g008532","caiD","Carnitinyl-CoA dehydratase",80,8,78,1,1,1,0,0,0,0,78,"Carnitinyl-CoA dehydratase(71):Crotonyl-CoA hydratase(5):putative enoyl-CoA hydratase echA8(2)","caiD(71):NA(5):echA8(2)",834,834,834,4760,1,"DE0009_00318","KCJK1736_01761"
"g003908_2","g003908_2","dppB","Dipeptide transport system permease protein DppB",50,8,78,1,1,1,0,0,0,0,78,"Dipeptide transport system permease protein DppB(77):Glutathione transport system permease protein GsiC(1)","dppB(77):gsiC(1)",987,1029,988.62,4762,1,NA,"KCJK1736_01044"
"g002171_000001","g002171",NA,"hypothetical protein",60,30,78,1.06,1,2,0,5,0,5,83,"hypothetical protein(83)","NA(83)",201,471,208.16,4766,1,"DE0009_02985","KCJK1736_01892"
"g010797_000002","g010797",NA,"hypothetical protein",70,6,78,1,1,1,0,0,0,0,78,"hypothetical protein(78)","NA(78)",216,273,218.19,4769,1,"DE0009_01864","KCJK1736_02623"
"g003378_000001","g003378",NA,"hypothetical protein",60,22,78,1.21,1,3,2,14,2,16,94,"hypothetical protein(96)","NA(96)",246,783,752.88,4779,1,"DE0009_02978","KCJK1736_01899"
"g004250_000003","g004250",NA,"hypothetical protein",80,19,78,1,1,1,0,0,0,0,78,"hypothetical protein(78)","NA(78)",741,813,747.85,4784,1,"DE0009_00536","KCJK1736_00212"
"g018251_000001","g018251",NA,"hypothetical protein",60,3,77,1,1,1,0,0,0,0,77,"hypothetical protein(77)","NA(77)",405,438,429.58,4911,1,NA,"KCJK1736_00818"
"g001756_1_000003","g001756_1","dnaA","IS21 family transposase ISPkr1",70,28,77,1.44,1,20,2,13,2,34,111,"IS21 family transposase ISPkr1(64):hypothetical protein(22):IS21 family transposase ISMdi27(18):Insertion sequence IS5376 putative ATP-binding protein(3):IS21 family transposase ISMex39(3):IS21 family transposase IS1600(2):Chromosomal replication initiator protein DnaA(1)","NA(112):dnaA(1)",159,906,637.14,4937,1,NA,"KCJK1736_01633"
"g008250_000004","g008250","baiA","3-alpha-hydroxycholanate dehydrogenase (NADP(+))",90,8,76,1,1,1,1,0,1,0,76,"3-alpha-hydroxycholanate dehydrogenase (NADP(+))(49):2%2C3-dihydro-2%2C3-dihydroxybenzoate dehydrogenase(19):Cyclopentanol dehydrogenase(8):3alpha-hydroxy bile acid-CoA-ester 3-dehydrogenase 2(1)","baiA(49):entA(19):cpnA(8):baiA2(1)",297,834,740.81,4984,1,NA,"KCJK1736_04463"
"g008579_000003","g008579",NA,"hypothetical protein",80,7,76,1,1,1,0,0,0,0,76,"hypothetical protein(76)","NA(76)",315,315,315,4984,2,NA,"KCJK1736_04464"
"g003048","g003048",NA,"hypothetical protein",50,25,76,1.37,1,3,0,26,0,28,104,"hypothetical protein(104)","NA(104)",183,747,519.52,5007,1,"DE0009_04576;DE0009_04577",NA
"g002748","g002748",NA,"hypothetical protein",50,25,76,1,1,1,0,0,0,0,76,"hypothetical protein(76)","NA(76)",288,513,330.08,5037,1,"DE0009_00601","KCJK1736_00277"
"g003883_1_000001","g003883_1","ilvB","Acetolactate synthase large subunit",60,19,76,1.03,1,2,0,2,0,2,78,"Acetolactate synthase large subunit(40):Acetolactate synthase large subunit IlvB1(37):3D-(3%2C5/4)-trihydroxycyclohexane-1%2C2-dione hydrolase(1)","ilvB(40):ilvB1(37):iolD(1)",1356,1866,1712.31,5057,1,NA,"KCJK1736_01161"
"g007922_000003","g007922",NA,"hypothetical protein",80,7,75,1.01,1,2,0,1,0,1,76,"hypothetical protein(76)","NA(76)",1419,1743,1735.5,5082,1,NA,"KCJK1736_04122"
"g002024_000002","g002024",NA,"hypothetical protein",70,29,75,1.17,1,2,9,13,9,13,88,"hypothetical protein(97)","NA(97)",165,582,492.84,5102,1,"DE0009_04569",NA
"g001056","g001056","tnpR","Transposon gamma-delta resolvase",50,41,74,1.08,1,3,0,5,0,6,80,"Transposon gamma-delta resolvase(41):Transposon Tn3 resolvase(26):hypothetical protein(9):DNA-invertase hin(4)","tnpR(67):NA(9):hin(4)",129,867,569.17,5120,1,"DE0009_01907","KCJK1736_01793"
"g000640_2_000001","g000640_2",NA,"Ureidoglycolate lyase",60,18,74,1,1,1,1,0,1,0,74,"Ureidoglycolate lyase(75)","NA(75)",270,873,836.2,5121,1,"DE0009_02303",NA
"g004099_1_000005","g004099_1",NA,"hypothetical protein",70,15,74,1.01,1,2,0,1,0,1,75,"hypothetical protein(75)","NA(75)",210,1356,1330.96,5123,1,"DE0009_04489","KCJK1736_01585;KCJK1736_05047"
"g005162_000001","g005162",NA,"hypothetical protein",60,15,74,1.14,1,2,0,10,0,10,84,"hypothetical protein(84)","NA(84)",249,285,250.29,5126,1,"DE0009_00290;DE0009_04816","KCJK1736_01349"
"g003397_1_000005","g003397_1","rhaS","HTH-type transcriptional activator RhaS",70,20,73,1.03,1,2,0,2,0,2,75,"HTH-type transcriptional activator RhaS(66):hypothetical protein(9)","rhaS(66):NA(9)",252,933,824.8,5165,1,"DE0009_00340",NA
"g000776_000003","g000776",NA,"IS3 family transposase IS426",80,42,73,1.49,1,6,11,19,11,36,109,"IS3 family transposase IS426(87):hypothetical protein(33)","NA(120)",144,942,647.4,5168,1,"DE0009_02928",NA
"g003546_1_000003","g003546_1",NA,"hypothetical protein",70,19,72,1.22,1,3,0,14,0,16,88,"hypothetical protein(88)","NA(88)",447,783,705.03,5186,1,"DE0009_02982","KCJK1736_01895"
"g003612_1_000001","g003612_1",NA,"hypothetical protein",60,19,72,1.08,1,2,0,6,0,6,78,"hypothetical protein(78)","NA(78)",228,462,231.46,5188,1,"DE0009_02977","KCJK1736_01900"
"g004004_1_000003","g004004_1",NA,"hypothetical protein",70,18,72,1.22,1,3,0,14,0,16,88,"hypothetical protein(88)","NA(88)",360,360,360,5194,1,"DE0009_02979","KCJK1736_01898"
"g002373_000002","g002373",NA,"IS30 family transposase ISRle2",70,24,72,1.19,1,2,5,14,5,14,86,"IS30 family transposase ISRle2(54):hypothetical protein(37)","NA(91)",180,1002,795.66,5195,1,"DE0009_00884","KCJK1736_01185"
"g002688_000001","g002688","pspA","Phosphoserine phosphatase 1",60,25,71,1.13,1,2,0,9,0,9,80,"Phosphoserine phosphatase 1(53):phosphoglycerate mutase GpmB(25):hypothetical protein(2)","pspA(53):gpmB(25):NA(2)",336,663,587.81,5216,1,"DE0009_01347;DE0009_04568","KCJK1736_04233"
"g006178_000001","g006178",NA,"hypothetical protein",60,12,71,1,1,1,0,0,0,0,71,"hypothetical protein(71)","NA(71)",204,207,204.85,5217,1,"DE0009_04488","KCJK1736_05046"
