"allele_name","gene_family","consensus_gene_name","consensus_product","threshold","alleles_at_maximum_threshold","number_genomes","average_dose","min_dose","max_dose","genomes_containing_fissions","genomes_containing_duplications","number_fission_loci","number_duplicated_loci","no_loci","products","gene_names","min_length.bp.","max_length.bp.","average_length.bp.","cluster","cluster_order","DE0067","DE0068","ICMP17598","TPD7009","TPD7005","RZME10"
"g016061_000001","g016061",NA,"hypothetical protein",60,3,4,1,1,1,0,0,0,0,4,"hypothetical protein(4)","NA(4)",591,600,594.75,17761,1,"DE0067_00062","DE0068_00062","ICMP17598_04377",NA,NA,NA
"g018078_000001","g018078",NA,"hypothetical protein",60,3,4,1,1,1,0,0,0,0,4,"hypothetical protein(4)","NA(4)",204,234,211.5,17777,1,"DE0067_02879","DE0068_02878",NA,NA,NA,NA
"g015205","g015205","ftsH","ATP-dependent zinc metalloprotease FtsH",50,3,4,1,1,1,0,0,0,0,4,"ATP-dependent zinc metalloprotease FtsH(4)","ftsH(4)",1953,1974,1962,17778,1,"DE0067_00178","DE0068_00163",NA,NA,NA,NA
"g018199_000004","g018199",NA,"hypothetical protein",90,3,4,1,1,1,0,0,0,0,4,"hypothetical protein(4)","NA(4)",453,453,453,17821,1,"DE0067_02265","DE0068_01415","ICMP17598_02183",NA,NA,"RZME10_01811"
"g018471_000002","g018471",NA,"hypothetical protein",70,3,4,1,1,1,0,0,0,0,4,"hypothetical protein(4)","NA(4)",282,282,282,17822,1,"DE0067_00747","DE0068_00747","ICMP17598_00637",NA,NA,"RZME10_01282"
"g015001","g015001",NA,"hypothetical protein",50,3,4,1,1,1,0,0,0,0,4,"hypothetical protein(4)","NA(4)",1272,1299,1291.5,17880,1,NA,NA,NA,"TPD7009_01090","TPD7005_00164","RZME10_03417"
"g016953_000005","g016953",NA,"hypothetical protein",95,3,4,1,1,1,0,0,0,0,4,"hypothetical protein(4)","NA(4)",1122,1122,1122,17894,1,"DE0067_00272","DE0068_00272","ICMP17598_01070",NA,NA,"RZME10_02174"
"g022274","g022274",NA,"hypothetical protein",50,2,4,1,1,1,0,0,0,0,4,"hypothetical protein(4)","NA(4)",639,642,639.75,17914,1,NA,NA,NA,"TPD7009_01117","TPD7005_00137","RZME10_03445"
"g001407_2","g001407_2","soj","hypothetical protein",50,4,4,1,1,1,0,0,0,0,4,"hypothetical protein(3):Chromosome-partitioning ATPase Soj(1)","NA(3):soj(1)",639,1119,988.5,17934,1,NA,NA,"ICMP17598_02935",NA,NA,NA
"g012968","g012968",NA,"hypothetical protein",50,4,4,1,1,1,0,0,0,0,4,"hypothetical protein(4)","NA(4)",1212,1242,1221,17935,1,NA,NA,NA,NA,NA,"RZME10_00748"
"g024593_000002","g024593","cckA","Sensor kinase CckA",70,2,4,1,1,1,0,0,0,0,4,"Sensor kinase CckA(2):Response regulator MprA(2)","cckA(2):mprA(2)",390,390,390,17936,1,"DE0067_00149","DE0068_00149",NA,NA,NA,NA
"g003612_2_000002","g003612_2",NA,"hypothetical protein",60,3,4,1,1,1,0,0,0,0,4,"hypothetical protein(4)","NA(4)",240,255,243.75,17995,1,NA,NA,NA,"TPD7009_01385","TPD7005_01105","RZME10_04474"
"g018319_000001","g018319",NA,"hypothetical protein",60,3,4,1,1,1,0,0,0,0,4,"hypothetical protein(4)","NA(4)",768,834,800.25,17998,1,NA,NA,NA,"TPD7009_04543","TPD7005_04293",NA
"g012789","g012789","clpP","hypothetical protein",50,4,4,1,1,1,0,0,0,0,4,"hypothetical protein(3):ATP-dependent Clp protease proteolytic subunit(1)","NA(3):clpP(1)",1926,1989,1953.75,18010,1,NA,NA,NA,NA,NA,"RZME10_02396"
"g020332_000005","g020332",NA,"hypothetical protein",95,2,4,1,1,1,0,0,0,0,4,"hypothetical protein(4)","NA(4)",1296,1296,1296,18016,1,"DE0067_02430","DE0068_02429",NA,"TPD7009_00639","TPD7005_00614",NA
"g004846_2_000002","g004846_2",NA,"hypothetical protein",60,2,4,1,1,1,0,0,0,0,4,"hypothetical protein(4)","NA(4)",450,453,450.75,18023,1,NA,NA,NA,"TPD7009_04508","TPD7005_04328","RZME10_04246"
"g019981","g019981","ampG","Protein AmpG",50,2,4,1,1,1,0,0,0,0,4,"Protein AmpG(3):hypothetical protein(1)","ampG(3):NA(1)",1143,1254,1206.75,18056,1,NA,NA,NA,"TPD7009_04664","TPD7005_04406","RZME10_04170"
"g025347_000004","g025347",NA,"hypothetical protein",90,2,4,1,1,1,0,0,0,0,4,"hypothetical protein(4)","NA(4)",402,402,402,18060,1,"DE0067_03466","DE0068_03202",NA,"TPD7009_02619","TPD7005_01935",NA
"g016653_000002","g016653","pgiA","Glucose-6-phosphate isomerase",70,3,4,1,1,1,0,0,0,0,4,"Glucose-6-phosphate isomerase(4)","pgiA(4)",567,576,569.25,18083,1,NA,NA,NA,"TPD7009_04155","TPD7005_04505",NA
"g020571","g020571",NA,"hypothetical protein",50,2,4,1,1,1,0,0,0,0,4,"hypothetical protein(4)","NA(4)",1788,1788,1788,18093,1,NA,NA,NA,NA,NA,"RZME10_02588"
"g014084","g014084",NA,"hypothetical protein",50,4,4,1,1,1,0,0,0,0,4,"hypothetical protein(4)","NA(4)",165,237,183,18101,1,NA,NA,NA,NA,NA,"RZME10_03405"
"g016108_000002","g016108",NA,"hypothetical protein",70,3,4,1,1,1,0,0,0,0,4,"hypothetical protein(4)","NA(4)",186,591,489.75,18117,1,"DE0067_03000","DE0068_02999",NA,NA,NA,NA
"g018872_000002","g018872",NA,"hypothetical protein",70,2,3,1,1,1,0,0,0,0,3,"hypothetical protein(3)","NA(3)",2385,2424,2411,18174,1,NA,NA,NA,"TPD7009_01094","TPD7005_00160","RZME10_03421"
"g033137_000006","g033137",NA,"hypothetical protein",98,1,3,1,1,1,0,0,0,0,3,"hypothetical protein(3)","NA(3)",609,609,609,18174,2,NA,NA,NA,"TPD7009_01095","TPD7005_00159","RZME10_03422"
"g021948_000004","g021948",NA,"hypothetical protein",90,2,3,1,1,1,0,0,0,0,3,"hypothetical protein(3)","NA(3)",567,567,567,18174,3,NA,NA,NA,"TPD7009_01096","TPD7005_00158","RZME10_03423"
"g035491_000006","g035491",NA,"hypothetical protein",98,1,3,1,1,1,0,0,0,0,3,"hypothetical protein(3)","NA(3)",654,654,654,18174,4,NA,NA,NA,"TPD7009_01097","TPD7005_00157","RZME10_03424"
"g020861_000004","g020861",NA,"hypothetical protein",90,2,3,1,1,1,0,0,0,0,3,"hypothetical protein(3)","NA(3)",597,606,603,18174,5,NA,NA,NA,"TPD7009_01098","TPD7005_00156","RZME10_03425"
"g021969_000004","g021969",NA,"hypothetical protein",90,2,3,1,1,1,0,0,0,0,3,"hypothetical protein(3)","NA(3)",564,564,564,18174,6,NA,NA,NA,"TPD7009_01099","TPD7005_00155","RZME10_03426"
"g028799_000006","g028799","ydjE","Inner membrane metabolite transport protein YdjE",98,1,3,1,1,1,0,0,0,0,3,"Inner membrane metabolite transport protein YdjE(3)","ydjE(3)",1374,1374,1374,18209,1,"DE0067_04605","DE0068_04585",NA,NA,NA,NA
"g043499_000006","g043499","accB","Biotin carboxyl carrier protein of acetyl-CoA carboxylase",98,1,3,1,1,1,0,0,0,0,3,"Biotin carboxyl carrier protein of acetyl-CoA carboxylase(3)","accB(3)",444,444,444,18209,2,"DE0067_04604","DE0068_04586",NA,NA,NA,NA
"g035372_000006","g035372","ybgJ","putative protein YbgJ",98,1,3,1,1,1,0,0,0,0,3,"putative protein YbgJ(3)","ybgJ(3)",663,663,663,18209,3,"DE0067_04602","DE0068_04588",NA,NA,NA,NA
"g031800_000006","g031800","ybgK","putative protein YbgK",98,1,3,1,1,1,0,0,0,0,3,"putative protein YbgK(3)","ybgK(3)",975,975,975,18209,4,"DE0067_04601","DE0068_04589",NA,NA,NA,NA
"g043659_000006","g043659",NA,"hypothetical protein",98,1,3,1,1,1,0,0,0,0,3,"hypothetical protein(3)","NA(3)",435,435,435,18209,5,"DE0067_04600","DE0068_04590",NA,NA,NA,NA
"g020497","g020497",NA,"Modification methylase Eco57IB",50,2,3,1,1,1,0,0,0,0,3,"Modification methylase Eco57IB(3)","NA(3)",1719,1836,1797,18226,1,NA,NA,NA,"TPD7009_04335","TPD7005_02079",NA
"g023622_000001","g023622",NA,"hypothetical protein",60,2,3,1,1,1,0,0,0,0,3,"hypothetical protein(3)","NA(3)",687,699,695,18226,2,NA,NA,NA,"TPD7009_04336","TPD7005_02078",NA
"g023469","g023469",NA,"hypothetical protein",50,2,3,1,1,1,0,0,0,0,3,"hypothetical protein(3)","NA(3)",1092,1104,1096,18226,3,NA,NA,NA,"TPD7009_04337","TPD7005_02077",NA
"g018933","g018933",NA,"hypothetical protein",50,2,3,1,1,1,0,0,0,0,3,"hypothetical protein(3)","NA(3)",2502,2508,2506,18226,4,NA,NA,NA,"TPD7009_04338","TPD7005_02076",NA
"g022636_000005","g022636",NA,"hypothetical protein",95,2,3,1,1,1,0,0,0,0,3,"hypothetical protein(3)","NA(3)",534,534,534,18228,1,"DE0067_01737","DE0068_01943",NA,NA,NA,"RZME10_03973"
"g024999_000003","g024999",NA,"hypothetical protein",80,2,3,1,1,1,0,0,0,0,3,"hypothetical protein(3)","NA(3)",441,441,441,18228,2,"DE0067_01736","DE0068_01944",NA,NA,NA,"RZME10_03972"
"g026292_000004","g026292",NA,"hypothetical protein",90,2,3,1,1,1,0,0,0,0,3,"hypothetical protein(3)","NA(3)",765,765,765,18228,3,"DE0067_01735","DE0068_01945",NA,NA,NA,"RZME10_03971"
"g040973_000006","g040973",NA,"hypothetical protein",98,1,3,1,1,1,0,0,0,0,3,"hypothetical protein(3)","NA(3)",138,345,207,18228,4,"DE0067_01734","DE0068_01946",NA,NA,NA,"RZME10_03970"
"g023611_000005","g023611",NA,"hypothetical protein",95,2,3,1,1,1,0,0,0,0,3,"hypothetical protein(3)","NA(3)",687,687,687,18248,1,NA,NA,NA,NA,NA,"RZME10_02584"
"g019006_000004","g019006",NA,"hypothetical protein",90,2,3,1,1,1,0,0,0,0,3,"hypothetical protein(3)","NA(3)",657,2193,1681,18248,2,NA,NA,NA,NA,NA,"RZME10_02582"
"g021419_000005","g021419",NA,"hypothetical protein",95,2,3,1,1,1,0,0,0,0,3,"hypothetical protein(3)","NA(3)",1002,1002,1002,18248,3,NA,NA,NA,NA,NA,"RZME10_02581"
"g020548_000004","g020548",NA,"hypothetical protein",90,2,3,1,1,1,0,0,0,0,3,"hypothetical protein(3)","NA(3)",1815,1818,1817,18248,4,NA,NA,NA,NA,NA,"RZME10_02580"
"g045898_000006","g045898",NA,"hypothetical protein",98,1,3,1,1,1,0,0,0,0,3,"hypothetical protein(3)","NA(3)",261,261,261,18254,1,NA,NA,NA,"TPD7009_04525","TPD7005_04311","RZME10_04263"
"g046799_000006","g046799",NA,"hypothetical protein",98,1,3,1,1,1,0,0,0,0,3,"hypothetical protein(3)","NA(3)",315,315,315,18254,2,NA,NA,NA,"TPD7009_04524","TPD7005_04312","RZME10_04262"
"g047774_000006","g047774",NA,"hypothetical protein",98,1,3,1,1,1,0,0,0,0,3,"hypothetical protein(3)","NA(3)",390,390,390,18254,3,NA,NA,NA,"TPD7009_04522","TPD7005_04314","RZME10_04260"
"g033678_000006","g033678",NA,"hypothetical protein",98,1,3,1,1,1,0,0,0,0,3,"hypothetical protein(3)","NA(3)",501,501,501,18254,4,NA,NA,NA,"TPD7009_04520","TPD7005_04316","RZME10_04258"
"g019408_000001","g019408",NA,"hypothetical protein",60,2,3,1,1,1,0,0,0,0,3,"hypothetical protein(3)","NA(3)",1887,1893,1891,18272,1,NA,NA,"ICMP17598_03711",NA,NA,NA
"g018894_000001","g018894",NA,"hypothetical protein",60,2,3,1,1,1,0,0,0,0,3,"hypothetical protein(3)","NA(3)",2388,2388,2388,18272,2,NA,NA,"ICMP17598_03710",NA,NA,NA
"g020964","g020964",NA,"hypothetical protein",50,2,3,1,1,1,0,0,0,0,3,"hypothetical protein(3)","NA(3)",594,648,630,18272,3,NA,NA,"ICMP17598_03709",NA,NA,NA
"g019524_000002","g019524",NA,"hypothetical protein",70,2,3,1,1,1,0,0,0,0,3,"hypothetical protein(3)","NA(3)",918,1626,1154,18272,4,NA,NA,"ICMP17598_03708",NA,NA,NA
"g023324_000003","g023324","pgrR","HTH-type transcriptional regulator PgrR",80,2,3,1,1,1,0,0,0,0,3,"HTH-type transcriptional regulator PgrR(3)","pgrR(3)",918,921,920,18276,1,NA,NA,NA,NA,NA,"RZME10_04324"
"g025133_000004","g025133","hcaB","3-phenylpropionate-dihydrodiol/cinnamic acid-dihydrodiol dehydrogenase",90,2,3,1,1,1,0,0,0,0,3,"3-phenylpropionate-dihydrodiol/cinnamic acid-dihydrodiol dehydrogenase(2):3-oxoacyl-[acyl-carrier-protein] reductase FabG(1)","hcaB(2):fabG(1)",834,834,834,18276,2,NA,NA,NA,NA,NA,"RZME10_04325"
"g026373_000004","g026373","bacC","Dihydroanticapsin 7-dehydrogenase",90,2,3,1,1,1,0,0,0,0,3,"Dihydroanticapsin 7-dehydrogenase(3)","bacC(3)",753,753,753,18276,3,NA,NA,NA,NA,NA,"RZME10_04326"
"g017762_000003","g017762",NA,"hypothetical protein",80,3,3,1,1,1,0,0,0,0,3,"hypothetical protein(3)","NA(3)",708,726,714,18276,4,NA,NA,NA,NA,NA,"RZME10_04327"
"g024673_000005","g024673",NA,"hypothetical protein",95,2,3,1,1,1,0,0,0,0,3,"hypothetical protein(3)","NA(3)",231,231,231,18298,1,NA,NA,NA,"TPD7009_01121","TPD7005_00133","RZME10_03449"
"g023392_000004","g023392",NA,"hypothetical protein",90,2,3,1,1,1,0,0,0,0,3,"hypothetical protein(3)","NA(3)",132,135,133,18298,2,NA,NA,NA,"TPD7009_01120","TPD7005_00134","RZME10_03448"
"g042934_000006","g042934",NA,"hypothetical protein",98,1,3,1,1,1,0,0,0,0,3,"hypothetical protein(3)","NA(3)",207,207,207,18298,3,NA,NA,NA,"TPD7009_01119","TPD7005_00135","RZME10_03447"
"g033838_000006","g033838",NA,"hypothetical protein",98,1,3,1,1,1,0,0,0,0,3,"hypothetical protein(3)","NA(3)",492,492,492,18298,4,NA,NA,NA,"TPD7009_01118","TPD7005_00136","RZME10_03446"
"g018983_000005","g018983",NA,"hypothetical protein",95,2,3,1,1,1,0,0,0,0,3,"hypothetical protein(3)","NA(3)",4029,4029,4029,18301,1,"DE0067_04666","DE0068_04524",NA,NA,NA,NA
"g019816_000004","g019816",NA,"hypothetical protein",90,2,3,1,1,1,0,0,0,0,3,"hypothetical protein(3)","NA(3)",1221,1221,1221,18301,2,"DE0067_04665","DE0068_04525",NA,NA,NA,NA
"g021561_000002","g021561",NA,"hypothetical protein",70,2,3,1,1,1,0,0,0,0,3,"hypothetical protein(3)","NA(3)",738,981,819,18301,3,"DE0067_04664","DE0068_04526",NA,NA,NA,NA
"g017226_000002","g017226",NA,"hypothetical protein",70,3,3,1,1,1,0,0,0,0,3,"hypothetical protein(3)","NA(3)",192,192,192,18320,3,NA,NA,"ICMP17598_01600",NA,NA,NA
"g018163_000003","g018163",NA,"hypothetical protein",80,3,3,1,1,1,0,0,0,0,3,"hypothetical protein(3)","NA(3)",210,210,210,18324,2,NA,NA,NA,NA,NA,"RZME10_02395"
"g016956_000003","g016956",NA,"hypothetical protein",80,3,3,1,1,1,0,0,0,0,3,"hypothetical protein(3)","NA(3)",1119,1119,1119,18324,3,NA,NA,NA,NA,NA,"RZME10_02394"
"g045137_000006","g045137",NA,"hypothetical protein",98,1,3,1,1,1,0,0,0,0,3,"hypothetical protein(3)","NA(3)",288,288,288,18330,1,"DE0067_04651","DE0068_04539","ICMP17598_04266",NA,NA,NA
"g036548_000006","g036548",NA,"hypothetical protein",98,1,3,1,1,1,0,0,0,0,3,"hypothetical protein(3)","NA(3)",186,186,186,18330,2,"DE0067_04652","DE0068_04538","ICMP17598_04267",NA,NA,NA
"g019161_000001","g019161",NA,"hypothetical protein",60,2,3,1,1,1,0,0,0,0,3,"hypothetical protein(3)","NA(3)",408,582,466,18330,3,"DE0067_04653","DE0068_04537",NA,NA,NA,NA
"g045793_000006","g045793",NA,"hypothetical protein",98,1,3,1,1,1,0,0,0,0,3,"hypothetical protein(3)","NA(3)",264,264,264,18373,1,NA,NA,NA,"TPD7009_04487","TPD7005_04349","RZME10_04225"
"g039066_000006","g039066",NA,"hypothetical protein",98,1,3,1,1,1,0,0,0,0,3,"hypothetical protein(3)","NA(3)",672,672,672,18373,2,NA,NA,NA,"TPD7009_04486","TPD7005_04350","RZME10_04224"
"g041956_000006","g041956",NA,"hypothetical protein",98,1,3,1,1,1,0,0,0,0,3,"hypothetical protein(3)","NA(3)",234,234,234,18373,3,NA,NA,NA,"TPD7009_04485","TPD7005_04351","RZME10_04223"
"g035494_000006","g035494",NA,"hypothetical protein",98,1,3,1,1,1,0,0,0,0,3,"hypothetical protein(3)","NA(3)",654,654,654,18388,1,NA,NA,NA,"TPD7009_04511","TPD7005_04325","RZME10_04249"
"g045177_000006","g045177",NA,"hypothetical protein",98,1,3,1,1,1,0,0,0,0,3,"hypothetical protein(3)","NA(3)",285,285,285,18388,2,NA,NA,NA,"TPD7009_04512","TPD7005_04324","RZME10_04250"
"g034148_000006","g034148","rpaI","4-coumaroyl-homoserine lactone synthase",98,1,3,1,1,1,0,0,0,0,3,"4-coumaroyl-homoserine lactone synthase(3)","rpaI(3)",642,642,642,18388,3,NA,NA,NA,"TPD7009_04513","TPD7005_04323","RZME10_04251"
"g018739_000001","g018739",NA,"hypothetical protein",60,3,3,1,1,1,0,0,0,0,3,"hypothetical protein(3)","NA(3)",372,372,372,18408,2,NA,NA,NA,NA,NA,"RZME10_03345"
"g016412","g016412",NA,"hypothetical protein",50,3,3,1,1,1,0,0,0,0,3,"hypothetical protein(3)","NA(3)",984,999,990,18408,3,NA,NA,NA,NA,NA,"RZME10_03344"
"g033594_000006","g033594",NA,"hypothetical protein",98,1,3,1,1,1,0,0,0,0,3,"hypothetical protein(3)","NA(3)",501,501,501,18414,1,NA,NA,NA,"TPD7009_04506","TPD7005_04330","RZME10_04244"
"g048163_000006","g048163",NA,"hypothetical protein",98,1,3,1,1,1,0,0,0,0,3,"hypothetical protein(3)","NA(3)",369,369,369,18414,2,NA,NA,NA,"TPD7009_04507","TPD7005_04329","RZME10_04245"
"g020721_000002","g020721","ftsH","ATP-dependent zinc metalloprotease FtsH",70,2,3,1,1,1,0,0,0,0,3,"ATP-dependent zinc metalloprotease FtsH(3)","ftsH(3)",993,996,995,18421,1,NA,NA,NA,"TPD7009_03110","TPD7005_04692",NA
"g018999_000001","g018999",NA,"hypothetical protein",60,2,3,1,1,1,0,0,0,0,3,"hypothetical protein(3)","NA(3)",2334,2337,2336,18421,2,NA,NA,NA,"TPD7009_03111","TPD7005_04693",NA
"g003781_2_000001","g003781_2",NA,"hypothetical protein",60,3,3,1,1,1,0,0,0,0,3,"hypothetical protein(3)","NA(3)",879,885,883,18425,1,NA,NA,"ICMP17598_04320",NA,NA,NA
"g016220","g016220",NA,"hypothetical protein",50,3,3,1,1,1,0,0,0,0,3,"hypothetical protein(3)","NA(3)",585,894,780,18425,2,NA,NA,"ICMP17598_04319",NA,NA,NA
"g023607_000003","g023607","virC1","Protein virC1",80,2,3,1,1,1,0,0,0,0,3,"Protein virC1(3)","virC1(3)",687,690,688,18436,1,NA,NA,NA,"TPD7009_04708","TPD7005_04764",NA
"g026076_000001","g026076",NA,"hypothetical protein",60,2,3,1,1,1,0,0,0,0,3,"hypothetical protein(3)","NA(3)",390,390,390,18436,2,NA,NA,NA,"TPD7009_04709","TPD7005_04763",NA
"g025594","g025594",NA,"hypothetical protein",50,2,3,1,1,1,0,0,0,0,3,"hypothetical protein(3)","NA(3)",267,270,268,18439,1,NA,NA,NA,"TPD7009_00058","TPD7005_02699",NA
"g026124_000002","g026124",NA,"hypothetical protein",70,2,3,1,1,1,0,0,0,0,3,"hypothetical protein(3)","NA(3)",381,381,381,18441,2,NA,"DE0068_04400",NA,NA,NA,NA
"g026368_000002","g026368",NA,"hypothetical protein",70,2,3,1,1,1,0,0,0,0,3,"hypothetical protein(3)","NA(3)",750,756,754,18460,2,NA,NA,NA,NA,NA,"RZME10_01677"
"g021613_000005","g021613","fepD","Ferric enterobactin transport system permease protein FepD",95,2,3,1,1,1,0,0,0,0,3,"Ferric enterobactin transport system permease protein FepD(3)","fepD(3)",1035,1035,1035,18493,1,"DE0067_03682","DE0068_04000",NA,NA,NA,"RZME10_01428"
"g020690_000005","g020690","dctB","C4-dicarboxylate transport sensor protein DctB",95,2,3,1,1,1,0,0,0,0,3,"C4-dicarboxylate transport sensor protein DctB(3)","dctB(3)",1668,1668,1668,18493,2,"DE0067_03681","DE0068_04001",NA,NA,NA,"RZME10_01427"
"g014964_000001","g014964",NA,"hypothetical protein",60,3,3,1,1,1,0,0,0,0,3,"hypothetical protein(3)","NA(3)",2430,2463,2452,18529,1,NA,NA,"ICMP17598_01623",NA,NA,NA
"g018596_000003","g018596",NA,"hypothetical protein",80,3,3,1,1,1,0,0,0,0,3,"hypothetical protein(3)","NA(3)",312,321,318,18529,2,NA,NA,"ICMP17598_01622",NA,NA,NA
"g022073_000005","g022073",NA,"hypothetical protein",95,2,3,1,1,1,0,0,0,0,3,"hypothetical protein(3)","NA(3)",498,498,498,18575,1,"DE0067_00131","DE0068_00131","ICMP17598_04531",NA,NA,NA
"g019591_000005","g019591","mhpA","3-(3-hydroxy-phenyl)propionate/3-hydroxycinnamic acid hydroxylase",95,2,3,1,1,1,0,0,0,0,3,"3-(3-hydroxy-phenyl)propionate/3-hydroxycinnamic acid hydroxylase(3)","mhpA(3)",1749,1749,1749,18575,2,"DE0067_00132","DE0068_00132","ICMP17598_04530",NA,NA,NA
"g025641_2_000011","g025641_2",NA,"hypothetical protein",98,1,3,1,1,1,0,0,0,0,3,"hypothetical protein(3)","NA(3)",261,261,261,18581,1,NA,NA,NA,"TPD7009_04533","TPD7005_04303","RZME10_04271"
"g044231_000006","g044231",NA,"hypothetical protein",98,1,3,1,1,1,0,0,0,0,3,"hypothetical protein(3)","NA(3)",465,465,465,18581,2,NA,NA,NA,"TPD7009_04536","TPD7005_04300","RZME10_04274"
"g026388_000002","g026388",NA,"hypothetical protein",70,2,3,1,1,1,0,0,0,0,3,"hypothetical protein(3)","NA(3)",786,792,788,18600,1,NA,NA,NA,"TPD7009_00475","TPD7005_00777","RZME10_01764"
"g021870_000004","g021870",NA,"hypothetical protein",90,2,3,1,1,1,0,0,0,0,3,"hypothetical protein(3)","NA(3)",579,579,579,18600,2,NA,NA,NA,"TPD7009_00476","TPD7005_00776","RZME10_01763"
"g019214_000005","g019214",NA,"hypothetical protein",95,2,3,1,1,1,0,0,0,0,3,"hypothetical protein(3)","NA(3)",1482,1482,1482,18643,1,NA,NA,NA,"TPD7009_01092","TPD7005_00162","RZME10_03419"
"g019308_000003","g019308",NA,"hypothetical protein",80,2,3,1,1,1,0,0,0,0,3,"hypothetical protein(3)","NA(3)",2175,2181,2177,18643,2,NA,NA,NA,"TPD7009_01091","TPD7005_00163","RZME10_03418"
"g020625_000003","g020625",NA,"hypothetical protein",80,2,3,1,1,1,0,0,0,0,3,"hypothetical protein(3)","NA(3)",1548,1548,1548,18666,1,"DE0067_04660","DE0068_04530",NA,NA,NA,NA
"g025127_000002","g025127",NA,"hypothetical protein",70,2,3,1,1,1,0,0,0,0,3,"hypothetical protein(3)","NA(3)",837,837,837,18666,2,"DE0067_04661","DE0068_04529",NA,NA,NA,NA
"g021234_000005","g021234",NA,"hypothetical protein",95,2,3,1,1,1,0,0,0,0,3,"hypothetical protein(3)","NA(3)",1017,1017,1017,18672,1,NA,NA,NA,"TPD7009_03282","TPD7005_04028","RZME10_01582"
"g030068_000006","g030068","poxB","Pyruvate dehydrogenase [ubiquinone]",98,1,3,1,1,1,0,0,0,0,3,"Pyruvate dehydrogenase [ubiquinone](3)","poxB(3)",1722,1722,1722,18672,2,NA,NA,NA,"TPD7009_03283","TPD7005_04027","RZME10_01581"
"g038597_000006","g038597",NA,"hypothetical protein",98,1,3,1,1,1,0,0,0,0,3,"hypothetical protein(3)","NA(3)",1092,1092,1092,18715,1,NA,NA,NA,"TPD7009_04665","TPD7005_04405","RZME10_04171"
"g041403_000006","g041403",NA,"hypothetical protein",98,1,3,1,1,1,0,0,0,0,3,"hypothetical protein(3)","NA(3)",249,249,249,18715,2,NA,NA,NA,"TPD7009_04666","TPD7005_04404","RZME10_04172"
"g016722","g016722",NA,"hypothetical protein",50,3,3,1,1,1,0,0,0,0,3,"hypothetical protein(3)","NA(3)",504,537,517,18833,1,NA,NA,NA,NA,NA,"RZME10_00747"
"g023243_000004","g023243",NA,"hypothetical protein",90,2,3,1,1,1,0,0,0,0,3,"hypothetical protein(3)","NA(3)",159,324,214,18869,1,NA,NA,NA,"TPD7009_00160","TPD7005_02801","RZME10_02073"
"g048664_000006","g048664",NA,"hypothetical protein",98,1,3,1,1,1,0,0,0,0,3,"hypothetical protein(3)","NA(3)",729,729,729,18874,1,NA,NA,"ICMP17598_03406","TPD7009_02605","TPD7005_01921",NA
"g024315_000005","g024315",NA,"hypothetical protein",95,2,3,1,1,1,0,0,0,0,3,"hypothetical protein(3)","NA(3)",345,345,345,18879,1,NA,NA,NA,"TPD7009_01116","TPD7005_00138","RZME10_03444"
"g020734_000001","g020734","mmgC","Acyl-CoA dehydrogenase",60,2,3,1,1,1,0,0,0,0,3,"Acyl-CoA dehydrogenase(3)","mmgC(3)",1158,1158,1158,18926,1,"DE0067_04668","DE0068_04522",NA,NA,NA,NA
"g023761_000001","g023761",NA,"hypothetical protein",60,2,3,1,1,1,0,0,0,0,3,"hypothetical protein(3)","NA(3)",861,861,861,18944,1,"DE0067_00701","DE0068_00701",NA,NA,NA,NA
"g023286","g023286",NA,"hypothetical protein",50,2,3,1,1,1,0,0,0,0,3,"hypothetical protein(3)","NA(3)",141,150,144,18945,1,"DE0067_00711","DE0068_00711",NA,NA,NA,"RZME10_03413"
"g021090","g021090",NA,"hypothetical protein",50,2,3,1,1,1,0,0,0,0,3,"hypothetical protein(3)","NA(3)",942,1017,992,18956,1,NA,NA,NA,"TPD7009_00083","TPD7005_02724",NA
"g023044_000005","g023044",NA,"hypothetical protein",95,2,3,1,1,1,0,0,0,0,3,"hypothetical protein(3)","NA(3)",186,186,186,18999,1,NA,NA,"ICMP17598_02518","TPD7009_00904","TPD7005_00349",NA
"g019160_000004","g019160","noc","Nucleoid occlusion protein",90,2,3,1,1,1,0,0,0,0,3,"Nucleoid occlusion protein(3)","noc(3)",2028,2028,2028,19001,1,NA,NA,NA,"TPD7009_04540","TPD7005_04296","RZME10_04278"
"g019177_2_000012","g019177_2",NA,"hypothetical protein",98,1,3,1,1,1,0,0,0,0,3,"hypothetical protein(3)","NA(3)",198,198,198,19008,1,"DE0067_03918","DE0068_03764","ICMP17598_03826",NA,NA,NA
"g021303_000001","g021303",NA,"hypothetical protein",60,2,3,1,1,1,0,0,0,0,3,"hypothetical protein(3)","NA(3)",846,969,928,19041,1,"DE0067_02463","DE0068_02462",NA,NA,NA,"RZME10_00097"
"g019801_000002","g019801",NA,"hypothetical protein",70,2,3,1,1,1,0,0,0,0,3,"hypothetical protein(3)","NA(3)",957,1224,1135,19049,1,"DE0067_04461","DE0068_04405",NA,NA,NA,NA
