"allele_name","gene_family","consensus_gene_name","consensus_product","threshold","alleles_at_maximum_threshold","number_genomes","average_dose","min_dose","max_dose","genomes_containing_fissions","genomes_containing_duplications","number_fission_loci","number_duplicated_loci","no_loci","products","gene_names","min_length.bp.","max_length.bp.","average_length.bp.","cluster","cluster_order","UMA610","ICMP6402","SBV_302782"
"g004243_000001","g004243",NA,"hypothetical protein",60,19,56,1,1,1,0,0,0,0,56,"hypothetical protein(56)","NA(56)",405,417,406.55,5684,1,"UMA610_00739","ICMP6402_00495","SBV_302782_02286"
"g003931_000002","g003931",NA,"hypothetical protein",70,20,56,1,1,1,0,0,0,0,56,"hypothetical protein(56)","NA(56)",627,702,698.14,5702,1,"UMA610_01486","ICMP6402_05069","SBV_302782_04619"
"g005466_1_000001","g005466_1","ybaQ","putative HTH-type transcriptional regulator YbaQ",60,9,55,1.02,1,2,0,1,0,1,56,"putative HTH-type transcriptional regulator YbaQ(43):hypothetical protein(13)","ybaQ(43):NA(13)",123,306,297.16,5705,1,"UMA610_01200","ICMP6402_04894","SBV_302782_04451"
"g006634_000001","g006634",NA,"hypothetical protein",60,11,55,1,1,1,0,0,0,0,55,"hypothetical protein(55)","NA(55)",393,405,395.4,5718,1,"UMA610_01034","ICMP6402_00197","SBV_302782_01989"
"g005610","g005610",NA,"hypothetical protein",50,13,55,1.02,1,2,0,1,0,1,56,"hypothetical protein(56)","NA(56)",267,1308,1270.18,5729,1,NA,NA,"SBV_302782_00749"
"g005223_000003","g005223",NA,"hypothetical protein",80,15,55,1,1,1,0,0,0,0,55,"hypothetical protein(55)","NA(55)",282,315,297.05,5731,1,"UMA610_01467","ICMP6402_05050","SBV_302782_04600"
"g010080_000002","g010080",NA,"hypothetical protein",70,6,54,1,1,1,0,0,0,0,54,"hypothetical protein(54)","NA(54)",495,702,594.83,5779,1,NA,NA,"SBV_302782_03136"
"g008901_000002","g008901",NA,"hypothetical protein",70,7,54,1,1,1,0,0,0,0,54,"hypothetical protein(54)","NA(54)",1023,1128,1025.28,5787,1,NA,"ICMP6402_05111",NA
"g004544","g004544",NA,"hypothetical protein",50,16,54,1.02,1,2,0,1,0,1,55,"hypothetical protein(55)","NA(55)",444,1281,1259.73,5821,1,NA,NA,"SBV_302782_00747"
"g001131_1_000003","g001131_1",NA,"hypothetical protein",70,40,53,1.21,1,4,0,9,0,11,64,"hypothetical protein(64)","NA(64)",324,678,472.92,5837,1,NA,NA,"SBV_302782_00727"
"g001376_1_000001","g001376_1",NA,"hypothetical protein",60,25,53,1,1,1,0,0,0,0,53,"hypothetical protein(53)","NA(53)",252,369,346.36,5858,1,NA,NA,"SBV_302782_01774"
"g005608","g005608","sasA","Adaptive-response sensory-kinase SasA",50,13,53,1,1,1,0,0,0,0,53,"Adaptive-response sensory-kinase SasA(53)","sasA(53)",1266,1287,1272.51,5875,1,NA,"ICMP6402_05132",NA
"g017211_1_000008","g017211_1",NA,"hypothetical protein",98,1,53,1,1,1,0,0,0,0,53,"hypothetical protein(53)","NA(53)",309,918,334.3,5877,1,NA,"ICMP6402_05228",NA
"g002274_000002","g002274","feuC","Iron-uptake system permease protein FeuC",70,30,53,1,1,1,0,0,0,0,53,"Iron-uptake system permease protein FeuC(33):Fe(3+) dicitrate transport system permease protein FecD(18):Hemin transport system permease protein HmuU(1):putative siderophore transport system permease protein YfhA(1)","feuC(33):fecD(18):hmuU(1):yfhA(1)",1038,1041,1040.94,5893,1,"UMA610_01164","ICMP6402_04857",NA
"g004873","g004873",NA,"hypothetical protein",50,16,53,1,1,1,0,0,0,0,53,"hypothetical protein(53)","NA(53)",189,309,236.55,5894,1,"UMA610_00738","ICMP6402_00496","SBV_302782_02287"
"g003642_000004","g003642",NA,"hypothetical protein",90,15,53,1,1,1,5,0,5,0,53,"hypothetical protein(58)","NA(58)",489,2541,2164.6,5897,1,"UMA610_01466","ICMP6402_05049","SBV_302782_04599"
"g001105_2","g001105_2",NA,"hypothetical protein",50,18,52,1.21,1,3,1,9,1,11,63,"hypothetical protein(64)","NA(64)",297,1428,1222.12,5913,1,NA,"ICMP6402_02313",NA
"g004600_000001","g004600",NA,"hypothetical protein",60,16,52,1,1,1,0,0,0,0,52,"hypothetical protein(52)","NA(52)",210,705,644.19,5914,1,"UMA610_02985",NA,NA
"g005186","g005186",NA,"hypothetical protein",50,15,52,1,1,1,0,0,0,0,52,"hypothetical protein(52)","NA(52)",360,366,365.77,5924,1,"UMA610_00881",NA,"SBV_302782_02140"
"g004390_000001","g004390",NA,"hypothetical protein",60,18,52,1,1,1,0,0,0,0,52,"hypothetical protein(52)","NA(52)",426,510,427.62,5944,1,"UMA610_03586","ICMP6402_04243","SBV_302782_03972"
"g008470","g008470","rutC","hypothetical protein",50,8,52,1.08,1,2,0,4,0,4,56,"hypothetical protein(38):Putative aminoacrylate peracid reductase RutC(18)","NA(38):rutC(18)",345,411,348.75,5947,1,NA,"ICMP6402_03230",NA
"g003773_1_000006","g003773_1","hxlR","hypothetical protein",80,19,51,1.04,1,2,0,2,0,2,53,"hypothetical protein(52):HTH-type transcriptional activator HxlR(1)","NA(52):hxlR(1)",210,417,409.75,5967,1,"UMA610_03902","ICMP6402_04802","SBV_302782_04200"
"g002932_000003","g002932",NA,"hypothetical protein",80,26,51,1.04,1,2,2,2,2,2,53,"hypothetical protein(55)","NA(55)",351,906,849.93,5967,2,"UMA610_03901","ICMP6402_04803","SBV_302782_04199"
"g003701","g003701",NA,"hypothetical protein",50,21,51,1.02,1,2,0,1,0,1,52,"hypothetical protein(52)","NA(52)",240,1131,964.56,5985,1,NA,NA,"SBV_302782_00715"
"g006857_000003","g006857","pgrR","HTH-type transcriptional regulator PgrR",80,10,51,1,1,1,0,0,0,0,51,"HTH-type transcriptional regulator PgrR(49):hypothetical protein(2)","pgrR(49):NA(2)",225,897,865.82,5993,1,"UMA610_04546","ICMP6402_02113","SBV_302782_04842"
"g007866","g007866","occM","Octopine transport system permease protein OccM",50,8,51,1,1,1,0,0,0,0,51,"Octopine transport system permease protein OccM(51)","occM(51)",663,708,687.06,6004,1,NA,NA,"SBV_302782_04897"
"g005201_000001","g005201",NA,"hypothetical protein",60,15,51,1,1,1,0,0,0,0,51,"hypothetical protein(51)","NA(51)",201,279,212.65,6031,1,"UMA610_02460","ICMP6402_01484","SBV_302782_00131"
"g004593_000002","g004593",NA,"hypothetical protein",70,17,50,1,1,1,0,0,0,0,50,"hypothetical protein(50)","NA(50)",309,639,549.96,6178,1,"UMA610_02002","ICMP6402_03328","SBV_302782_03419"
"g005822_000001","g005822","yafQ","mRNA interferase toxin YafQ",60,13,50,1,1,1,0,0,0,0,50,"mRNA interferase toxin YafQ(50)","yafQ(50)",210,336,319.08,6181,1,NA,"ICMP6402_00460","SBV_302782_02251"
"g000028_2_000011","g000028_2",NA,"hypothetical protein",70,29,50,1.16,1,3,2,7,2,8,58,"hypothetical protein(60)","NA(60)",126,618,548.35,6287,1,NA,"ICMP6402_05236",NA
"g003596_000002","g003596",NA,"IS66 family transposase IS1313",70,22,50,1.08,1,2,2,4,2,4,54,"IS66 family transposase IS1313(49):hypothetical protein(7)","NA(56)",144,465,341.73,6291,1,NA,NA,"SBV_302782_01376"
"g006420_000001","g006420",NA,"hypothetical protein",60,11,50,1,1,1,0,0,0,0,50,"hypothetical protein(50)","NA(50)",465,1065,964.62,6371,1,"UMA610_03809","ICMP6402_02524","SBV_302782_04105"
"g005552","g005552",NA,"hypothetical protein",50,13,49,1.06,1,2,0,3,0,3,52,"hypothetical protein(52)","NA(52)",954,2034,1928.19,6403,1,NA,NA,"SBV_302782_00236"
"g005483_000002","g005483",NA,"hypothetical protein",70,13,49,1.04,1,3,0,1,0,2,51,"hypothetical protein(51)","NA(51)",153,300,291.18,6407,1,NA,"ICMP6402_00365",NA
"g005941","g005941","pdhC","hypothetical protein",50,12,49,1,1,1,0,0,0,0,49,"hypothetical protein(35):Dihydrolipoyllysine-residue acetyltransferase component of pyruvate dehydrogenase complex(14)","NA(35):pdhC(14)",285,1644,613.59,6413,1,"UMA610_00313","ICMP6402_00919","SBV_302782_00537"
"g004001_000002","g004001",NA,"hypothetical protein",70,20,49,1.02,1,2,0,1,0,1,50,"hypothetical protein(50)","NA(50)",318,363,354.36,6419,1,"UMA610_01869","ICMP6402_01808","SBV_302782_03345"
"g010005_000003","g010005","fic","Adenosine monophosphate-protein transferase SoFic",80,6,49,1.22,1,2,0,11,0,11,60,"Adenosine monophosphate-protein transferase SoFic(46):putative protein(14)","fic(46):NA(14)",1092,1149,1104.25,6429,1,NA,"ICMP6402_02474",NA
"g004581_000001","g004581","noc","Nucleoid occlusion protein",60,17,48,1,1,1,0,0,0,0,48,"Nucleoid occlusion protein(48)","noc(48)",960,987,967.31,6452,1,NA,"ICMP6402_05185",NA
"g003381_000002","g003381",NA,"hypothetical protein",70,23,48,1,1,1,0,0,0,0,48,"hypothetical protein(48)","NA(48)",354,645,587.94,6453,1,NA,NA,"SBV_302782_01775"
"g006045_000003","g006045","cysL","HTH-type transcriptional regulator CysL",80,11,48,1,1,1,0,0,0,0,48,"HTH-type transcriptional regulator CysL(42):hypothetical protein(5):HTH-type transcriptional regulator HdfR(1)","cysL(42):NA(5):hdfR(1)",474,951,823.06,6456,1,"UMA610_04033","ICMP6402_04671","SBV_302782_04345"
"g008032_000001","g008032","rspA","D-galactonate dehydratase family member RspA",60,8,47,1,1,1,0,0,0,0,47,"D-galactonate dehydratase family member RspA(42):D-mannonate dehydratase(3):D-galactonate dehydratase family member(2)","rspA(42):NA(5)",1203,1209,1205.17,6476,1,"UMA610_01448","ICMP6402_05031","SBV_302782_04589"
"g003979","g003979",NA,"hypothetical protein",50,19,47,1,1,1,1,0,1,0,47,"hypothetical protein(48)","NA(48)",153,327,286,6479,1,"UMA610_00880",NA,"SBV_302782_02141"
"g002973_1_000001","g002973_1","apxIB","Toxin RTX-I translocation ATP-binding protein",60,21,47,1.11,1,4,1,3,1,5,52,"Toxin RTX-I translocation ATP-binding protein(51):Alpha-hemolysin translocation ATP-binding protein HlyB(2)","apxIB(51):hlyB(2)",498,2385,2047.42,6492,1,"UMA610_04310","ICMP6402_04407",NA
"g003982_000001","g003982",NA,"hypothetical protein",60,20,47,1,1,1,0,0,0,0,47,"hypothetical protein(47)","NA(47)",147,294,265.98,6496,1,"UMA610_02031","ICMP6402_03357",NA
"g002859_1_000005","g002859_1",NA,"hypothetical protein",80,25,47,1.15,1,2,1,7,1,7,54,"hypothetical protein(55)","NA(55)",291,663,629.84,6504,1,NA,"ICMP6402_05232",NA
"g001875","g001875","rrrD","hypothetical protein",50,33,47,1.34,1,3,0,13,0,16,63,"hypothetical protein(54):Lysozyme RrrD(9)","NA(54):rrrD(9)",306,783,576.62,6512,1,NA,NA,"SBV_302782_00725"
"g014881_000003","g014881",NA,"hypothetical protein",80,4,46,1,1,1,0,0,0,0,46,"hypothetical protein(46)","NA(46)",387,387,387,6516,1,"UMA610_01784","ICMP6402_01724","SBV_302782_03260"
"g011930_000003","g011930",NA,"hypothetical protein",80,5,46,1,1,1,0,0,0,0,46,"hypothetical protein(46)","NA(46)",540,540,540,6516,2,"UMA610_01783","ICMP6402_01723","SBV_302782_03259"
"g012340_000003","g012340",NA,"hypothetical protein",80,5,46,1,1,1,0,0,0,0,46,"hypothetical protein(46)","NA(46)",243,243,243,6516,3,"UMA610_01782","ICMP6402_01722","SBV_302782_03258"
"g003866_2","g003866_2","sasA","Adaptive-response sensory-kinase SasA",50,15,46,1.11,1,2,0,5,0,5,51,"Adaptive-response sensory-kinase SasA(51)","sasA(51)",1227,1383,1343.18,6520,1,NA,NA,"SBV_302782_01219"
"g002149","g002149",NA,"hypothetical protein",50,31,46,1.17,1,2,19,8,19,8,54,"hypothetical protein(73)","NA(73)",210,696,377.01,6521,1,NA,NA,"SBV_302782_01192"
"g004167","g004167",NA,"hypothetical protein",50,18,46,1,1,1,1,0,1,0,46,"hypothetical protein(47)","NA(47)",258,741,371.11,6525,1,NA,NA,"SBV_302782_01772"
"g001176_2","g001176_2","prsE","Type I secretion system membrane fusion protein PrsE",50,15,46,1,1,1,0,0,0,0,46,"Type I secretion system membrane fusion protein PrsE(45):hypothetical protein(1)","prsE(45):NA(1)",162,1311,1269.59,6527,1,"UMA610_04036","ICMP6402_04668","SBV_302782_04348"
"g004671","g004671",NA,"hypothetical protein",50,17,46,1,1,1,0,0,0,0,46,"hypothetical protein(46)","NA(46)",294,300,297.07,6540,1,NA,NA,"SBV_302782_00622"
"g003912_000002","g003912",NA,"hypothetical protein",70,20,46,1,1,1,0,0,0,0,46,"hypothetical protein(46)","NA(46)",996,1056,1004.15,6543,1,NA,"ICMP6402_02332",NA
"g003980","g003980",NA,"hypothetical protein",50,20,45,1,1,1,0,0,0,0,45,"hypothetical protein(45)","NA(45)",171,342,297.53,6560,1,"UMA610_00626","ICMP6402_00609","SBV_302782_00907"
"g002109_1_000001","g002109_1","hin","DNA-invertase hin",60,27,45,1.27,1,4,0,10,0,12,57,"DNA-invertase hin(43):hypothetical protein(14)","hin(43):NA(14)",132,696,539,6579,1,NA,"ICMP6402_02413",NA
"g004274_000001","g004274",NA,"hypothetical protein",60,18,44,1,1,1,0,0,0,0,44,"hypothetical protein(44)","NA(44)",1077,1620,1444.43,6592,1,NA,"ICMP6402_02331",NA
"g003984_000001","g003984",NA,"hypothetical protein",60,20,44,1.02,1,2,0,1,0,1,45,"hypothetical protein(45)","NA(45)",141,291,271,6599,1,"UMA610_02488","ICMP6402_01407",NA
"g008559_000001","g008559",NA,"hypothetical protein",60,8,44,1,1,1,0,0,0,0,44,"hypothetical protein(44)","NA(44)",273,285,282,6606,1,"UMA610_04646","ICMP6402_02013","SBV_302782_04974"
"g004690_000001","g004690",NA,"hypothetical protein",60,16,44,1.05,1,2,0,2,0,2,46,"hypothetical protein(46)","NA(46)",282,384,372.07,6612,1,NA,NA,"SBV_302782_00621"
"g006381_000002","g006381","gsiC","Glutathione transport system permease protein GsiC",70,10,43,1.02,1,2,0,1,0,1,44,"Glutathione transport system permease protein GsiC(44)","gsiC(44)",939,1011,1007.18,6620,1,NA,"ICMP6402_03235",NA
"g007765_000002","g007765","ddpC","putative D%2CD-dipeptide transport system permease protein DdpC",70,9,43,1.02,1,2,0,1,0,1,44,"putative D%2CD-dipeptide transport system permease protein DdpC(40):Glutathione transport system permease protein GsiD(4)","ddpC(40):gsiD(4)",786,816,815.05,6620,2,NA,"ICMP6402_03236",NA
"g004445_000001","g004445",NA,"hypothetical protein",60,17,43,1,1,1,0,0,0,0,43,"hypothetical protein(43)","NA(43)",264,279,278.65,6625,1,"UMA610_02536","ICMP6402_01359","SBV_302782_00207"
"g008036_000001","g008036","yqiK","Inner membrane protein YqiK",60,8,43,1.02,1,2,0,1,0,1,44,"Inner membrane protein YqiK(44)","yqiK(44)",1683,1719,1693.57,6631,1,"UMA610_04289","ICMP6402_04428","SBV_302782_04811"
"g004484_2","g004484_2","srpC","Solvent efflux pump outer membrane protein SrpC",50,15,43,1.05,1,2,0,2,0,2,45,"Solvent efflux pump outer membrane protein SrpC(36):Multidrug/solvent efflux pump outer membrane protein MepC(5):hypothetical protein(2):Toluene efflux pump outer membrane protein TtgC(2)","srpC(36):mepC(5):NA(2):ttgC(2)",222,1572,1414.53,6634,1,NA,"ICMP6402_05107",NA
"g008642_000004","g008642","btuD","Vitamin B12 import ATP-binding protein BtuD",90,7,43,1.02,1,2,0,1,0,1,44,"Vitamin B12 import ATP-binding protein BtuD(15):Multidrug efflux ATP-binding/permease protein(15):Lipid A export ATP-binding/permease protein MsbA(13):Putative multidrug export ATP-binding/permease protein(1)","NA(16):btuD(15):msbA(13)",1065,3606,2812.91,6637,1,NA,"ICMP6402_02368",NA
"g004486","g004486",NA,"hypothetical protein",50,17,43,1,1,1,0,0,0,0,43,"hypothetical protein(43)","NA(43)",282,1605,1137.49,6641,1,"UMA610_04523","ICMP6402_02135",NA
"g002929_1_000001","g002929_1",NA,"hypothetical protein",60,24,43,1.09,1,2,0,4,0,4,47,"hypothetical protein(47)","NA(47)",156,435,380.04,6642,1,NA,NA,"SBV_302782_01777;SBV_302782_04566"
"g003593_000004","g003593",NA,"hypothetical protein",90,22,43,1,1,1,0,0,0,0,43,"hypothetical protein(43)","NA(43)",171,375,325.26,6646,1,"UMA610_04537","ICMP6402_02121","SBV_302782_04834"
"g006987","g006987",NA,"hypothetical protein",50,10,43,1,1,1,0,0,0,0,43,"hypothetical protein(43)","NA(43)",519,537,520.67,6648,1,"UMA610_03918","ICMP6402_04786","SBV_302782_04228"
"g008349_000002","g008349",NA,"hypothetical protein",70,7,42,1,1,1,0,0,0,0,42,"hypothetical protein(42)","NA(42)",453,519,517.29,6673,1,"UMA610_01836","ICMP6402_01775",NA
"g007012","g007012",NA,"hypothetical protein",50,10,42,1,1,1,2,0,2,0,42,"hypothetical protein(44)","NA(44)",162,429,396.41,6691,1,"UMA610_02782","ICMP6402_02930","SBV_302782_02824"
"g004215","g004215",NA,"hypothetical protein",50,19,42,1,1,1,0,0,0,0,42,"hypothetical protein(42)","NA(42)",351,420,370.5,6692,1,NA,NA,"SBV_302782_00739"
"g006692","g006692","apc3","Acetophenone carboxylase gamma subunit",50,10,41,1.02,1,2,0,1,0,1,42,"Acetophenone carboxylase gamma subunit(40):hypothetical protein(2)","apc3(40):NA(2)",2079,2097,2087.29,6706,1,NA,"ICMP6402_05142;ICMP6402_05288",NA
"g005842_000001","g005842",NA,"hypothetical protein",60,13,41,1,1,1,0,0,0,0,41,"hypothetical protein(41)","NA(41)",429,432,431.93,6707,1,NA,NA,"SBV_302782_00740"
"g003613_1_000001","g003613_1",NA,"hypothetical protein",60,21,41,1.1,1,2,0,4,0,4,45,"hypothetical protein(45)","NA(45)",297,477,354.33,6708,1,NA,NA,"SBV_302782_00723"
"g006897_1_000005","g006897_1","occR","Octopine catabolism/uptake operon regulatory protein OccR",80,9,41,1.05,1,2,0,2,0,2,43,"Octopine catabolism/uptake operon regulatory protein OccR(43)","occR(43)",507,960,856.33,6723,1,NA,"ICMP6402_03222",NA
"g012861","g012861","dppC","Dipeptide transport system permease protein DppC",50,4,41,1.2,1,2,0,8,0,8,49,"Dipeptide transport system permease protein DppC(20):Glutathione transport system permease protein GsiD(17):Oligopeptide transport system permease protein OppC(12)","dppC(20):gsiD(17):oppC(12)",867,894,878.08,6733,1,NA,"ICMP6402_02587",NA
"g003155_1_000001","g003155_1",NA,"putative protein",60,23,41,1.24,1,2,1,10,1,10,51,"putative protein(52)","NA(52)",225,3060,2878.15,6735,1,NA,"ICMP6402_05149",NA
"g003106","g003106",NA,"hypothetical protein",50,19,41,1.05,1,2,0,2,0,2,43,"hypothetical protein(43)","NA(43)",162,303,294.42,6736,1,NA,"ICMP6402_00125","SBV_302782_01917"
"g005841_000002","g005841",NA,"hypothetical protein",70,13,40,1.02,1,2,0,1,0,1,41,"hypothetical protein(41)","NA(41)",429,438,436.54,6757,1,NA,"ICMP6402_05161",NA
"g003102","g003102",NA,"hypothetical protein",50,25,40,1,1,1,1,0,1,0,40,"hypothetical protein(41)","NA(41)",201,246,215.41,6759,1,NA,NA,"SBV_302782_00966"
"g002875_2_000001","g002875_2","rbsC","Ribose import permease protein RbsC",60,10,40,1.1,1,2,1,4,1,4,44,"Ribose import permease protein RbsC(44):hypothetical protein(1)","rbsC(44):NA(1)",465,1047,996.87,6761,1,"UMA610_02820","ICMP6402_02892","SBV_302782_02862"
"g004860","g004860",NA,"hypothetical protein",50,15,40,1,1,1,0,0,0,0,40,"hypothetical protein(40)","NA(40)",330,540,372.9,6770,1,"UMA610_02747","ICMP6402_02964","SBV_302782_02789"
"g005509_000002","g005509",NA,"hypothetical protein",70,14,40,1,1,1,0,0,0,0,40,"hypothetical protein(40)","NA(40)",252,435,393.15,6778,1,"UMA610_03446","ICMP6402_03679","SBV_302782_01740"
"g004678","g004678",NA,"hypothetical protein",50,17,40,1.02,1,2,0,1,0,1,41,"hypothetical protein(41)","NA(41)",453,471,457.98,6784,1,NA,"ICMP6402_01304","SBV_302782_01031"
"g001609_000001","g001609","cdiA","hypothetical protein",60,35,40,1.48,1,4,6,12,9,19,59,"hypothetical protein(66):Toxin CdiA(1):16S rRNA endonuclease CdiA(1)","NA(66):cdiA(2)",177,8766,4349.34,6793,1,NA,NA,"SBV_302782_00225"
"g003757","g003757",NA,"hypothetical protein",50,21,40,1,1,1,0,0,0,0,40,"hypothetical protein(40)","NA(40)",432,501,486.9,6799,1,NA,NA,"SBV_302782_00742"
"g003666_1_000001","g003666_1","intA","Prophage integrase IntA",60,18,39,1.03,1,2,0,1,0,1,40,"Prophage integrase IntA(28):Prophage integrase IntS(12)","intA(28):intS(12)",1143,1185,1165.8,6817,1,NA,NA,"SBV_302782_00965"
"g001808_2","g001808_2","yecS","L-cystine transport system permease protein YecS",50,10,39,1,1,1,0,0,0,0,39,"L-cystine transport system permease protein YecS(34):L-cystine transport system permease protein TcyB(4):Arginine transport system permease protein ArtQ(1)","yecS(34):tcyB(4):artQ(1)",456,660,644.54,6830,1,NA,"ICMP6402_05290",NA
"g003129_1_000001","g003129_1",NA,"hypothetical protein",60,23,39,1.03,1,2,0,1,0,1,40,"hypothetical protein(40)","NA(40)",345,420,412.73,6835,1,NA,NA,"SBV_302782_00720"
"g006520_000002","g006520",NA,"hypothetical protein",70,11,39,1,1,1,0,0,0,0,39,"hypothetical protein(39)","NA(39)",519,522,519.08,6836,1,"UMA610_02417",NA,NA
"g005366_1_000005","g005366_1","metR","HTH-type transcriptional regulator MetR",80,11,39,1,1,1,0,0,0,0,39,"HTH-type transcriptional regulator MetR(39)","metR(39)",843,915,888.54,6838,1,"UMA610_00255","ICMP6402_00976","SBV_302782_04880"
"g003831_2_000002","g003831_2","yecS","Octopine transport system permease protein OccM",60,6,39,1.03,1,2,0,1,0,1,40,"Octopine transport system permease protein OccM(17):L-cystine transport system permease protein YecS(17):putative glutamine ABC transporter permease protein GlnP(3):Arginine transport system permease protein ArtQ(2):Glutamate/aspartate import permease protein GltK(1)","yecS(17):occM(17):glnP(3):artQ(2):gltK(1)",654,666,654.83,6839,1,NA,"ICMP6402_05154",NA
"g008333_1_000002","g008333_1","rspR","HTH-type transcriptional repressor RspR",70,5,39,1.03,1,2,0,1,0,1,40,"HTH-type transcriptional repressor RspR(22):putative D-xylose utilization operon transcriptional repressor(18)","rspR(22):gntR(18)",666,690,667.8,6849,1,NA,"ICMP6402_05158",NA
"g009192_1_000011","g009192_1","occT","Octopine-binding periplasmic protein",95,5,38,1.05,1,2,0,2,0,2,40,"Octopine-binding periplasmic protein(40)","occT(40)",831,849,831.9,6851,1,NA,"ICMP6402_03226",NA
"g008314_000004","g008314","hcnC","Hydrogen cyanide synthase subunit HcnC",90,8,38,1.05,1,2,0,2,0,2,40,"Hydrogen cyanide synthase subunit HcnC(40)","hcnC(40)",1116,1116,1116,6851,2,NA,"ICMP6402_03227",NA
"g007884_1_000005","g007884_1",NA,"hypothetical protein",80,7,38,1.05,1,2,0,2,0,2,40,"hypothetical protein(40)","NA(40)",324,324,324,6851,3,NA,"ICMP6402_03228",NA
"g007360_000003","g007360","hcnB","Hydrogen cyanide synthase subunit HcnB",80,9,38,1.05,1,2,0,2,0,2,40,"Hydrogen cyanide synthase subunit HcnB(40)","hcnB(40)",1509,1509,1509,6851,4,NA,"ICMP6402_03229",NA
"g002580","g002580",NA,"hypothetical protein",50,27,38,1.03,1,2,0,1,0,1,39,"hypothetical protein(39)","NA(39)",132,378,280.46,6858,1,NA,NA,"SBV_302782_00752"
