"allele_name","gene_family","consensus_gene_name","consensus_product","threshold","alleles_at_maximum_threshold","number_genomes","average_dose","min_dose","max_dose","genomes_containing_fissions","genomes_containing_duplications","number_fission_loci","number_duplicated_loci","no_loci","products","gene_names","min_length.bp.","max_length.bp.","average_length.bp.","cluster","cluster_order","CFBP5877","CFBP5499","NCPPB925"
"g010883_1_000002","g010883_1",NA,"hypothetical protein",70,5,8,1,1,1,0,0,0,0,8,"hypothetical protein(8)","NA(8)",390,402,391.88,12762,1,"CFBP5877_03630","CFBP5499_03733","NCPPB925_04143"
"g014193","g014193","sseA","3-mercaptopyruvate sulfurtransferase",50,4,8,1,1,1,0,0,0,0,8,"3-mercaptopyruvate sulfurtransferase(6):Sulfur carrier protein TtuD(2)","sseA(6):ttuD(2)",876,909,900.75,12853,1,"CFBP5877_05352","CFBP5499_05510","NCPPB925_05626"
"g012256","g012256",NA,"hypothetical protein",50,5,8,1,1,1,0,0,0,0,8,"hypothetical protein(8)","NA(8)",237,360,274.5,12878,1,NA,"CFBP5499_05587","NCPPB925_05759"
"g010308_000003","g010308",NA,"hypothetical protein",80,6,7,1,1,1,0,0,0,0,7,"hypothetical protein(7)","NA(7)",564,564,564,12921,1,"CFBP5877_03647","CFBP5499_03749","NCPPB925_04127"
"g010873_000004","g010873",NA,"hypothetical protein",90,6,7,1,1,1,0,0,0,0,7,"hypothetical protein(7)","NA(7)",417,417,417,12921,2,"CFBP5877_03648","CFBP5499_03750","NCPPB925_04126"
"g010519_000003","g010519",NA,"hypothetical protein",80,6,7,1,1,1,0,0,0,0,7,"hypothetical protein(7)","NA(7)",174,174,174,12921,3,"CFBP5877_03649","CFBP5499_03751","NCPPB925_04125"
"g011987_000003","g011987",NA,"hypothetical protein",80,5,7,1,1,1,0,0,0,0,7,"hypothetical protein(7)","NA(7)",201,201,201,12936,1,NA,"CFBP5499_00194","NCPPB925_02125"
"g003684_1_000011","g003684_1",NA,"hypothetical protein",80,5,7,1,1,1,0,0,0,0,7,"hypothetical protein(7)","NA(7)",876,876,876,12936,2,NA,"CFBP5499_00193","NCPPB925_02126"
"g015038","g015038",NA,"hypothetical protein",50,3,7,1,1,1,0,0,0,0,7,"hypothetical protein(7)","NA(7)",2292,2340,2302.71,12973,1,"CFBP5877_04849","CFBP5499_05008","NCPPB925_05169"
"g015245","g015245","rep","ATP-dependent DNA helicase Rep",50,3,7,1,1,1,0,0,0,0,7,"ATP-dependent DNA helicase Rep(4):ATP-dependent DNA helicase UvrD1(3)","rep(4):uvrD1(3)",1896,1911,1902,12973,2,"CFBP5877_04848","CFBP5499_05007","NCPPB925_05168"
"g012384","g012384",NA,"hypothetical protein",50,5,7,1,1,1,0,0,0,0,7,"hypothetical protein(7)","NA(7)",204,258,215.14,12997,1,NA,"CFBP5499_05563","NCPPB925_05818"
"g012466","g012466",NA,"hypothetical protein",50,5,7,1,1,1,0,0,0,0,7,"hypothetical protein(7)","NA(7)",423,423,423,12999,1,"CFBP5877_03652","CFBP5499_03754","NCPPB925_04122"
"g014444_000003","g014444",NA,"hypothetical protein",80,4,7,1,1,1,0,0,0,0,7,"hypothetical protein(7)","NA(7)",264,264,264,12999,2,"CFBP5877_03653","CFBP5499_03755","NCPPB925_04121"
"g011341","g011341","wecE","dTDP-4-amino-4%2C6-dideoxygalactose transaminase",50,5,7,1,1,1,0,0,0,0,7,"dTDP-4-amino-4%2C6-dideoxygalactose transaminase(7)","wecE(7)",1134,1173,1153.71,13009,1,"CFBP5877_03010","CFBP5499_03111","NCPPB925_04764"
"g012222","g012222",NA,"putative protein",50,5,7,1,1,1,0,0,0,0,7,"putative protein(7)","NA(7)",699,717,706.71,13009,2,"CFBP5877_03002","CFBP5499_03103","NCPPB925_04772"
"g014086_000003","g014086",NA,"hypothetical protein",80,4,7,1,1,1,0,0,0,0,7,"hypothetical protein(7)","NA(7)",165,225,207.86,13017,1,"CFBP5877_00720","CFBP5499_00813","NCPPB925_01505"
"g015619_000004","g015619",NA,"hypothetical protein",90,3,7,1,1,1,0,0,0,0,7,"hypothetical protein(7)","NA(7)",1443,1443,1443,13070,1,"CFBP5877_03639","CFBP5499_03741","NCPPB925_04135"
"g006386_2","g006386_2","occR","Octopine catabolism/uptake operon regulatory protein OccR",50,5,7,1,1,1,0,0,0,0,7,"Octopine catabolism/uptake operon regulatory protein OccR(7)","occR(7)",903,936,908.14,13083,1,"CFBP5877_05620","CFBP5499_05795","NCPPB925_05419"
"g013188_000003","g013188",NA,"hypothetical protein",80,4,7,1,1,1,0,0,0,0,7,"hypothetical protein(7)","NA(7)",1536,1542,1541.14,13092,1,"CFBP5877_03659","CFBP5499_03761","NCPPB925_04115"
"g008416_1_000001","g008416_1",NA,"hypothetical protein",60,7,7,1.14,1,2,0,1,0,1,8,"hypothetical protein(8)","NA(8)",846,900,876,13095,1,"CFBP5877_03645","CFBP5499_03747","NCPPB925_04129"
"g017963_000001","g017963",NA,"hypothetical protein",60,3,7,1,1,1,0,0,0,0,7,"hypothetical protein(7)","NA(7)",330,330,330,13146,1,NA,"CFBP5499_05610","NCPPB925_05782"
"g014618","g014618",NA,"hypothetical protein",50,4,7,1,1,1,0,0,0,0,7,"hypothetical protein(7)","NA(7)",429,438,434.14,13164,1,"CFBP5877_00734","CFBP5499_00827","NCPPB925_01491"
"g010291_000001","g010291",NA,"hypothetical protein",60,6,7,1,1,1,0,0,0,0,7,"hypothetical protein(7)","NA(7)",525,579,537.86,13206,1,NA,"CFBP5499_04234","NCPPB925_03638"
"g012343_000001","g012343",NA,"hypothetical protein",60,5,7,1,1,1,0,0,0,0,7,"hypothetical protein(7)","NA(7)",198,252,237.86,13213,1,"CFBP5877_00740","CFBP5499_00833","NCPPB925_01485"
"g016904","g016904","yhdY","Inner membrane amino-acid ABC transporter permease protein YhdY",50,3,7,1,1,1,0,0,0,0,7,"Inner membrane amino-acid ABC transporter permease protein YhdY(7)","yhdY(7)",1047,1083,1064.57,13231,1,"CFBP5877_02557","CFBP5499_02657","NCPPB925_02564"
"g023658","g023658",NA,"Putative antitoxin VapB45",50,2,7,1,1,1,0,0,0,0,7,"Putative antitoxin VapB45(7)","NA(7)",678,702,681.43,13233,1,"CFBP5877_00158","CFBP5499_00251","NCPPB925_02069"
"g010911_000001","g010911",NA,"hypothetical protein",60,6,7,1,1,1,0,0,0,0,7,"hypothetical protein(7)","NA(7)",276,276,276,13244,1,NA,"CFBP5499_04214","NCPPB925_03658"
"g024398","g024398",NA,"hypothetical protein",50,2,7,1,1,1,0,0,0,0,7,"hypothetical protein(7)","NA(7)",333,336,335.14,13283,1,"CFBP5877_05422",NA,NA
"g016690_000003","g016690",NA,"hypothetical protein",80,3,7,1,1,1,0,0,0,0,7,"hypothetical protein(7)","NA(7)",558,564,561.86,13307,1,NA,"CFBP5499_05582","NCPPB925_05754"
"g013914_000003","g013914",NA,"hypothetical protein",80,4,7,1,1,1,0,0,0,0,7,"hypothetical protein(7)","NA(7)",513,651,535.29,13315,1,NA,NA,"NCPPB925_03203"
"g017257_000002","g017257",NA,"hypothetical protein",70,3,7,1,1,1,0,0,0,0,7,"hypothetical protein(7)","NA(7)",171,276,222.43,13316,1,"CFBP5877_01661","CFBP5499_01761","NCPPB925_00553"
"g016462","g016462","yhdW","Putative amino-acid ABC transporter-binding protein YhdW",50,3,7,1,1,1,0,0,0,0,7,"Putative amino-acid ABC transporter-binding protein YhdW(7)","yhdW(7)",1035,1047,1040.14,13340,1,"CFBP5877_02559","CFBP5499_02659","NCPPB925_02562"
"g018613_000001","g018613",NA,"hypothetical protein",60,3,7,1,1,1,0,0,0,0,7,"hypothetical protein(7)","NA(7)",321,321,321,13344,1,"CFBP5877_01612","CFBP5499_01712","NCPPB925_00602"
"g003436_2","g003436_2",NA,"hypothetical protein",50,3,7,1,1,1,0,0,0,0,7,"hypothetical protein(7)","NA(7)",180,219,194.57,13365,1,"CFBP5877_00109","CFBP5499_00112","NCPPB925_02207"
"g010910_000001","g010910",NA,"hypothetical protein",60,6,7,1,1,1,0,0,0,0,7,"hypothetical protein(7)","NA(7)",276,276,276,13367,1,NA,"CFBP5499_04253","NCPPB925_03619"
"g014311_000003","g014311",NA,"hypothetical protein",80,4,7,1,1,1,0,0,0,0,7,"hypothetical protein(7)","NA(7)",777,846,804.86,13380,1,"CFBP5877_01488","CFBP5499_01588","NCPPB925_00727"
"g014517","g014517",NA,"hypothetical protein",50,4,7,1,1,1,0,0,0,0,7,"hypothetical protein(7)","NA(7)",234,261,253.29,13405,1,NA,"CFBP5499_05573","NCPPB925_05828"
"g003684_2_000012","g003684_2",NA,"hypothetical protein",90,5,7,1,1,1,0,0,0,0,7,"hypothetical protein(7)","NA(7)",1326,1338,1334.57,13458,1,NA,"CFBP5499_00190","NCPPB925_02129"
"g010912","g010912",NA,"hypothetical protein",50,6,7,1,1,1,0,0,0,0,7,"hypothetical protein(7)","NA(7)",303,309,303.86,13461,1,NA,"CFBP5499_04262","NCPPB925_03610"
"g013727_000003","g013727",NA,"hypothetical protein",80,4,7,1,1,1,0,0,0,0,7,"hypothetical protein(7)","NA(7)",495,738,632.57,13565,1,"CFBP5877_05195","CFBP5499_05353","NCPPB925_05088"
"g013921","g013921",NA,"hypothetical protein",50,4,7,1,1,1,0,0,0,0,7,"hypothetical protein(7)","NA(7)",423,735,633,13579,1,"CFBP5877_04571","CFBP5499_04729","NCPPB925_03141"
"g008819_1_000008","g008819_1",NA,"hypothetical protein",90,5,7,1.14,1,2,0,1,0,1,8,"hypothetical protein(8)","NA(8)",297,297,297,13581,1,"CFBP5877_03632","CFBP5499_03735","NCPPB925_04141"
"g017272_000003","g017272",NA,"hypothetical protein",80,3,7,1,1,1,0,0,0,0,7,"hypothetical protein(7)","NA(7)",186,273,251.57,13615,1,"CFBP5877_03574","CFBP5499_03675","NCPPB925_04201"
"g012587","g012587",NA,"hypothetical protein",50,5,7,1,1,1,0,0,0,0,7,"hypothetical protein(7)","NA(7)",384,396,394.29,13623,1,NA,"CFBP5499_05551","NCPPB925_05806"
"g011853_000001","g011853",NA,"hypothetical protein",60,5,7,1,1,1,0,0,0,0,7,"hypothetical protein(7)","NA(7)",642,651,649.71,13630,1,"CFBP5877_03655","CFBP5499_03757","NCPPB925_04119"
"g013951_000003","g013951",NA,"hypothetical protein",80,4,7,1,1,1,0,0,0,0,7,"hypothetical protein(7)","NA(7)",657,900,794.57,13660,1,"CFBP5877_04852","CFBP5499_05011","NCPPB925_05172"
"g010103","g010103","azoB","NAD(P)H azoreductase",50,6,7,1.43,1,2,0,3,0,3,10,"NAD(P)H azoreductase(10)","azoB(10)",903,939,912.9,13678,1,"CFBP5877_05175;CFBP5877_05343","CFBP5499_05334;CFBP5499_05501","NCPPB925_05067;NCPPB925_05635"
"g017028","g017028",NA,"hypothetical protein",50,3,7,1,1,1,0,0,0,0,7,"hypothetical protein(7)","NA(7)",183,543,234.43,13695,1,NA,"CFBP5499_00164","NCPPB925_02155"
"g021315_000002","g021315",NA,"hypothetical protein",70,2,7,1,1,1,0,0,0,0,7,"hypothetical protein(7)","NA(7)",633,966,775.71,13755,1,"CFBP5877_05469","CFBP5499_05645","NCPPB925_05571"
"g010033","g010033",NA,"hypothetical protein",50,6,7,1.43,1,2,0,3,0,3,10,"hypothetical protein(10)","NA(10)",579,594,582.9,13768,1,"CFBP5877_05109","CFBP5499_05268","NCPPB925_05001"
"g013927","g013927","lpxD","UDP-3-O-(3-hydroxymyristoyl)glucosamine N-acyltransferase",50,4,7,1,1,1,0,0,0,0,7,"UDP-3-O-(3-hydroxymyristoyl)glucosamine N-acyltransferase(7)","lpxD(7)",663,666,664.71,13775,1,"CFBP5877_03005","CFBP5499_03106","NCPPB925_04769"
"g016849_000001","g016849",NA,"hypothetical protein",60,3,7,1,1,1,0,0,0,0,7,"hypothetical protein(7)","NA(7)",642,642,642,13776,1,"CFBP5877_05108","CFBP5499_05267","NCPPB925_05000"
"g011284_000001","g011284","rlp2","Ribulose bisphosphate carboxylase-like protein 2",60,5,7,1,1,1,0,0,0,0,7,"Ribulose bisphosphate carboxylase-like protein 2(5):Ribulose bisphosphate carboxylase-like protein(2)","rlp2(5):NA(2)",1254,1263,1261.71,13779,1,"CFBP5877_04719","CFBP5499_04878","NCPPB925_02993"
"g012797","g012797",NA,"hypothetical protein",50,4,6,1,1,1,0,0,0,0,6,"hypothetical protein(6)","NA(6)",726,1956,1748,13825,4,"CFBP5877_00224","CFBP5499_00317","NCPPB925_02003"
"g012723_000003","g012723",NA,"hypothetical protein",80,4,6,1,1,1,1,0,1,0,6,"hypothetical protein(7)","NA(7)",771,2037,1742.57,13829,1,"CFBP5877_00238","CFBP5499_00331","NCPPB925_01991"
"g013441_000002","g013441",NA,"hypothetical protein",70,4,6,1,1,1,0,0,0,0,6,"hypothetical protein(6)","NA(6)",966,981,973.5,13829,2,"CFBP5877_00239","CFBP5499_00332","NCPPB925_01990"
"g013172","g013172",NA,"hypothetical protein",50,4,6,1,1,1,0,0,0,0,6,"hypothetical protein(6)","NA(6)",1824,1848,1836.5,13829,3,"CFBP5877_00240","CFBP5499_00333","NCPPB925_01989"
"g018531_000005","g018531",NA,"hypothetical protein",95,3,6,1,1,1,0,0,0,0,6,"hypothetical protein(6)","NA(6)",264,264,264,13840,1,NA,"CFBP5499_00242","NCPPB925_02078"
"g036404_000006","g036404",NA,"hypothetical protein",98,1,6,1,1,1,0,0,0,0,6,"hypothetical protein(6)","NA(6)",189,189,189,13840,2,NA,"CFBP5499_00243","NCPPB925_02077"
"g016818_000004","g016818",NA,"hypothetical protein",90,3,6,1,1,1,0,0,0,0,6,"hypothetical protein(6)","NA(6)",480,480,480,13840,3,NA,"CFBP5499_00244","NCPPB925_02076"
"g013042_000003","g013042","otnK","3-oxo-tetronate kinase",80,4,6,1,1,1,0,0,0,0,6,"3-oxo-tetronate kinase(6)","otnK(6)",1368,1371,1368.5,13854,1,"CFBP5877_04720","CFBP5499_04879","NCPPB925_02992"
"g014073_000003","g014073","fabG","3-oxoacyl-[acyl-carrier-protein] reductase FabG",80,4,6,1,1,1,0,0,0,0,6,"3-oxoacyl-[acyl-carrier-protein] reductase FabG(6)","fabG(6)",771,771,771,13854,2,"CFBP5877_04721","CFBP5499_04880","NCPPB925_02991"
"g013403_000004","g013403","kdgT","2-keto-3-deoxygluconate permease",90,4,6,1,1,1,0,0,0,0,6,"2-keto-3-deoxygluconate permease(6)","kdgT(6)",984,1020,1011,13854,3,"CFBP5877_04722","CFBP5499_04881","NCPPB925_02990"
"g022198_000004","g022198",NA,"hypothetical protein",90,2,6,1,1,1,0,0,0,0,6,"hypothetical protein(6)","NA(6)",480,480,480,13873,1,NA,"CFBP5499_00168","NCPPB925_02151"
"g021916_000004","g021916",NA,"hypothetical protein",90,2,6,1,1,1,0,0,0,0,6,"hypothetical protein(6)","NA(6)",573,573,573,13873,2,NA,"CFBP5499_00169","NCPPB925_02150"
"g015727_000002","g015727",NA,"hypothetical protein",70,3,6,1,1,1,0,0,0,0,6,"hypothetical protein(6)","NA(6)",1320,1323,1321,13901,1,"CFBP5877_00195","CFBP5499_00288","NCPPB925_02032"
"g015539_000002","g015539",NA,"hypothetical protein",70,3,6,1,1,1,0,0,0,0,6,"hypothetical protein(6)","NA(6)",1455,1461,1456,13901,2,"CFBP5877_00196","CFBP5499_00289","NCPPB925_02031"
"g018306_000003","g018306","sseB","Putative thiosulfate sulfurtransferase SseB",80,3,6,1,1,1,0,0,0,0,6,"Putative thiosulfate sulfurtransferase SseB(6)","sseB(6)",840,840,840,13932,1,"CFBP5877_05347","CFBP5499_05505","NCPPB925_05631"
"g018147_000004","g018147","rhlG","Rhamnolipids biosynthesis 3-oxoacyl-[acyl-carrier-protein] reductase",90,3,6,1,1,1,0,0,0,0,6,"Rhamnolipids biosynthesis 3-oxoacyl-[acyl-carrier-protein] reductase(6)","rhlG(6)",801,801,801,13932,2,"CFBP5877_05346","CFBP5499_05504","NCPPB925_05632"
"g016880","g016880",NA,"hypothetical protein",50,3,6,1,1,1,0,0,0,0,6,"hypothetical protein(6)","NA(6)",504,897,689,13950,2,"CFBP5877_00539","CFBP5499_00632","NCPPB925_01688"
"g013030","g013030","puuB","Gamma-glutamylputrescine oxidoreductase",50,4,6,1,1,1,0,0,0,0,6,"Gamma-glutamylputrescine oxidoreductase(5):hypothetical protein(1)","puuB(5):NA(1)",381,1386,1154.5,13958,1,"CFBP5877_05117","CFBP5499_05276","NCPPB925_05009"
"g015964","g015964","yhdY","Inner membrane amino-acid ABC transporter permease protein YhdY",50,3,6,1,1,1,0,0,0,0,6,"Inner membrane amino-acid ABC transporter permease protein YhdY(6)","yhdY(6)",1131,1137,1133,14009,1,"CFBP5877_03934","CFBP5499_04039","NCPPB925_03839"
"g048114_000006","g048114",NA,"hypothetical protein",98,1,6,1,1,1,0,0,0,0,6,"hypothetical protein(6)","NA(6)",372,372,372,14056,1,"CFBP5877_04652","CFBP5499_04810","NCPPB925_03061"
"g016615_000001","g016615",NA,"hypothetical protein",60,3,6,1,1,1,0,0,0,0,6,"hypothetical protein(6)","NA(6)",609,642,629.5,14127,1,"CFBP5877_01220","CFBP5499_01320","NCPPB925_00996"
"g007136_2_000004","g007136_2","hcnA","hypothetical protein",70,4,6,1,1,1,0,0,0,0,6,"hypothetical protein(5):Hydrogen cyanide synthase subunit HcnA(1)","NA(5):hcnA(1)",291,297,294.5,14128,1,"CFBP5877_05615","CFBP5499_05790","NCPPB925_05424"
"g016681_000002","g016681",NA,"hypothetical protein",70,3,6,1,1,1,0,0,0,0,6,"hypothetical protein(6)","NA(6)",204,567,324.5,14137,1,"CFBP5877_01692","CFBP5499_01792","NCPPB925_00520"
"g014574_000004","g014574",NA,"hypothetical protein",90,4,6,1,1,1,0,0,0,0,6,"hypothetical protein(6)","NA(6)",201,432,318.5,14154,1,NA,"CFBP5499_03895","NCPPB925_03979"
"g003201_2","g003201_2",NA,"hypothetical protein",50,3,6,1,1,1,0,0,0,0,6,"hypothetical protein(6)","NA(6)",213,603,348.5,14195,1,"CFBP5877_05427","CFBP5499_05804","NCPPB925_05411"
"g015065","g015065",NA,"hypothetical protein",50,3,6,1,1,1,0,0,0,0,6,"hypothetical protein(6)","NA(6)",3375,3453,3413,14221,1,"CFBP5877_05289","CFBP5499_05447","NCPPB925_05688"
"g025495_000003","g025495",NA,"hypothetical protein",80,2,6,1,1,1,0,0,0,0,6,"hypothetical protein(6)","NA(6)",285,315,295,14297,1,"CFBP5877_03637","CFBP5499_03739","NCPPB925_04137"
"g016490_000003","g016490",NA,"hypothetical protein",80,3,6,1,1,1,0,0,0,0,6,"hypothetical protein(6)","NA(6)",993,993,993,14364,1,"CFBP5877_05351","CFBP5499_05509","NCPPB925_05627"
"g010995_000003","g010995",NA,"hypothetical protein",80,6,6,1.17,1,2,0,1,0,1,7,"hypothetical protein(7)","NA(7)",372,372,372,14401,1,NA,"CFBP5499_03728","NCPPB925_04148"
"g013955","g013955",NA,"hypothetical protein",50,4,6,1,1,1,0,0,0,0,6,"hypothetical protein(6)","NA(6)",246,711,595.5,14420,1,"CFBP5877_04851","CFBP5499_05010","NCPPB925_05171"
"g014594_000005","g014594",NA,"hypothetical protein",95,4,6,1.17,1,2,0,1,0,1,7,"hypothetical protein(7)","NA(7)",408,450,438,14427,1,"CFBP5877_05303","CFBP5499_00067;CFBP5499_05461","NCPPB925_05674"
"g014183_000003","g014183","trpI","HTH-type transcriptional regulator TrpI",80,4,6,1,1,1,0,0,0,0,6,"HTH-type transcriptional regulator TrpI(6)","trpI(6)",879,879,879,14429,1,"CFBP5877_04718","CFBP5499_04877","NCPPB925_02994"
"g016237","g016237","yhdW","Putative amino-acid ABC transporter-binding protein YhdW",50,3,6,1,1,1,0,0,0,0,6,"Putative amino-acid ABC transporter-binding protein YhdW(6)","yhdW(6)",1023,1038,1030,14488,1,"CFBP5877_03932","CFBP5499_04037","NCPPB925_03841"
"g015266_000005","g015266",NA,"hypothetical protein",95,3,6,1,1,1,0,0,0,0,6,"hypothetical protein(6)","NA(6)",1596,1596,1596,14492,1,"CFBP5877_00222","CFBP5499_00315","NCPPB925_02005"
"g015338","g015338","shlB","Hemolysin transporter protein ShlB",50,3,6,1,1,1,0,0,0,0,6,"Hemolysin transporter protein ShlB(6)","shlB(6)",1770,1779,1775.5,14507,1,"CFBP5877_04570","CFBP5499_04728","NCPPB925_03142"
"g011456_1_000004","g011456_1",NA,"hypothetical protein",90,3,6,1,1,1,0,0,0,0,6,"hypothetical protein(6)","NA(6)",1152,1152,1152,14511,1,"CFBP5877_03642","CFBP5499_03744","NCPPB925_04132"
"g010904_000004","g010904",NA,"hypothetical protein",90,6,6,1.17,1,2,0,1,0,1,7,"hypothetical protein(7)","NA(7)",282,285,282.43,14514,1,NA,"CFBP5499_03729","NCPPB925_04147"
"g001640_2","g001640_2",NA,"hypothetical protein",50,4,6,1,1,1,0,0,0,0,6,"hypothetical protein(6)","NA(6)",237,693,593.5,14521,1,"CFBP5877_05336","CFBP5499_05494","NCPPB925_05642"
"g012011_000001","g012011",NA,"hypothetical protein",60,5,6,1,1,1,0,0,0,0,6,"hypothetical protein(6)","NA(6)",189,243,232,14533,1,NA,"CFBP5499_03727","NCPPB925_04149"
"g015408_000003","g015408","virS","HTH-type transcriptional regulator VirS",80,3,6,1,1,1,0,0,0,0,6,"HTH-type transcriptional regulator VirS(6)","virS(6)",981,1185,1104.5,14575,1,"CFBP5877_05082","CFBP5499_05241","NCPPB925_04974"
"g010253_1_000007","g010253_1",NA,"hypothetical protein",80,4,6,1,1,1,0,0,0,0,6,"hypothetical protein(6)","NA(6)",624,624,624,14578,1,"CFBP5877_03656","CFBP5499_03758","NCPPB925_04118"
"g005006_2_000001","g005006_2","mdtK","Multidrug resistance protein MdtK",60,4,6,1,1,1,0,0,0,0,6,"Multidrug resistance protein MdtK(3):Multidrug export protein MepA(2):hypothetical protein(1)","mdtK(3):mepA(2):NA(1)",453,1401,1241.5,14620,1,"CFBP5877_05342","CFBP5499_05500","NCPPB925_05636"
"g011045","g011045",NA,"hypothetical protein",50,5,6,1,1,1,0,0,0,0,6,"hypothetical protein(6)","NA(6)",3036,10347,7832.5,14622,1,"CFBP5877_04787","CFBP5499_04946","NCPPB925_02921"
"g014875_000001","g014875",NA,"hypothetical protein",60,4,6,1.33,1,2,0,2,0,2,8,"hypothetical protein(8)","NA(8)",390,396,390.75,14661,1,"CFBP5877_05114","CFBP5499_05273","NCPPB925_05006"
"g016751_000001","g016751",NA,"hypothetical protein",60,3,6,1,1,1,0,0,0,0,6,"hypothetical protein(6)","NA(6)",444,498,462,14762,1,"CFBP5877_05375","CFBP5499_05533","NCPPB925_05603"
"g014967_000003","g014967",NA,"hypothetical protein",80,3,6,1,1,1,0,0,0,0,6,"hypothetical protein(6)","NA(6)",2016,2043,2031.5,14803,1,"CFBP5877_00723","CFBP5499_00816","NCPPB925_01502"
"g012804_000003","g012804",NA,"hypothetical protein",80,4,6,1,1,1,0,0,0,0,6,"hypothetical protein(6)","NA(6)",1671,1773,1729,14836,1,"CFBP5877_03660","CFBP5499_03762","NCPPB925_04114"
"g011953_000001","g011953",NA,"hypothetical protein",60,5,6,1,1,1,0,0,0,0,6,"hypothetical protein(6)","NA(6)",654,717,697.5,14838,1,NA,"CFBP5499_04261","NCPPB925_03611"
"g013756_000003","g013756",NA,"hypothetical protein",80,4,6,1.33,1,2,0,2,0,2,8,"hypothetical protein(8)","NA(8)",399,402,401.25,14871,1,"CFBP5877_05103","CFBP5499_05262","NCPPB925_04995"
"g012739_1_000004","g012739_1",NA,"hypothetical protein",90,3,6,1,1,1,0,0,0,0,6,"hypothetical protein(6)","NA(6)",2565,2568,2567.5,14884,1,"CFBP5877_03658","CFBP5499_03760","NCPPB925_04116"
"g011860_000001","g011860",NA,"hypothetical protein",60,5,6,1.5,1,2,0,3,0,3,9,"hypothetical protein(9)","NA(9)",636,783,710.33,14894,1,"CFBP5877_05178;CFBP5877_05378","CFBP5499_05337;CFBP5499_05536","NCPPB925_05070;NCPPB925_05746"
"g039386_000006","g039386","asnS","Asparagine--tRNA ligase",98,1,5,1,1,1,0,0,0,0,5,"Asparagine--tRNA ligase(5)","asnS(5)",1062,1062,1062,14919,1,"CFBP5877_05415",NA,NA
"g047467_000006","g047467","ubiE","Ubiquinone/menaquinone biosynthesis C-methyltransferase UbiE",98,1,5,1,1,1,0,0,0,0,5,"Ubiquinone/menaquinone biosynthesis C-methyltransferase UbiE(5)","ubiE(5)",822,822,822,14919,2,"CFBP5877_05414",NA,NA
"g026435_000006","g026435","leuS","Leucine--tRNA ligase",98,1,5,1,1,1,0,0,0,0,5,"Leucine--tRNA ligase(5)","leuS(5)",2445,2445,2445,14919,3,"CFBP5877_05413",NA,NA
"g044557_000006","g044557",NA,"hypothetical protein",98,1,5,1,1,1,0,0,0,0,5,"hypothetical protein(5)","NA(5)",420,420,420,14919,4,"CFBP5877_05412",NA,NA
"g029624_000006","g029624",NA,"hypothetical protein",98,1,5,1,1,1,0,0,0,0,5,"hypothetical protein(5)","NA(5)",1236,1236,1236,14919,5,"CFBP5877_05411",NA,NA
"g040097_000006","g040097","fabG1","3-oxoacyl-[acyl-carrier-protein] reductase FabG1",98,1,5,1,1,1,0,0,0,0,5,"3-oxoacyl-[acyl-carrier-protein] reductase FabG1(5)","fabG1(5)",702,702,702,14919,6,"CFBP5877_05410",NA,NA
"g049090_000006","g049090","tam","Trans-aconitate 2-methyltransferase",98,1,5,1,1,1,0,0,0,0,5,"Trans-aconitate 2-methyltransferase(5)","tam(5)",750,750,750,14919,7,"CFBP5877_05409",NA,NA
"g039574_000006","g039574",NA,"hypothetical protein",98,1,5,1,1,1,0,0,0,0,5,"hypothetical protein(5)","NA(5)",912,912,912,14919,8,"CFBP5877_05408",NA,NA
"g039413_000006","g039413","mccF","Microcin C7 self-immunity protein MccF",98,1,5,1,1,1,0,0,0,0,5,"Microcin C7 self-immunity protein MccF(5)","mccF(5)",1059,1059,1059,14919,9,"CFBP5877_05407",NA,NA
"g031635_000006","g031635",NA,"hypothetical protein",98,1,5,1,1,1,0,0,0,0,5,"hypothetical protein(5)","NA(5)",1026,1026,1026,14919,10,"CFBP5877_05406",NA,NA
